	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
3455	14	95	11	1	3	0	2	2	0.00000000e+00	4.50999985e+01	3s1.2S_1/2
3456	14	95	11	2	3	1	2	2	8.83483028e+00	4.50999985e+01	3s0.3p1.2P_1/2
3457	14	95	11	3	3	1	2	4	8.89198017e+00	4.50999985e+01	3s0.3p1.2P_3/2
3458	14	95	11	4	3	2	2	4	1.98757000e+01	4.50999985e+01	3s0.3d1.2D_3/2
3459	14	95	11	5	3	2	2	6	1.98756008e+01	4.50999985e+01	3s0.3d1.2D_5/2
3460	14	95	11	6	4	0	2	2	2.40403004e+01	4.50999985e+01	3s0.4s1.2S_1/2
3461	14	95	11	7	4	1	2	2	2.70503006e+01	4.50999985e+01	3s0.4p1.2P_1/2
3462	14	95	11	8	4	1	2	4	2.70704002e+01	4.50999985e+01	3s0.4p1.2P_3/2
3463	14	95	11	9	4	2	2	4	3.09841003e+01	4.50999985e+01	3s0.4d1.2D_3/2
3464	14	95	11	10	4	2	2	6	3.09841003e+01	4.50999985e+01	3s0.4d1.2D_5/2
3465	14	95	11	11	4	3	2	6	3.14946003e+01	4.50999985e+01	3s0.4f1.2F_5/2
3466	14	95	11	12	4	3	2	8	3.14948006e+01	4.50999985e+01	3s0.4f1.2F_7/2
3467	14	95	11	13	5	0	2	2	3.28939018e+01	4.50999985e+01	3s0.5s1.2S_1/2
3468	14	95	11	14	5	1	2	2	3.42677002e+01	4.50999985e+01	3s0.5p1.2P_1/2
3469	14	95	11	15	5	1	2	4	3.42770996e+01	4.50999985e+01	3s0.5p1.2P_3/2
3470	14	95	11	16	5	2	2	4	3.61259995e+01	4.50999985e+01	3s0.5d1.2D_3/2
3471	14	95	11	17	5	2	2	6	3.61259995e+01	4.50999985e+01	3s0.5d1.2D_5/2
3472	14	95	11	18	5	3	2	6	3.64012985e+01	4.50999985e+01	3s0.5f1.2F_5/2
3473	14	95	11	19	5	3	2	8	3.64012985e+01	4.50999985e+01	3s0.5f1.2F_7/2
3474	14	95	11	20	5	4	2	8	3.64160004e+01	4.50999985e+01	3s0.5g1.2G_7/2
3475	14	95	11	21	5	4	2	10	3.64160004e+01	4.50999985e+01	3s0.5g1.2G_9/2
3476	14	95	11	23	3	1	2	4	9.91073990e+01	4.50999985e+01	2p5.3s2.2P_3/2
3477	14	95	11	24	3	1	2	2	9.97267990e+01	4.50999985e+01	2p5.3s2.2P_1/2
3478	14	95	11	25	3	0	4	4	1.05211998e+02	4.50999985e+01	2p5.3s1.3p1.4S_3/2
3479	14	95	11	26	3	2	4	8	1.06190002e+02	4.50999985e+01	2p5.3s1.3p1.4D_7/2
3480	14	95	11	27	3	2	4	6	1.06315002e+02	4.50999985e+01	2p5.3s1.3p1.4D_5/2
3481	14	95	11	28	3	2	4	4	1.06458000e+02	4.50999985e+01	2p5.3s1.3p1.4D_3/2
3482	14	95	11	29	3	2	4	2	1.06594002e+02	4.50999985e+01	2p5.3s1.3p1.4D_1/2
3483	14	95	11	30	3	1	4	6	1.06875000e+02	4.50999985e+01	2p5.3s1.3p1.4P_5/2
3484	14	95	11	31	3	1	4	4	1.07039001e+02	4.50999985e+01	2p5.3s1.3p1.4P_3/2
3485	14	95	11	32	3	1	4	2	1.07120003e+02	4.50999985e+01	2p5.3s1.3p1.4P_1/2
3486	14	95	11	33	3	2	2	6	1.12485001e+02	4.50999985e+01	2p5.3s1.3p1.2D_5/2
3487	14	95	11	34	3	2	2	6	1.12485001e+02	4.50999985e+01	2p5.3s1.3p1.2D_5/2#2
3488	14	95	11	35	3	2	2	4	1.12880997e+02	4.50999985e+01	2p5.3s1.3p1.2D_3/2
3489	14	95	11	36	3	2	2	4	1.12880997e+02	4.50999985e+01	2p5.3s1.3p1.2D_3/2#2
3490	14	95	11	37	3	1	2	4	1.13454002e+02	4.50999985e+01	2p5.3s1.3p1.2P_3/2
3491	14	95	11	38	3	1	2	4	1.13454002e+02	4.50999985e+01	2p5.3s1.3p1.2P_3/2#2
3492	14	95	11	39	3	1	2	2	1.13624001e+02	4.50999985e+01	2p5.3s1.3p1.2P_1/2
3493	14	95	11	40	3	1	2	2	1.13624001e+02	4.50999985e+01	2p5.3s1.3p1.2P_1/2#2
3494	14	95	11	41	3	0	2	2	1.15559998e+02	4.50999985e+01	2p5.3s1.3p1.2S_1/2
3495	14	95	11	42	3	0	2	2	1.15559998e+02	4.50999985e+01	2p5.3s1.3p1.2S_1/2#2
3496	14	95	11	43	3	0	2	2	1.51147995e+02	4.50999985e+01	2s1.2p6.3s2.2S_1/2
3497	14	95	11	44	3	1	4	2	1.57306000e+02	4.50999985e+01	2s1.2p6.3s1.3p1.4P_1/2
3498	14	95	11	45	3	1	4	4	1.57332001e+02	4.50999985e+01	2s1.2p6.3s1.3p1.4P_3/2
3499	14	95	11	46	3	1	4	6	1.57376007e+02	4.50999985e+01	2s1.2p6.3s1.3p1.4P_5/2
3500	14	95	11	47	3	1	2	2	1.63050995e+02	4.50999985e+01	2s1.2p6.3s1.3p1.2P_1/2
3501	14	95	11	48	3	1	2	2	1.63050995e+02	4.50999985e+01	2s1.2p6.3s1.3p1.2P_1/2#2
3502	14	95	11	49	3	1	2	4	1.63067001e+02	4.50999985e+01	2s1.2p6.3s1.3p1.2P_3/2
3503	14	95	11	50	3	1	2	4	1.63067001e+02	4.50999985e+01	2s1.2p6.3s1.3p1.2P_3/2#2
3504	14	95	11	51	3	0	2	2	1.84159998e+03	4.50999985e+01	1s1.2s2.2p6.3s2.2S_1/2
3505	14	95	11	52	3	1	4	2	1.84856006e+03	4.50999985e+01	1s1.2s2.2p6.3s1.3p1.4P_1/2
3506	14	95	11	53	3	1	4	4	1.84858997e+03	4.50999985e+01	1s1.2s2.2p6.3s1.3p1.4P_3/2
3507	14	95	11	54	3	1	4	6	1.84863000e+03	4.50999985e+01	1s1.2s2.2p6.3s1.3p1.4P_5/2
3508	14	95	11	55	3	1	2	2	1.85529004e+03	4.50999985e+01	1s1.2s2.2p6.3s1.3p1.2P_1/2
3509	14	95	11	56	3	1	2	4	1.85529004e+03	4.50999985e+01	1s1.2s2.2p6.3s1.3p1.2P_3/2
3510	14	95	11	57	3	1	2	2	1.85529004e+03	4.50999985e+01	1s1.2s2.2p6.3s1.3p1.2P_1/2#2
3511	14	95	11	58	3	1	2	4	1.85529004e+03	4.50999985e+01	1s1.2s2.2p6.3s1.3p1.2P_3/2#2
3512	14	95	11	22	12	0	1	1	4.47868004e+01	4.50999985e+01	superlevel
3513	14	95	11	60	2	0	1	1	4.50999985e+01	4.50999985e+01	continuum
3514	14	95	11	59	1	0	0	1	1.86108997e+03	-1.81598999e+03	superlevel_[K]
