	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	14	101	2	1	8.666960e-01	0.000000e+00	2.970000e+00
1	14	101	3	1	1.996203e+01	3.450000e-05	3.020000e+05
2	14	101	3	2	1.909532e+01	2.790000e-05	2.230000e+05
3	14	101	4	1	2.026950e+01	1.550000e-06	7.000000e+03
4	14	101	4	2	1.940280e+01	1.560000e-05	6.440000e+04
5	14	101	5	2	1.984540e+01	8.140000e-05	2.350000e+05
6	14	101	6	1	3.568766e+01	1.360000e-01	1.850000e+09
7	14	101	6	2	3.482095e+01	2.040000e-02	2.710000e+08
8	14	101	7	2	3.482467e+01	2.310000e-01	2.040000e+09
9	14	101	8	1	4.558373e+01	1.110000e-01	4.940000e+09
10	14	101	8	2	4.471696e+01	9.400000e-02	4.120000e+09
11	14	101	9	1	4.835715e+01	1.750000e-01	8.850000e+09
12	14	101	9	2	4.749045e+01	1.630000e-01	8.060000e+09
13	14	101	10	1	4.885180e+01	1.070000e-01	2.740000e+09
14	14	101	10	2	4.798507e+01	5.800000e-01	1.450000e+10
15	14	101	11	3	4.318476e+01	1.330000e-01	2.640000e+09
16	14	101	11	4	4.287725e+01	2.670000e-01	5.270000e+09
17	14	101	11	5	4.243464e+01	4.000000e-01	7.910000e+09
18	14	101	12	6	3.565420e+01	2.410000e-01	3.710000e+09
19	14	101	12	7	3.565041e+01	4.430000e-02	6.070000e+08
20	14	101	12	9	2.298467e+01	1.640000e-01	9.060000e+08
21	14	101	12	10	2.248997e+01	2.550000e-02	1.400000e+08
22	14	101	13	6	3.565666e+01	3.940000e-02	3.600000e+08
23	14	101	13	7	3.565297e+01	4.490000e-01	4.100000e+09
24	14	101	13	10	2.249246e+01	2.890000e-01	1.060000e+09
25	14	101	14	6	4.449772e+01	1.760000e-01	7.480000e+09
26	14	101	14	8	3.460161e+01	2.710000e-02	6.950000e+08
27	14	101	14	9	3.182818e+01	1.680000e-01	3.570000e+09
28	14	101	14	10	3.133348e+01	6.410000e-02	1.360000e+09
29	14	101	15	6	4.457580e+01	4.230000e-02	8.980000e+08
30	14	101	15	7	4.457211e+01	2.890000e-01	6.130000e+09
31	14	101	15	8	3.467972e+01	1.270000e-01	1.620000e+09
32	14	101	15	9	3.190624e+01	2.540000e-02	2.700000e+08
33	14	101	15	10	3.141160e+01	3.700000e-01	3.920000e+09
34	14	101	16	1	-2.244469e+02	4.013000e-02	4.386000e+10
35	14	101	16	2	-2.235888e+02	8.227000e-02	8.923000e+10
36	14	101	16	14	-1.417028e+02	1.168000e-05	5.087000e+06
37	14	101	16	15	-1.416315e+02	2.449000e-05	1.066000e+07
38	14	101	17	1	-2.547046e+02	7.555000e-02	1.063000e+11
39	14	101	17	2	-2.538441e+02	3.014000e-02	4.213000e+10
40	14	101	17	12	-1.813899e+02	1.206000e-03	8.607000e+08
41	14	101	18	1	2.559666e+02	8.156000e-02	1.163000e+11
42	14	101	18	2	2.551029e+02	3.216000e-02	4.554000e+10
43	14	101	18	12	1.846259e+02	1.433000e-03	1.076000e+09
44	14	101	19	1	-2.583078e+02	4.555000e-04	6.594000e+08
45	14	101	19	2	-2.574496e+02	1.991000e-04	2.862000e+08
46	14	101	19	11	-1.950383e+02	1.233000e-03	1.018000e+09
47	14	101	19	12	-1.849951e+02	1.803000e-06	1.339000e+06
48	14	101	19	14	-1.755618e+02	4.108000e-06	2.747000e+06
49	14	101	19	15	-1.754922e+02	6.099000e-06	4.075000e+06
50	14	101	20	1	2.644004e+02	9.190000e-02	1.400000e+11
51	14	101	20	2	2.635349e+02	2.054000e-01	3.107000e+11
52	14	101	20	12	1.930581e+02	1.818000e-05	1.493000e+07
53	14	101	20	14	1.842144e+02	2.724000e-03	2.046000e+09
54	14	101	20	15	1.841351e+02	5.538000e-03	4.156000e+09
55	14	101	21	1	-2.772052e+02	5.456000e-02	9.096000e+10
56	14	101	21	2	-2.763525e+02	3.412000e-02	5.654000e+10
57	14	101	21	11	-2.139357e+02	2.915000e-05	2.895000e+07
58	14	101	21	12	-2.038944e+02	2.854000e-02	2.575000e+10
59	14	101	21	14	-1.944601e+02	7.034000e-03	5.771000e+09
60	14	101	21	15	-1.943900e+02	2.434000e-03	1.995000e+09
61	14	101	22	1	2.784941e+02	8.084000e-03	1.353000e+10
62	14	101	22	2	2.776272e+02	1.449000e-02	2.410000e+10
63	14	101	22	11	2.153477e+02	1.641000e-04	1.641000e+08
64	14	101	22	12	2.071547e+02	8.455000e-05	7.890000e+07
65	14	101	22	14	1.983109e+02	2.120000e-04	1.818000e+08
66	14	101	22	15	1.982316e+02	6.271000e-05	5.375000e+07
67	14	101	23	1	-2.821511e+02	1.729000e-04	2.987000e+08
68	14	101	23	2	-2.812932e+02	1.240000e-05	2.129000e+07
69	14	101	23	11	-2.188796e+02	7.448000e-02	7.742000e+10
70	14	101	23	12	-2.088366e+02	2.587000e-05	2.448000e+07
71	14	101	23	14	-1.994049e+02	1.177000e-05	1.015000e+07
72	14	101	23	15	-1.993344e+02	1.676000e-05	1.444000e+07
73	14	101	24	1	-2.875032e+02	2.066000e-02	3.705000e+10
74	14	101	24	2	-2.866457e+02	1.032000e-02	1.840000e+10
75	14	101	24	11	-2.242318e+02	1.535000e-05	1.674000e+07
