	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
5977	14	95	1	94	21	12	0	2	1.000000e+01	2.839684e-10
5978	14	95	1	94	21	12	0	2	1.258925e+01	2.503399e-10
5979	14	95	1	94	21	12	0	2	1.584893e+01	2.204603e-10
5980	14	95	1	94	21	12	0	2	1.995262e+01	1.939276e-10
5981	14	95	1	94	21	12	0	2	2.511886e+01	1.703804e-10
5982	14	95	1	94	21	12	0	2	3.162278e+01	1.494995e-10
5983	14	95	1	94	21	12	0	2	3.981072e+01	1.309998e-10
5984	14	95	1	94	21	12	0	2	5.011873e+01	1.146253e-10
5985	14	95	1	94	21	12	0	2	6.309573e+01	1.001475e-10
5986	14	95	1	94	21	12	0	2	7.943282e+01	8.735754e-11
5987	14	95	1	94	21	12	0	2	1.000000e+02	7.608516e-11
5988	14	95	1	94	21	12	0	2	1.258925e+02	6.616062e-11
5989	14	95	1	94	21	12	0	2	1.584893e+02	5.742486e-11
5990	14	95	1	94	21	12	0	2	1.995262e+02	4.976229e-11
5991	14	95	1	94	21	12	0	2	2.511887e+02	4.305264e-11
5992	14	95	1	94	21	12	0	2	3.162278e+02	3.718778e-11
5993	14	95	1	94	21	12	0	2	3.981071e+02	3.208485e-11
5994	14	95	1	94	21	12	0	2	5.011873e+02	2.775878e-11
5995	14	95	1	94	21	12	0	2	6.309573e+02	2.428285e-11
5996	14	95	1	94	21	12	0	2	7.943284e+02	2.174705e-11
5997	14	95	1	94	21	12	0	2	1.000000e+03	2.010017e-11
5998	14	95	1	94	21	12	0	2	1.258925e+03	1.906338e-11
5999	14	95	1	94	21	12	0	2	1.584893e+03	1.830627e-11
6000	14	95	1	94	21	12	0	2	1.995262e+03	1.763193e-11
6001	14	95	1	94	21	12	0	2	2.511887e+03	1.705297e-11
6002	14	95	1	94	21	12	0	2	3.162278e+03	1.664563e-11
6003	14	95	1	94	21	12	0	2	3.981071e+03	1.635310e-11
6004	14	95	1	94	21	12	0	2	5.011873e+03	1.597348e-11
6005	14	95	1	94	21	12	0	2	6.309573e+03	1.532145e-11
6006	14	95	1	94	21	12	0	2	7.943284e+03	1.440123e-11
6007	14	95	1	94	21	12	0	2	1.000000e+04	1.363640e-11
6008	14	95	1	94	21	12	0	2	1.258925e+04	1.425609e-11
6009	14	95	1	94	21	12	0	2	1.584892e+04	1.866379e-11
6010	14	95	1	94	21	12	0	2	1.995263e+04	2.962099e-11
6011	14	95	1	94	21	12	0	2	2.511887e+04	4.792920e-11
6012	14	95	1	94	21	12	0	2	3.162278e+04	7.074569e-11
6013	14	95	1	94	21	12	0	2	3.981071e+04	9.259775e-11
6014	14	95	1	94	21	12	0	2	5.011870e+04	1.082057e-10
6015	14	95	1	94	21	12	0	2	6.309576e+04	1.147096e-10
6016	14	95	1	94	21	12	0	2	7.943284e+04	1.122302e-10
6017	14	95	1	94	21	12	0	2	1.000000e+05	1.028893e-10
6018	14	95	1	94	21	12	0	2	1.258925e+05	8.951577e-11
6019	14	95	1	94	21	12	0	2	1.584892e+05	7.471361e-11
6020	14	95	1	94	21	12	0	2	1.995263e+05	6.035312e-11
6021	14	95	1	94	21	12	0	2	2.511887e+05	4.755545e-11
6022	14	95	1	94	21	12	0	2	3.162278e+05	3.680441e-11
6023	14	95	1	94	21	12	0	2	3.981071e+05	2.812545e-11
6024	14	95	1	94	21	12	0	2	5.011870e+05	2.130590e-11
6025	14	95	1	94	21	12	0	2	6.309576e+05	1.603245e-11
6026	14	95	1	94	21	12	0	2	7.943284e+05	1.199775e-11
6027	14	95	1	94	21	12	0	2	1.000000e+06	8.933059e-12
6028	14	95	1	94	21	12	0	2	1.258925e+06	6.616062e-12
6029	14	95	1	94	21	12	0	2	1.584892e+06	4.875282e-12
6030	14	95	1	94	21	12	0	2	1.995263e+06	3.575196e-12
6031	14	95	1	94	21	12	0	2	2.511887e+06	2.610360e-12
6032	14	95	1	94	21	12	0	2	3.162278e+06	1.898889e-12
6033	14	95	1	94	21	12	0	2	3.981071e+06	1.376257e-12
6034	14	95	1	94	21	12	0	2	5.011870e+06	9.949468e-13
6035	14	95	1	94	21	12	0	2	6.309576e+06	7.174633e-13
6036	14	95	1	94	21	12	0	2	7.943284e+06	5.165358e-13
6037	14	95	1	94	21	12	0	2	1.000000e+07	3.712789e-13
6038	14	95	1	94	21	12	0	2	1.258925e+07	2.665633e-13
6039	14	95	1	94	21	12	0	2	1.584892e+07	1.912494e-13
6040	14	95	1	94	21	12	0	2	1.995263e+07	1.371198e-13
6041	14	95	1	94	21	12	0	2	2.511887e+07	9.826530e-14
6042	14	95	1	94	21	12	0	2	3.162278e+07	7.038820e-14
6043	14	95	1	94	21	12	0	2	3.981071e+07	5.039648e-14
6044	14	95	1	94	21	12	0	2	5.011870e+07	3.607451e-14
6045	14	95	1	94	21	12	0	2	6.309576e+07	2.581663e-14
6046	14	95	1	94	21	12	0	2	7.943284e+07	1.847565e-14
6047	14	95	1	94	21	12	0	2	1.000000e+08	1.321903e-14
6048	14	95	1	94	21	12	0	2	1.258927e+08	9.458005e-15
6049	14	95	1	94	21	12	0	2	1.584892e+08	6.768612e-15
6050	14	95	1	94	21	12	0	2	1.995263e+08	4.842834e-15
6051	14	95	1	94	21	12	0	2	2.511884e+08	3.464971e-15
6052	14	95	1	94	21	12	0	2	3.162278e+08	2.479137e-15
6053	14	95	1	94	21	12	0	2	3.981075e+08	1.772965e-15
6054	14	95	1	94	21	12	0	2	5.011870e+08	1.267943e-15
6055	14	95	1	94	21	12	0	2	6.309576e+08	9.063589e-16
6056	14	95	1	94	21	12	0	2	7.943275e+08	6.475902e-16
6057	14	95	1	94	21	12	0	2	1.000000e+09	4.624876e-16
