	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
6544	14	102	1	101	126	12	0	2	1.000000e+01	4.464782e-09
6545	14	102	1	101	126	12	0	2	1.258925e+01	3.944302e-09
6546	14	102	1	101	126	12	0	2	1.584893e+01	3.481850e-09
6547	14	102	1	101	126	12	0	2	1.995262e+01	3.071284e-09
6548	14	102	1	101	126	12	0	2	2.511886e+01	2.706888e-09
6549	14	102	1	101	126	12	0	2	3.162278e+01	2.383747e-09
6550	14	102	1	101	126	12	0	2	3.981072e+01	2.097344e-09
6551	14	102	1	101	126	12	0	2	5.011873e+01	1.843698e-09
6552	14	102	1	101	126	12	0	2	6.309573e+01	1.619309e-09
6553	14	102	1	101	126	12	0	2	7.943282e+01	1.420920e-09
6554	14	102	1	101	126	12	0	2	1.000000e+02	1.245691e-09
6555	14	102	1	101	126	12	0	2	1.258925e+02	1.091064e-09
6556	14	102	1	101	126	12	0	2	1.584893e+02	9.547735e-10
6557	14	102	1	101	126	12	0	2	1.995262e+02	8.347574e-10
6558	14	102	1	101	126	12	0	2	2.511887e+02	7.292059e-10
6559	14	102	1	101	126	12	0	2	3.162278e+02	6.368541e-10
6560	14	102	1	101	126	12	0	2	3.981071e+02	5.583546e-10
6561	14	102	1	101	126	12	0	2	5.011873e+02	4.989195e-10
6562	14	102	1	101	126	12	0	2	6.309573e+02	4.684568e-10
6563	14	102	1	101	126	12	0	2	7.943284e+02	4.744603e-10
6564	14	102	1	101	126	12	0	2	1.000000e+03	5.123538e-10
6565	14	102	1	101	126	12	0	2	1.258925e+03	5.643652e-10
6566	14	102	1	101	126	12	0	2	1.584893e+03	6.098460e-10
6567	14	102	1	101	126	12	0	2	1.995262e+03	6.384111e-10
6568	14	102	1	101	126	12	0	2	2.511887e+03	6.536120e-10
6569	14	102	1	101	126	12	0	2	3.162278e+03	6.643388e-10
6570	14	102	1	101	126	12	0	2	3.981071e+03	6.733803e-10
6571	14	102	1	101	126	12	0	2	5.011873e+03	6.748073e-10
6572	14	102	1	101	126	12	0	2	6.309573e+03	6.602071e-10
6573	14	102	1	101	126	12	0	2	7.943284e+03	6.264693e-10
6574	14	102	1	101	126	12	0	2	1.000000e+04	5.783488e-10
6575	14	102	1	101	126	12	0	2	1.258925e+04	5.247225e-10
6576	14	102	1	101	126	12	0	2	1.584892e+04	4.726073e-10
6577	14	102	1	101	126	12	0	2	1.995263e+04	4.241995e-10
6578	14	102	1	101	126	12	0	2	2.511887e+04	3.782158e-10
6579	14	102	1	101	126	12	0	2	3.162278e+04	3.331269e-10
6580	14	102	1	101	126	12	0	2	3.981071e+04	2.892143e-10
6581	14	102	1	101	126	12	0	2	5.011870e+04	2.484679e-10
6582	14	102	1	101	126	12	0	2	6.309576e+04	2.130150e-10
6583	14	102	1	101	126	12	0	2	7.943284e+04	1.839375e-10
6584	14	102	1	101	126	12	0	2	1.000000e+05	1.610942e-10
6585	14	102	1	101	126	12	0	2	1.258925e+05	1.434596e-10
6586	14	102	1	101	126	12	0	2	1.584892e+05	1.293899e-10
6587	14	102	1	101	126	12	0	2	1.995263e+05	1.170308e-10
6588	14	102	1	101	126	12	0	2	2.511887e+05	1.049058e-10
