	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	14	105	2	1	2.004259e+03	0.000000e+00	2.406770e+13
1	14	105	3	1	2.006014e+03	0.000000e+00	2.406770e+13
2	14	105	5	1	2.376027e+03	0.000000e+00	6.425310e+12
3	14	105	5	4	3.717022e+02	0.000000e+00	8.623930e+11
4	14	105	6	1	2.376547e+03	0.000000e+00	6.425310e+12
5	14	105	6	4	3.722222e+02	0.000000e+00	8.623930e+11
6	14	105	7	2	3.717880e+02	0.000000e+00	2.425470e+11
7	14	105	7	3	3.700333e+02	0.000000e+00	2.425470e+11
8	14	105	8	2	3.722872e+02	0.000000e+00	2.483690e+12
9	14	105	8	3	3.705325e+02	0.000000e+00	2.483690e+12
10	14	105	9	2	3.724596e+02	0.000000e+00	2.483690e+12
11	14	105	9	3	3.707049e+02	0.000000e+00	2.483690e+12
12	14	105	10	1	2.506075e+03	0.000000e+00	2.619510e+12
13	14	105	10	4	5.017495e+02	0.000000e+00	3.714160e+11
14	14	105	10	7	1.300274e+02	0.000000e+00	1.177520e+11
15	14	105	10	8	1.295282e+02	0.000000e+00	1.335120e+10
16	14	105	10	9	1.293558e+02	0.000000e+00	1.335120e+10
17	14	105	11	1	2.506294e+03	0.000000e+00	2.619510e+12
18	14	105	11	4	5.019688e+02	0.000000e+00	3.714160e+11
19	14	105	11	7	1.302467e+02	0.000000e+00	1.177520e+11
20	14	105	11	8	1.297475e+02	0.000000e+00	1.335120e+10
21	14	105	11	9	1.295751e+02	0.000000e+00	1.335120e+10
22	14	105	12	2	5.018238e+02	0.000000e+00	9.904410e+10
23	14	105	12	3	5.000691e+02	0.000000e+00	9.904410e+10
24	14	105	12	5	1.300558e+02	0.000000e+00	7.051100e+10
25	14	105	12	6	1.295358e+02	0.000000e+00	7.051100e+10
26	14	105	13	2	5.020343e+02	0.000000e+00	7.923530e+11
27	14	105	13	3	5.002796e+02	0.000000e+00	7.923530e+11
28	14	105	13	5	1.302663e+02	0.000000e+00	2.703620e+11
29	14	105	13	6	1.297463e+02	0.000000e+00	2.703620e+11
30	14	105	14	2	5.021071e+02	0.000000e+00	7.923530e+11
31	14	105	14	3	5.003524e+02	0.000000e+00	7.923530e+11
32	14	105	14	5	1.303391e+02	0.000000e+00	2.703620e+11
33	14	105	14	6	1.298191e+02	0.000000e+00	2.703620e+11
34	14	105	15	8	1.298198e+02	0.000000e+00	5.296870e+11
35	14	105	15	9	1.296474e+02	0.000000e+00	5.296870e+11
36	14	105	16	8	1.298562e+02	0.000000e+00	5.296870e+11
37	14	105	16	9	1.296837e+02	0.000000e+00	5.296870e+11
38	14	105	17	1	2.566237e+03	0.000000e+00	1.320590e+12
39	14	105	17	4	5.619125e+02	0.000000e+00	1.900990e+11
40	14	105	17	7	1.901903e+02	0.000000e+00	6.291580e+10
41	14	105	17	8	1.896911e+02	0.000000e+00	5.744690e+09
42	14	105	17	9	1.895187e+02	0.000000e+00	5.744690e+09
43	14	105	17	12	6.015447e+01	0.000000e+00	2.832040e+10
44	14	105	17	13	5.994396e+01	0.000000e+00	7.239960e+09
45	14	105	17	14	5.987118e+01	0.000000e+00	7.239960e+09
46	14	105	18	1	2.566350e+03	0.000000e+00	1.320590e+12
47	14	105	18	4	5.620247e+02	0.000000e+00	1.900990e+11
48	14	105	18	7	1.903025e+02	0.000000e+00	6.291580e+10
49	14	105	18	8	1.898033e+02	0.000000e+00	5.744690e+09
50	14	105	18	9	1.896309e+02	0.000000e+00	5.744690e+09
51	14	105	18	12	6.026668e+01	0.000000e+00	2.832040e+10
52	14	105	18	13	6.005616e+01	0.000000e+00	7.239960e+09
53	14	105	18	14	5.998339e+01	0.000000e+00	7.239960e+09
54	14	105	19	2	5.619826e+02	0.000000e+00	4.950480e+10
55	14	105	19	3	5.602279e+02	0.000000e+00	4.950480e+10
56	14	105	19	5	1.902146e+02	0.000000e+00	3.475530e+10
57	14	105	19	6	1.896946e+02	0.000000e+00	3.475530e+10
58	14	105	19	10	6.016725e+01	0.000000e+00	2.478160e+10
59	14	105	19	11	5.994792e+01	0.000000e+00	2.478160e+10
60	14	105	20	2	5.620904e+02	0.000000e+00	3.620920e+11
61	14	105	20	3	5.603357e+02	0.000000e+00	3.620920e+11
62	14	105	20	5	1.903223e+02	0.000000e+00	1.302890e+11
63	14	105	20	6	1.898024e+02	0.000000e+00	1.302890e+11
64	14	105	20	10	6.027498e+01	0.000000e+00	5.707930e+10
65	14	105	20	11	6.005567e+01	0.000000e+00	5.707930e+10
66	14	105	20	15	5.998339e+01	0.000000e+00	1.939160e+09
67	14	105	20	16	5.994706e+01	0.000000e+00	1.939160e+09
68	14	105	21	2	5.621276e+02	0.000000e+00	3.620920e+11
69	14	105	21	3	5.603728e+02	0.000000e+00	3.620920e+11
70	14	105	21	5	1.903595e+02	0.000000e+00	1.302890e+11
71	14	105	21	6	1.898395e+02	0.000000e+00	1.302890e+11
72	14	105	21	10	6.031218e+01	0.000000e+00	5.707930e+10
73	14	105	21	11	6.009286e+01	0.000000e+00	5.707930e+10
74	14	105	21	15	6.002058e+01	0.000000e+00	1.939160e+09
75	14	105	21	16	5.998425e+01	0.000000e+00	1.939160e+09
76	14	105	22	8	1.898404e+02	0.000000e+00	1.744950e+11
77	14	105	22	9	1.896680e+02	0.000000e+00	1.744950e+11
78	14	105	22	13	6.009323e+01	0.000000e+00	9.928500e+10
79	14	105	22	14	6.002045e+01	0.000000e+00	9.928500e+10
80	14	105	23	8	1.898590e+02	0.000000e+00	1.744950e+11
81	14	105	23	9	1.896866e+02	0.000000e+00	1.744950e+11
82	14	105	23	13	6.011183e+01	0.000000e+00	9.928500e+10
83	14	105	23	14	6.003905e+01	0.000000e+00	9.928500e+10
84	14	105	24	15	6.003918e+01	0.000000e+00	1.634320e+11
85	14	105	24	16	6.000285e+01	0.000000e+00	1.634320e+11
86	14	105	25	15	6.005033e+01	0.000000e+00	1.634320e+11
87	14	105	25	16	6.001400e+01	0.000000e+00	1.634320e+11
88	14	105	26	2	5.868222e+02	0.000000e+00	2.823630e+10
89	14	105	26	3	5.850676e+02	0.000000e+00	2.823630e+10
90	14	105	26	5	2.150542e+02	0.000000e+00	1.948380e+10
91	14	105	26	6	2.145343e+02	0.000000e+00	1.948380e+10
92	14	105	26	10	8.500690e+01	0.000000e+00	1.376240e+10
93	14	105	26	11	8.478758e+01	0.000000e+00	1.376240e+10
94	14	105	26	17	2.484399e+01	0.000000e+00	1.030230e+10
95	14	105	26	18	2.473179e+01	0.000000e+00	1.030230e+10
96	14	105	27	1	2.591081e+03	0.000000e+00	7.579020e+11
97	14	105	27	4	5.867565e+02	0.000000e+00	1.098080e+11
98	14	105	27	7	2.150343e+02	0.000000e+00	3.669150e+10
99	14	105	27	8	2.145351e+02	0.000000e+00	3.005760e+09
100	14	105	27	9	2.143627e+02	0.000000e+00	3.005760e+09
101	14	105	27	12	8.499847e+01	0.000000e+00	1.711930e+10
102	14	105	27	13	8.478794e+01	0.000000e+00	3.617640e+09
103	14	105	27	14	8.471517e+01	0.000000e+00	3.617640e+09
104	14	105	27	19	2.483965e+01	0.000000e+00	9.333590e+09
105	14	105	27	20	2.473191e+01	0.000000e+00	3.685440e+09
106	14	105	27	21	2.469472e+01	0.000000e+00	3.685440e+09
107	14	105	28	2	5.868222e+02	0.000000e+00	1.976540e+11
108	14	105	28	3	5.850676e+02	0.000000e+00	1.976540e+11
109	14	105	28	5	2.150542e+02	0.000000e+00	7.213830e+10
110	14	105	28	6	2.145343e+02	0.000000e+00	7.213830e+10
111	14	105	28	10	8.500690e+01	0.000000e+00	3.312260e+10
112	14	105	28	11	8.478758e+01	0.000000e+00	3.312260e+10
113	14	105	28	15	8.471530e+01	0.000000e+00	8.240270e+08
114	14	105	28	16	8.467897e+01	0.000000e+00	8.240270e+08
115	14	105	28	17	2.484399e+01	0.000000e+00	1.726780e+10
116	14	105	28	18	2.473179e+01	0.000000e+00	1.726780e+10
117	14	105	28	22	2.469472e+01	0.000000e+00	1.501310e+09
118	14	105	28	23	2.467612e+01	0.000000e+00	1.501310e+09
119	14	105	29	8	2.145351e+02	0.000000e+00	8.244380e+10
120	14	105	29	9	2.143627e+02	0.000000e+00	8.244380e+10
121	14	105	29	13	8.478794e+01	0.000000e+00	4.944180e+10
122	14	105	29	14	8.471517e+01	0.000000e+00	4.944180e+10
123	14	105	29	20	2.473191e+01	0.000000e+00	2.778520e+10
124	14	105	29	21	2.469472e+01	0.000000e+00	2.778520e+10
125	14	105	29	24	2.467612e+01	0.000000e+00	4.369090e+08
126	14	105	29	25	2.466496e+01	0.000000e+00	4.369090e+08
127	14	105	30	15	8.471530e+01	0.000000e+00	5.273790e+10
128	14	105	30	16	8.467897e+01	0.000000e+00	5.273790e+10
129	14	105	30	22	2.469472e+01	0.000000e+00	4.247730e+10
130	14	105	30	23	2.467612e+01	0.000000e+00	4.247730e+10
131	14	105	31	24	2.467612e+01	0.000000e+00	6.318930e+10
132	14	105	31	25	2.466496e+01	0.000000e+00	6.318930e+10
