	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	14	93	1	92	2	12	0	2	1.000000e+01	3.907508e-11
1	14	93	1	92	2	12	0	2	1.258925e+01	3.427677e-11
2	14	93	1	92	2	12	0	2	1.584893e+01	3.009542e-11
3	14	93	1	92	2	12	0	2	1.995262e+01	2.644847e-11
4	14	93	1	92	2	12	0	2	2.511886e+01	2.327558e-11
5	14	93	1	92	2	12	0	2	3.162278e+01	2.051163e-11
6	14	93	1	92	2	12	0	2	3.981072e+01	1.810089e-11
7	14	93	1	92	2	12	0	2	5.011873e+01	1.600663e-11
8	14	93	1	92	2	12	0	2	6.309573e+01	1.418078e-11
9	14	93	1	92	2	12	0	2	7.943282e+01	1.258927e-11
10	14	93	1	92	2	12	0	2	1.000000e+02	1.120470e-11
11	14	93	1	92	2	12	0	2	1.258925e+02	9.995390e-12
12	14	93	1	92	2	12	0	2	1.584893e+02	8.935119e-12
13	14	93	1	92	2	12	0	2	1.995262e+02	7.992827e-12
14	14	93	1	92	2	12	0	2	2.511887e+02	7.131813e-12
15	14	93	1	92	2	12	0	2	3.162278e+02	6.334315e-12
16	14	93	1	92	2	12	0	2	3.981071e+02	5.594997e-12
17	14	93	1	92	2	12	0	2	5.011873e+02	4.926065e-12
18	14	93	1	92	2	12	0	2	6.309573e+02	4.337109e-12
19	14	93	1	92	2	12	0	2	7.943284e+02	3.837069e-12
20	14	93	1	92	2	12	0	2	1.000000e+03	3.422156e-12
21	14	93	1	92	2	12	0	2	1.258925e+03	3.321240e-12
22	14	93	1	92	2	12	0	2	1.584893e+03	3.061964e-12
23	14	93	1	92	2	12	0	2	1.995262e+03	2.695878e-12
24	14	93	1	92	2	12	0	2	2.511887e+03	2.284019e-12
25	14	93	1	92	2	12	0	2	3.162278e+03	1.876291e-12
26	14	93	1	92	2	12	0	2	3.981071e+03	1.504526e-12
27	14	93	1	92	2	12	0	2	5.011873e+03	1.185496e-12
28	14	93	1	92	2	12	0	2	6.309573e+03	9.319667e-13
29	14	93	1	92	2	12	0	2	7.943284e+03	8.048218e-13
30	14	93	1	92	2	12	0	2	1.000000e+04	1.042317e-12
31	14	93	1	92	2	12	0	2	1.258925e+04	2.159236e-12
32	14	93	1	92	2	12	0	2	1.584892e+04	4.718462e-12
33	14	93	1	92	2	12	0	2	1.995263e+04	8.804410e-12
34	14	93	1	92	2	12	0	2	2.511887e+04	1.372144e-11
35	14	93	1	92	2	12	0	2	3.162278e+04	1.828522e-11
36	14	93	1	92	2	12	0	2	3.981071e+04	2.143876e-11
37	14	93	1	92	2	12	0	2	5.011870e+04	2.267777e-11
38	14	93	1	92	2	12	0	2	6.309576e+04	2.209532e-11
39	14	93	1	92	2	12	0	2	7.943284e+04	2.016507e-11
40	14	93	1	92	2	12	0	2	1.000000e+05	1.746626e-11
41	14	93	1	92	2	12	0	2	1.258925e+05	1.451776e-11
42	14	93	1	92	2	12	0	2	1.584892e+05	1.167077e-11
43	14	93	1	92	2	12	0	2	1.995263e+05	9.134821e-12
44	14	93	1	92	2	12	0	2	2.511887e+05	6.995198e-12
45	14	93	1	92	2	12	0	2	3.162278e+05	5.258957e-12
46	14	93	1	92	2	12	0	2	3.981071e+05	3.887763e-12
