	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
5815	14	93	1	92	2	12	0	2	1.000000e+01	3.907508e-11
5816	14	93	1	92	2	12	0	2	1.258925e+01	3.427677e-11
5817	14	93	1	92	2	12	0	2	1.584893e+01	3.009542e-11
5818	14	93	1	92	2	12	0	2	1.995262e+01	2.644847e-11
5819	14	93	1	92	2	12	0	2	2.511886e+01	2.327558e-11
5820	14	93	1	92	2	12	0	2	3.162278e+01	2.051163e-11
5821	14	93	1	92	2	12	0	2	3.981072e+01	1.810089e-11
5822	14	93	1	92	2	12	0	2	5.011873e+01	1.600663e-11
5823	14	93	1	92	2	12	0	2	6.309573e+01	1.418078e-11
5824	14	93	1	92	2	12	0	2	7.943282e+01	1.258927e-11
5825	14	93	1	92	2	12	0	2	1.000000e+02	1.120470e-11
5826	14	93	1	92	2	12	0	2	1.258925e+02	9.995390e-12
5827	14	93	1	92	2	12	0	2	1.584893e+02	8.935119e-12
5828	14	93	1	92	2	12	0	2	1.995262e+02	7.992827e-12
5829	14	93	1	92	2	12	0	2	2.511887e+02	7.131813e-12
5830	14	93	1	92	2	12	0	2	3.162278e+02	6.334315e-12
5831	14	93	1	92	2	12	0	2	3.981071e+02	5.594997e-12
5832	14	93	1	92	2	12	0	2	5.011873e+02	4.926065e-12
5833	14	93	1	92	2	12	0	2	6.309573e+02	4.337109e-12
5834	14	93	1	92	2	12	0	2	7.943284e+02	3.837069e-12
5835	14	93	1	92	2	12	0	2	1.000000e+03	3.422156e-12
5836	14	93	1	92	2	12	0	2	1.258925e+03	3.321240e-12
5837	14	93	1	92	2	12	0	2	1.584893e+03	3.061964e-12
5838	14	93	1	92	2	12	0	2	1.995262e+03	2.695878e-12
5839	14	93	1	92	2	12	0	2	2.511887e+03	2.284019e-12
5840	14	93	1	92	2	12	0	2	3.162278e+03	1.876291e-12
5841	14	93	1	92	2	12	0	2	3.981071e+03	1.504526e-12
5842	14	93	1	92	2	12	0	2	5.011873e+03	1.185496e-12
5843	14	93	1	92	2	12	0	2	6.309573e+03	9.319667e-13
5844	14	93	1	92	2	12	0	2	7.943284e+03	8.048218e-13
5845	14	93	1	92	2	12	0	2	1.000000e+04	1.042317e-12
5846	14	93	1	92	2	12	0	2	1.258925e+04	2.159236e-12
5847	14	93	1	92	2	12	0	2	1.584892e+04	4.718462e-12
5848	14	93	1	92	2	12	0	2	1.995263e+04	8.804410e-12
5849	14	93	1	92	2	12	0	2	2.511887e+04	1.372144e-11
5850	14	93	1	92	2	12	0	2	3.162278e+04	1.828522e-11
5851	14	93	1	92	2	12	0	2	3.981071e+04	2.143876e-11
5852	14	93	1	92	2	12	0	2	5.011870e+04	2.267777e-11
5853	14	93	1	92	2	12	0	2	6.309576e+04	2.209532e-11
5854	14	93	1	92	2	12	0	2	7.943284e+04	2.016507e-11
5855	14	93	1	92	2	12	0	2	1.000000e+05	1.746626e-11
5856	14	93	1	92	2	12	0	2	1.258925e+05	1.451776e-11
5857	14	93	1	92	2	12	0	2	1.584892e+05	1.167077e-11
5858	14	93	1	92	2	12	0	2	1.995263e+05	9.134821e-12
5859	14	93	1	92	2	12	0	2	2.511887e+05	6.995198e-12
5860	14	93	1	92	2	12	0	2	3.162278e+05	5.258957e-12
5861	14	93	1	92	2	12	0	2	3.981071e+05	3.887763e-12
5862	14	93	1	92	2	12	0	2	5.011870e+05	2.826178e-12
5863	14	93	1	92	2	12	0	2	6.309576e+05	2.017902e-12
5864	14	93	1	92	2	12	0	2	7.943284e+05	1.409289e-12
5865	14	93	1	92	2	12	0	2	1.000000e+06	9.580751e-13
5866	14	93	1	92	2	12	0	2	1.258925e+06	6.290720e-13
5867	14	93	1	92	2	12	0	2	1.584892e+06	3.945480e-13
5868	14	93	1	92	2	12	0	2	1.995263e+06	2.315262e-13
5869	14	93	1	92	2	12	0	2	2.511887e+06	1.209206e-13
5870	14	93	1	92	2	12	0	2	3.162278e+06	4.723895e-14
5871	14	93	1	92	2	12	0	2	3.981071e+06	1.000000e-30
5872	14	93	1	92	2	12	0	2	5.011870e+06	1.000000e-30
5873	14	93	1	92	2	12	0	2	6.309576e+06	1.000000e-30
5874	14	93	1	92	2	12	0	2	7.943284e+06	1.000000e-30
5875	14	93	1	92	2	12	0	2	1.000000e+07	1.000000e-30
5876	14	93	1	92	2	12	0	2	1.258925e+07	1.000000e-30
5877	14	93	1	92	2	12	0	2	1.584892e+07	1.000000e-30
5878	14	93	1	92	2	12	0	2	1.995263e+07	1.000000e-30
5879	14	93	1	92	2	12	0	2	2.511887e+07	1.000000e-30
5880	14	93	1	92	2	12	0	2	3.162278e+07	1.000000e-30
5881	14	93	1	92	2	12	0	2	3.981071e+07	1.000000e-30
5882	14	93	1	92	2	12	0	2	5.011870e+07	1.000000e-30
5883	14	93	1	92	2	12	0	2	6.309576e+07	1.000000e-30
5884	14	93	1	92	2	12	0	2	7.943284e+07	1.000000e-30
5885	14	93	1	92	2	12	0	2	1.000000e+08	1.000000e-30
5886	14	93	1	92	2	12	0	2	1.258927e+08	1.000000e-30
5887	14	93	1	92	2	12	0	2	1.584892e+08	1.000000e-30
5888	14	93	1	92	2	12	0	2	1.995263e+08	1.000000e-30
5889	14	93	1	92	2	12	0	2	2.511884e+08	1.000000e-30
5890	14	93	1	92	2	12	0	2	3.162278e+08	1.000000e-30
5891	14	93	1	92	2	12	0	2	3.981075e+08	1.000000e-30
5892	14	93	1	92	2	12	0	2	5.011870e+08	1.000000e-30
5893	14	93	1	92	2	12	0	2	6.309576e+08	1.000000e-30
5894	14	93	1	92	2	12	0	2	7.943275e+08	1.000000e-30
5895	14	93	1	92	2	12	0	2	1.000000e+09	1.000000e-30
