	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
2306	8	35	1	34	25	12	0	2	8.621738e-04	1.228145e-09
2307	8	35	1	34	25	12	0	2	1.085413e-03	1.090561e-09
2308	8	35	1	34	25	12	0	2	1.366454e-03	9.679889e-10
2309	8	35	1	34	25	12	0	2	1.720263e-03	8.587759e-10
2310	8	35	1	34	25	12	0	2	2.165683e-03	7.615169e-10
2311	8	35	1	34	25	12	0	2	2.726433e-03	6.748858e-10
2312	8	35	1	34	25	12	0	2	3.432376e-03	5.977371e-10
2313	8	35	1	34	25	12	0	2	4.321105e-03	5.290543e-10
2314	8	35	1	34	25	12	0	2	5.439948e-03	4.679181e-10
2315	8	35	1	34	25	12	0	2	6.848490e-03	4.135232e-10
2316	8	35	1	34	25	12	0	2	8.621738e-03	3.651236e-10
2317	8	35	1	34	25	12	0	2	1.085412e-02	3.220845e-10
2318	8	35	1	34	25	12	0	2	1.366454e-02	2.838374e-10
2319	8	35	1	34	25	12	0	2	1.720263e-02	2.498505e-10
2320	8	35	1	34	25	12	0	2	2.165683e-02	2.196644e-10
2321	8	35	1	34	25	12	0	2	2.726433e-02	1.928591e-10
2322	8	35	1	34	25	12	0	2	3.432375e-02	1.690596e-10
2323	8	35	1	34	25	12	0	2	4.321105e-02	1.479414e-10
2324	8	35	1	34	25	12	0	2	5.439948e-02	1.292022e-10
2325	8	35	1	34	25	12	0	2	6.848491e-02	1.125849e-10
2326	8	35	1	34	25	12	0	2	8.621738e-02	9.783640e-11
2327	8	35	1	34	25	12	0	2	1.085412e-01	8.472283e-11
2328	8	35	1	34	25	12	0	2	1.366454e-01	7.304656e-11
2329	8	35	1	34	25	12	0	2	1.720263e-01	6.266138e-11
2330	8	35	1	34	25	12	0	2	2.165683e-01	5.346872e-11
2331	8	35	1	34	25	12	0	2	2.726433e-01	4.537329e-11
2332	8	35	1	34	25	12	0	2	3.432375e-01	3.829132e-11
2333	8	35	1	34	25	12	0	2	4.321105e-01	3.210705e-11
2334	8	35	1	34	25	12	0	2	5.439948e-01	2.674240e-11
2335	8	35	1	34	25	12	0	2	6.848491e-01	2.211056e-11
2336	8	35	1	34	25	12	0	2	8.621738e-01	1.815934e-11
2337	8	35	1	34	25	12	0	2	1.085412e+00	1.482516e-11
2338	8	35	1	34	25	12	0	2	1.366453e+00	1.203648e-11
2339	8	35	1	34	25	12	0	2	1.720264e+00	9.727470e-12
2340	8	35	1	34	25	12	0	2	2.165683e+00	7.830685e-12
2341	8	35	1	34	25	12	0	2	2.726433e+00	6.280588e-12
2342	8	35	1	34	25	12	0	2	3.432375e+00	5.019955e-12
2343	8	35	1	34	25	12	0	2	4.321103e+00	3.998528e-12
