	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
33945	51	36	1	35	45	12	0	3	3.000000e+00	-1.014940e+01
33946	51	36	1	35	45	12	0	3	4.690200e+00	-1.142620e+01
33947	51	36	1	35	45	12	0	3	4.990200e+00	-1.170920e+01
33948	51	36	1	35	45	12	0	3	5.290200e+00	-1.203210e+01
33949	51	36	1	35	45	12	0	3	5.590200e+00	-1.240740e+01
33950	51	36	1	35	45	12	0	3	5.890200e+00	-1.291760e+01
33951	51	36	1	35	45	12	0	3	6.190200e+00	-1.306180e+01
33952	51	36	1	35	45	12	0	3	6.340200e+00	-1.313390e+01
33953	51	36	1	35	45	12	0	3	6.490200e+00	-1.320610e+01
33954	51	36	1	35	45	12	0	3	6.640200e+00	-1.327820e+01
33955	51	36	1	35	45	12	0	3	6.790200e+00	-1.335030e+01
33956	51	36	1	35	45	12	0	3	6.940200e+00	-1.342240e+01
33957	51	36	1	35	45	12	0	3	7.090190e+00	-1.349450e+01
33958	51	36	1	35	45	12	0	3	7.240200e+00	-1.350670e+01
33959	51	36	1	35	45	12	0	3	7.390200e+00	-1.359880e+01
33960	51	36	1	35	45	12	0	3	7.540200e+00	-1.367650e+01
33961	51	36	1	35	45	12	0	3	7.690200e+00	-1.380530e+01
33962	51	36	1	35	45	12	0	3	9.000000e+00	-1.518450e+01
33963	51	36	1	35	44	12	0	1	3.000000e+00	-1.062650e+01
33964	51	36	1	35	44	12	0	1	4.690200e+00	-1.190340e+01
33965	51	36	1	35	44	12	0	1	4.990200e+00	-1.218640e+01
33966	51	36	1	35	44	12	0	1	5.290200e+00	-1.250930e+01
33967	51	36	1	35	44	12	0	1	5.590200e+00	-1.288460e+01
33968	51	36	1	35	44	12	0	1	5.890200e+00	-1.339470e+01
33969	51	36	1	35	44	12	0	1	6.190200e+00	-1.353900e+01
33970	51	36	1	35	44	12	0	1	6.340200e+00	-1.361110e+01
33971	51	36	1	35	44	12	0	1	6.490200e+00	-1.368320e+01
33972	51	36	1	35	44	12	0	1	6.640200e+00	-1.375530e+01
33973	51	36	1	35	44	12	0	1	6.790200e+00	-1.382750e+01
33974	51	36	1	35	44	12	0	1	6.940200e+00	-1.389960e+01
33975	51	36	1	35	44	12	0	1	7.090190e+00	-1.397170e+01
33976	51	36	1	35	44	12	0	1	7.240200e+00	-1.398380e+01
33977	51	36	1	35	44	12	0	1	7.390200e+00	-1.407590e+01
33978	51	36	1	35	44	12	0	1	7.540200e+00	-1.415360e+01
33979	51	36	1	35	44	12	0	1	7.690200e+00	-1.428240e+01
33980	51	36	1	35	44	12	0	1	9.000000e+00	-1.566170e+01
