	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
2225	8	34	1	33	21	12	0	2	1.000000e+00	-9.023990e+00
2226	8	34	1	33	21	12	0	2	1.100000e+00	-9.076740e+00
2227	8	34	1	33	21	12	0	2	1.200000e+00	-9.129760e+00
2228	8	34	1	33	21	12	0	2	1.300000e+00	-9.183080e+00
2229	8	34	1	33	21	12	0	2	1.400000e+00	-9.236740e+00
2230	8	34	1	33	21	12	0	2	1.500000e+00	-9.290740e+00
2231	8	34	1	33	21	12	0	2	1.600000e+00	-9.345110e+00
2232	8	34	1	33	21	12	0	2	1.700000e+00	-9.399880e+00
2233	8	34	1	33	21	12	0	2	1.800000e+00	-9.455060e+00
2234	8	34	1	33	21	12	0	2	1.900000e+00	-9.510690e+00
2235	8	34	1	33	21	12	0	2	2.000000e+00	-9.566780e+00
2236	8	34	1	33	21	12	0	2	2.100000e+00	-9.623350e+00
2237	8	34	1	33	21	12	0	2	2.200000e+00	-9.680430e+00
2238	8	34	1	33	21	12	0	2	2.300000e+00	-9.738010e+00
2239	8	34	1	33	21	12	0	2	2.400000e+00	-9.796130e+00
2240	8	34	1	33	21	12	0	2	2.500000e+00	-9.854780e+00
2241	8	34	1	33	21	12	0	2	2.600000e+00	-9.913990e+00
2242	8	34	1	33	21	12	0	2	2.700000e+00	-9.973750e+00
2243	8	34	1	33	21	12	0	2	2.800000e+00	-1.003410e+01
2244	8	34	1	33	21	12	0	2	2.900000e+00	-1.009500e+01
2245	8	34	1	33	21	12	0	2	3.000000e+00	-1.015670e+01
2246	8	34	1	33	21	12	0	2	3.100000e+00	-1.021910e+01
2247	8	34	1	33	21	12	0	2	3.200000e+00	-1.028230e+01
2248	8	34	1	33	21	12	0	2	3.300000e+00	-1.034670e+01
2249	8	34	1	33	21	12	0	2	3.400000e+00	-1.041250e+01
2250	8	34	1	33	21	12	0	2	3.500000e+00	-1.047960e+01
2251	8	34	1	33	21	12	0	2	3.600000e+00	-1.054610e+01
2252	8	34	1	33	21	12	0	2	3.700000e+00	-1.060570e+01
2253	8	34	1	33	21	12	0	2	3.800000e+00	-1.064940e+01
2254	8	34	1	33	21	12	0	2	3.900000e+00	-1.067200e+01
2255	8	34	1	33	21	12	0	2	4.000000e+00	-1.067810e+01
2256	8	34	1	33	21	12	0	2	4.100000e+00	-1.067850e+01
2257	8	34	1	33	21	12	0	2	4.200000e+00	-1.067650e+01
2258	8	34	1	33	21	12	0	2	4.300000e+00	-1.065740e+01
2259	8	34	1	33	21	12	0	2	4.400000e+00	-1.059910e+01
2260	8	34	1	33	21	12	0	2	4.500000e+00	-1.050350e+01
2261	8	34	1	33	21	12	0	2	4.600000e+00	-1.040020e+01
2262	8	34	1	33	21	12	0	2	4.700000e+00	-1.031720e+01
2263	8	34	1	33	21	12	0	2	4.800000e+00	-1.026710e+01
2264	8	34	1	33	21	12	0	2	4.900000e+00	-1.025210e+01
2265	8	34	1	33	21	12	0	2	5.000000e+00	-1.026980e+01
2266	8	34	1	33	21	12	0	2	5.100000e+00	-1.031580e+01
2267	8	34	1	33	21	12	0	2	5.200000e+00	-1.038540e+01
2268	8	34	1	33	21	12	0	2	5.300000e+00	-1.047390e+01
2269	8	34	1	33	21	12	0	2	5.400000e+00	-1.057710e+01
2270	8	34	1	33	21	12	0	2	5.500000e+00	-1.069160e+01
2271	8	34	1	33	21	12	0	2	5.600000e+00	-1.081490e+01
2272	8	34	1	33	21	12	0	2	5.700000e+00	-1.094530e+01
2273	8	34	1	33	21	12	0	2	5.800000e+00	-1.108150e+01
2274	8	34	1	33	21	12	0	2	5.900000e+00	-1.122260e+01
2275	8	34	1	33	21	12	0	2	6.000000e+00	-1.136700e+01
2276	8	34	1	33	21	12	0	2	6.100000e+00	-1.151120e+01
2277	8	34	1	33	21	12	0	2	6.200000e+00	-1.165000e+01
2278	8	34	1	33	21	12	0	2	6.300000e+00	-1.177750e+01
2279	8	34	1	33	21	12	0	2	6.400000e+00	-1.189080e+01
2280	8	34	1	33	21	12	0	2	6.500000e+00	-1.199150e+01
2281	8	34	1	33	21	12	0	2	6.600000e+00	-1.208490e+01
2282	8	34	1	33	21	12	0	2	6.700000e+00	-1.217660e+01
2283	8	34	1	33	21	12	0	2	6.800000e+00	-1.227100e+01
2284	8	34	1	33	21	12	0	2	6.900000e+00	-1.237060e+01
2285	8	34	1	33	21	12	0	2	7.000000e+00	-1.247640e+01
2286	8	34	1	33	21	12	0	2	7.100000e+00	-1.258840e+01
2287	8	34	1	33	21	12	0	2	7.200000e+00	-1.270610e+01
2288	8	34	1	33	21	12	0	2	7.300000e+00	-1.282890e+01
2289	8	34	1	33	21	12	0	2	7.400000e+00	-1.295600e+01
2290	8	34	1	33	21	12	0	2	7.500000e+00	-1.308660e+01
2291	8	34	1	33	21	12	0	2	7.600000e+00	-1.322030e+01
2292	8	34	1	33	21	12	0	2	7.700000e+00	-1.335650e+01
2293	8	34	1	33	21	12	0	2	7.800000e+00	-1.349470e+01
2294	8	34	1	33	21	12	0	2	7.900000e+00	-1.363460e+01
2295	8	34	1	33	21	12	0	2	8.000000e+00	-1.377590e+01
2296	8	34	1	33	21	12	0	2	8.100000e+00	-1.391840e+01
2297	8	34	1	33	21	12	0	2	8.200000e+00	-1.406180e+01
2298	8	34	1	33	21	12	0	2	8.300000e+00	-1.420610e+01
2299	8	34	1	33	21	12	0	2	8.400000e+00	-1.435110e+01
2300	8	34	1	33	21	12	0	2	8.500000e+00	-1.449660e+01
2301	8	34	1	33	21	12	0	2	8.600000e+00	-1.464270e+01
2302	8	34	1	33	21	12	0	2	8.700000e+00	-1.478920e+01
2303	8	34	1	33	21	12	0	2	8.800000e+00	-1.493610e+01
2304	8	34	1	33	21	12	0	2	8.900000e+00	-1.508340e+01
2305	8	34	1	33	21	12	0	2	9.000000e+00	-1.523100e+01
