	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
1982	8	31	1	30	16	12	0	2	1.000000e+00	-9.669380e+00
1983	8	31	1	30	16	12	0	2	1.100000e+00	-9.624290e+00
1984	8	31	1	30	16	12	0	2	1.200000e+00	-9.572400e+00
1985	8	31	1	30	16	12	0	2	1.300000e+00	-9.533800e+00
1986	8	31	1	30	16	12	0	2	1.400000e+00	-9.518140e+00
1987	8	31	1	30	16	12	0	2	1.500000e+00	-9.527180e+00
1988	8	31	1	30	16	12	0	2	1.600000e+00	-9.558690e+00
1989	8	31	1	30	16	12	0	2	1.700000e+00	-9.608610e+00
1990	8	31	1	30	16	12	0	2	1.800000e+00	-9.672350e+00
1991	8	31	1	30	16	12	0	2	1.900000e+00	-9.745580e+00
1992	8	31	1	30	16	12	0	2	2.000000e+00	-9.825010e+00
1993	8	31	1	30	16	12	0	2	2.100000e+00	-9.908620e+00
1994	8	31	1	30	16	12	0	2	2.200000e+00	-9.995530e+00
1995	8	31	1	30	16	12	0	2	2.300000e+00	-1.008540e+01
1996	8	31	1	30	16	12	0	2	2.400000e+00	-1.017820e+01
1997	8	31	1	30	16	12	0	2	2.500000e+00	-1.027350e+01
1998	8	31	1	30	16	12	0	2	2.600000e+00	-1.037090e+01
1999	8	31	1	30	16	12	0	2	2.700000e+00	-1.047000e+01
2000	8	31	1	30	16	12	0	2	2.800000e+00	-1.057080e+01
2001	8	31	1	30	16	12	0	2	2.900000e+00	-1.067340e+01
2002	8	31	1	30	16	12	0	2	3.000000e+00	-1.077780e+01
2003	8	31	1	30	16	12	0	2	3.100000e+00	-1.088350e+01
2004	8	31	1	30	16	12	0	2	3.200000e+00	-1.098980e+01
2005	8	31	1	30	16	12	0	2	3.300000e+00	-1.109650e+01
2006	8	31	1	30	16	12	0	2	3.400000e+00	-1.120370e+01
2007	8	31	1	30	16	12	0	2	3.500000e+00	-1.131190e+01
2008	8	31	1	30	16	12	0	2	3.600000e+00	-1.142100e+01
2009	8	31	1	30	16	12	0	2	3.700000e+00	-1.152960e+01
2010	8	31	1	30	16	12	0	2	3.800000e+00	-1.163450e+01
2011	8	31	1	30	16	12	0	2	3.900000e+00	-1.173250e+01
2012	8	31	1	30	16	12	0	2	4.000000e+00	-1.182290e+01
2013	8	31	1	30	16	12	0	2	4.100000e+00	-1.190870e+01
2014	8	31	1	30	16	12	0	2	4.200000e+00	-1.199390e+01
2015	8	31	1	30	16	12	0	2	4.300000e+00	-1.206670e+01
2016	8	31	1	30	16	12	0	2	4.400000e+00	-1.205360e+01
2017	8	31	1	30	16	12	0	2	4.500000e+00	-1.186610e+01
2018	8	31	1	30	16	12	0	2	4.600000e+00	-1.158660e+01
2019	8	31	1	30	16	12	0	2	4.700000e+00	-1.133300e+01
2020	8	31	1	30	16	12	0	2	4.800000e+00	-1.114110e+01
2021	8	31	1	30	16	12	0	2	4.900000e+00	-1.100980e+01
2022	8	31	1	30	16	12	0	2	5.000000e+00	-1.092990e+01
2023	8	31	1	30	16	12	0	2	5.100000e+00	-1.089230e+01
2024	8	31	1	30	16	12	0	2	5.200000e+00	-1.088960e+01
2025	8	31	1	30	16	12	0	2	5.300000e+00	-1.091540e+01
2026	8	31	1	30	16	12	0	2	5.400000e+00	-1.096490e+01
2027	8	31	1	30	16	12	0	2	5.500000e+00	-1.103360e+01
2028	8	31	1	30	16	12	0	2	5.600000e+00	-1.111830e+01
2029	8	31	1	30	16	12	0	2	5.700000e+00	-1.121590e+01
2030	8	31	1	30	16	12	0	2	5.800000e+00	-1.132400e+01
2031	8	31	1	30	16	12	0	2	5.900000e+00	-1.144060e+01
2032	8	31	1	30	16	12	0	2	6.000000e+00	-1.156400e+01
2033	8	31	1	30	16	12	0	2	6.100000e+00	-1.169280e+01
2034	8	31	1	30	16	12	0	2	6.200000e+00	-1.182590e+01
2035	8	31	1	30	16	12	0	2	6.300000e+00	-1.196220e+01
2036	8	31	1	30	16	12	0	2	6.400000e+00	-1.210100e+01
2037	8	31	1	30	16	12	0	2	6.500000e+00	-1.224160e+01
2038	8	31	1	30	16	12	0	2	6.600000e+00	-1.238350e+01
2039	8	31	1	30	16	12	0	2	6.700000e+00	-1.252630e+01
2040	8	31	1	30	16	12	0	2	6.800000e+00	-1.266970e+01
2041	8	31	1	30	16	12	0	2	6.900000e+00	-1.281360e+01
2042	8	31	1	30	16	12	0	2	7.000000e+00	-1.295770e+01
2043	8	31	1	30	16	12	0	2	7.100000e+00	-1.310210e+01
2044	8	31	1	30	16	12	0	2	7.200000e+00	-1.324660e+01
2045	8	31	1	30	16	12	0	2	7.300000e+00	-1.339130e+01
2046	8	31	1	30	16	12	0	2	7.400000e+00	-1.353630e+01
2047	8	31	1	30	16	12	0	2	7.500000e+00	-1.368130e+01
2048	8	31	1	30	16	12	0	2	7.600000e+00	-1.382660e+01
2049	8	31	1	30	16	12	0	2	7.700000e+00	-1.397210e+01
2050	8	31	1	30	16	12	0	2	7.800000e+00	-1.411790e+01
2051	8	31	1	30	16	12	0	2	7.900000e+00	-1.426380e+01
2052	8	31	1	30	16	12	0	2	8.000000e+00	-1.441010e+01
2053	8	31	1	30	16	12	0	2	8.100000e+00	-1.455650e+01
2054	8	31	1	30	16	12	0	2	8.200000e+00	-1.470320e+01
2055	8	31	1	30	16	12	0	2	8.300000e+00	-1.485020e+01
2056	8	31	1	30	16	12	0	2	8.400000e+00	-1.499740e+01
2057	8	31	1	30	16	12	0	2	8.500000e+00	-1.514480e+01
2058	8	31	1	30	16	12	0	2	8.600000e+00	-1.529240e+01
2059	8	31	1	30	16	12	0	2	8.700000e+00	-1.544020e+01
2060	8	31	1	30	16	12	0	2	8.800000e+00	-1.558820e+01
2061	8	31	1	30	16	12	0	2	8.900000e+00	-1.573640e+01
2062	8	31	1	30	16	12	0	2	9.000000e+00	-1.588480e+01
