	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
1901	8	30	1	29	11	12	0	2	8.621738e-04	2.949170e-11
1902	8	30	1	29	11	12	0	2	1.085413e-03	2.555643e-11
1903	8	30	1	29	11	12	0	2	1.366454e-03	2.211566e-11
1904	8	30	1	29	11	12	0	2	1.720263e-03	1.911612e-11
1905	8	30	1	29	11	12	0	2	2.165683e-03	1.650440e-11
1906	8	30	1	29	11	12	0	2	2.726433e-03	1.423313e-11
1907	8	30	1	29	11	12	0	2	3.432376e-03	1.226310e-11
1908	8	30	1	29	11	12	0	2	4.321105e-03	1.055359e-11
1909	8	30	1	29	11	12	0	2	5.439948e-03	9.074024e-12
1910	8	30	1	29	11	12	0	2	6.848490e-03	7.794709e-12
1911	8	30	1	29	11	12	0	2	8.621738e-03	6.691131e-12
1912	8	30	1	29	11	12	0	2	1.085412e-02	5.737205e-12
1913	8	30	1	29	11	12	0	2	1.366454e-02	4.915864e-12
1914	8	30	1	29	11	12	0	2	1.720263e-02	4.209203e-12
1915	8	30	1	29	11	12	0	2	2.165683e-02	3.601641e-12
1916	8	30	1	29	11	12	0	2	2.726433e-02	3.079638e-12
1917	8	30	1	29	11	12	0	2	3.432375e-02	2.631482e-12
1918	8	30	1	29	11	12	0	2	4.321105e-02	2.247501e-12
1919	8	30	1	29	11	12	0	2	5.439948e-02	1.918669e-12
1920	8	30	1	29	11	12	0	2	6.848491e-02	1.638704e-12
1921	8	30	1	29	11	12	0	2	8.621738e-02	1.402491e-12
1922	8	30	1	29	11	12	0	2	1.085412e-01	1.205037e-12
1923	8	30	1	29	11	12	0	2	1.366454e-01	1.040878e-12
1924	8	30	1	29	11	12	0	2	1.720263e-01	9.030253e-13
1925	8	30	1	29	11	12	0	2	2.165683e-01	7.854158e-13
1926	8	30	1	29	11	12	0	2	2.726433e-01	6.842272e-13
1927	8	30	1	29	11	12	0	2	3.432375e-01	5.973107e-13
1928	8	30	1	29	11	12	0	2	4.321105e-01	5.227570e-13
1929	8	30	1	29	11	12	0	2	5.439948e-01	4.579309e-13
1930	8	30	1	29	11	12	0	2	6.848491e-01	4.004054e-13
1931	8	30	1	29	11	12	0	2	8.621738e-01	3.482569e-13
1932	8	30	1	29	11	12	0	2	1.085412e+00	3.010923e-13
1933	8	30	1	29	11	12	0	2	1.366453e+00	2.653386e-13
1934	8	30	1	29	11	12	0	2	1.720264e+00	2.701467e-13
1935	8	30	1	29	11	12	0	2	2.165683e+00	3.894932e-13
1936	8	30	1	29	11	12	0	2	2.726433e+00	7.266085e-13
1937	8	30	1	29	11	12	0	2	3.432375e+00	1.338444e-12
1938	8	30	1	29	11	12	0	2	4.321103e+00	2.162719e-12
1939	8	30	1	29	11	12	0	2	5.439951e+00	3.026913e-12
1940	8	30	1	29	11	12	0	2	6.848491e+00	3.731645e-12
1941	8	30	1	29	11	12	0	2	8.621738e+00	4.139048e-12
1942	8	30	1	29	11	12	0	2	1.085412e+01	4.211144e-12
1943	8	30	1	29	11	12	0	2	1.366453e+01	3.994842e-12
1944	8	30	1	29	11	12	0	2	1.720264e+01	3.581789e-12
1945	8	30	1	29	11	12	0	2	2.165683e+01	3.069025e-12
1946	8	30	1	29	11	12	0	2	2.726433e+01	2.535715e-12
1947	8	30	1	29	11	12	0	2	3.432375e+01	2.035634e-12
1948	8	30	1	29	11	12	0	2	4.321103e+01	1.597348e-12
1949	8	30	1	29	11	12	0	2	5.439951e+01	1.230837e-12
1950	8	30	1	29	11	12	0	2	6.848491e+01	9.354051e-13
1951	8	30	1	29	11	12	0	2	8.621738e+01	7.030725e-13
1952	8	30	1	29	11	12	0	2	1.085412e+02	5.239626e-13
1953	8	30	1	29	11	12	0	2	1.366453e+02	3.880607e-13
1954	8	30	1	29	11	12	0	2	1.720264e+02	2.859564e-13
1955	8	30	1	29	11	12	0	2	2.165683e+02	2.099906e-13
1956	8	30	1	29	11	12	0	2	2.726433e+02	1.537446e-13
1957	8	30	1	29	11	12	0	2	3.432375e+02	1.123311e-13
1958	8	30	1	29	11	12	0	2	4.321103e+02	8.192184e-14
1959	8	30	1	29	11	12	0	2	5.439951e+02	5.967601e-14
1960	8	30	1	29	11	12	0	2	6.848491e+02	4.342103e-14
1961	8	30	1	29	11	12	0	2	8.621738e+02	3.155729e-14
1962	8	30	1	29	11	12	0	2	1.085412e+03	2.291394e-14
