	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	14	103	1	102	47	12	0	2	1.000000e+01	4.679941e-09
1	14	103	1	102	47	12	0	2	1.258925e+01	4.155468e-09
2	14	103	1	102	47	12	0	2	1.584893e+01	3.688329e-09
3	14	103	1	102	47	12	0	2	1.995262e+01	3.272202e-09
4	14	103	1	102	47	12	0	2	2.511886e+01	2.901551e-09
5	14	103	1	102	47	12	0	2	3.162278e+01	2.571518e-09
6	14	103	1	102	47	12	0	2	3.981072e+01	2.277719e-09
7	14	103	1	102	47	12	0	2	5.011873e+01	2.016228e-09
8	14	103	1	102	47	12	0	2	6.309573e+01	1.783488e-09
9	14	103	1	102	47	12	0	2	7.943282e+01	1.576486e-09
10	14	103	1	102	47	12	0	2	1.000000e+02	1.392386e-09
11	14	103	1	102	47	12	0	2	1.258925e+02	1.228768e-09
12	14	103	1	102	47	12	0	2	1.584893e+02	1.083403e-09
13	14	103	1	102	47	12	0	2	1.995262e+02	9.543103e-10
14	14	103	1	102	47	12	0	2	2.511887e+02	8.397509e-10
15	14	103	1	102	47	12	0	2	3.162278e+02	7.381766e-10
16	14	103	1	102	47	12	0	2	3.981071e+02	6.481863e-10
17	14	103	1	102	47	12	0	2	5.011873e+02	5.685122e-10
18	14	103	1	102	47	12	0	2	6.309573e+02	4.980471e-10
19	14	103	1	102	47	12	0	2	7.943284e+02	4.357825e-10
20	14	103	1	102	47	12	0	2	1.000000e+03	3.808377e-10
21	14	103	1	102	47	12	0	2	1.258925e+03	3.324071e-10
22	14	103	1	102	47	12	0	2	1.584893e+03	2.897610e-10
23	14	103	1	102	47	12	0	2	1.995262e+03	2.522669e-10
24	14	103	1	102	47	12	0	2	2.511887e+03	2.193362e-10
25	14	103	1	102	47	12	0	2	3.162278e+03	1.904451e-10
26	14	103	1	102	47	12	0	2	3.981071e+03	1.651202e-10
27	14	103	1	102	47	12	0	2	5.011873e+03	1.430705e-10
28	14	103	1	102	47	12	0	2	6.309573e+03	1.244371e-10
29	14	103	1	102	47	12	0	2	7.943284e+03	1.099741e-10
30	14	103	1	102	47	12	0	2	1.000000e+04	1.004916e-10
31	14	103	1	102	47	12	0	2	1.258925e+04	9.576355e-11
32	14	103	1	102	47	12	0	2	1.584892e+04	9.408064e-11
33	14	103	1	102	47	12	0	2	1.995263e+04	9.291794e-11
34	14	103	1	102	47	12	0	2	2.511887e+04	9.053166e-11
35	14	103	1	102	47	12	0	2	3.162278e+04	8.695601e-11
36	14	103	1	102	47	12	0	2	3.981071e+04	8.381076e-11
37	14	103	1	102	47	12	0	2	5.011870e+04	8.281335e-11
38	14	103	1	102	47	12	0	2	6.309576e+04	8.410076e-11
