	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	14	104	1	103	25	12	0	2	1.000000e+01	5.050106e-09
1	14	104	1	103	25	12	0	2	1.258925e+01	4.491481e-09
2	14	104	1	103	25	12	0	2	1.584893e+01	3.993649e-09
3	14	104	1	103	25	12	0	2	1.995262e+01	3.549928e-09
4	14	104	1	103	25	12	0	2	2.511886e+01	3.154641e-09
5	14	104	1	103	25	12	0	2	3.162278e+01	2.802398e-09
6	14	104	1	103	25	12	0	2	3.981072e+01	2.488573e-09
7	14	104	1	103	25	12	0	2	5.011873e+01	2.208969e-09
8	14	104	1	103	25	12	0	2	6.309573e+01	1.959928e-09
9	14	104	1	103	25	12	0	2	7.943282e+01	1.738040e-09
10	14	104	1	103	25	12	0	2	1.000000e+02	1.540458e-09
11	14	104	1	103	25	12	0	2	1.258925e+02	1.364521e-09
12	14	104	1	103	25	12	0	2	1.584893e+02	1.207869e-09
13	14	104	1	103	25	12	0	2	1.995262e+02	1.068441e-09
14	14	104	1	103	25	12	0	2	2.511887e+02	9.443644e-10
15	14	104	1	103	25	12	0	2	3.162278e+02	8.339879e-10
16	14	104	1	103	25	12	0	2	3.981071e+02	7.358509e-10
17	14	104	1	103	25	12	0	2	5.011873e+02	6.486049e-10
18	14	104	1	103	25	12	0	2	6.309573e+02	5.711098e-10
19	14	104	1	103	25	12	0	2	7.943284e+02	5.022965e-10
20	14	104	1	103	25	12	0	2	1.000000e+03	4.412249e-10
21	14	104	1	103	25	12	0	2	1.258925e+03	3.870173e-10
22	14	104	1	103	25	12	0	2	1.584893e+03	3.389065e-10
23	14	104	1	103	25	12	0	2	1.995262e+03	2.961962e-10
24	14	104	1	103	25	12	0	2	2.511887e+03	2.582797e-10
25	14	104	1	103	25	12	0	2	3.162278e+03	2.245848e-10
26	14	104	1	103	25	12	0	2	3.981071e+03	1.945986e-10
27	14	104	1	103	25	12	0	2	5.011873e+03	1.678533e-10
28	14	104	1	103	25	12	0	2	6.309573e+03	1.440091e-10
29	14	104	1	103	25	12	0	2	7.943284e+03	1.228315e-10
30	14	104	1	103	25	12	0	2	1.000000e+04	1.041429e-10
