	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	14	98	1	97	4	12	0	2	1.000000e+01	1.432783e-09
1	14	98	1	97	4	12	0	2	1.258925e+01	1.265465e-09
2	14	98	1	97	4	12	0	2	1.584893e+01	1.116761e-09
3	14	98	1	97	4	12	0	2	1.995262e+01	9.846921e-10
4	14	98	1	97	4	12	0	2	2.511886e+01	8.674412e-10
5	14	98	1	97	4	12	0	2	3.162278e+01	7.635011e-10
6	14	98	1	97	4	12	0	2	3.981072e+01	6.719387e-10
7	14	98	1	97	4	12	0	2	5.011873e+01	5.931034e-10
8	14	98	1	97	4	12	0	2	6.309573e+01	5.288708e-10
9	14	98	1	97	4	12	0	2	7.943282e+01	4.809504e-10
10	14	98	1	97	4	12	0	2	1.000000e+02	4.479818e-10
11	14	98	1	97	4	12	0	2	1.258925e+02	4.246590e-10
12	14	98	1	97	4	12	0	2	1.584893e+02	4.038501e-10
13	14	98	1	97	4	12	0	2	1.995262e+02	3.798572e-10
14	14	98	1	97	4	12	0	2	2.511887e+02	3.502032e-10
15	14	98	1	97	4	12	0	2	3.162278e+02	3.154787e-10
16	14	98	1	97	4	12	0	2	3.981071e+02	2.780160e-10
17	14	98	1	97	4	12	0	2	5.011873e+02	2.406521e-10
18	14	98	1	97	4	12	0	2	6.309573e+02	2.059396e-10
19	14	98	1	97	4	12	0	2	7.943284e+02	1.756588e-10
20	14	98	1	97	4	12	0	2	1.000000e+03	1.504840e-10
21	14	98	1	97	4	12	0	2	1.258925e+03	1.299691e-10
22	14	98	1	97	4	12	0	2	1.584893e+03	1.130055e-10
23	14	98	1	97	4	12	0	2	1.995262e+03	9.842381e-11
24	14	98	1	97	4	12	0	2	2.511887e+03	8.540837e-11
25	14	98	1	97	4	12	0	2	3.162278e+03	7.363762e-11
26	14	98	1	97	4	12	0	2	3.981071e+03	6.313928e-11
27	14	98	1	97	4	12	0	2	5.011873e+03	5.405048e-11
28	14	98	1	97	4	12	0	2	6.309573e+03	4.636601e-11
29	14	98	1	97	4	12	0	2	7.943284e+03	3.992088e-11
30	14	98	1	97	4	12	0	2	1.000000e+04	3.443497e-11
31	14	98	1	97	4	12	0	2	1.258925e+04	2.964149e-11
32	14	98	1	97	4	12	0	2	1.584892e+04	2.540385e-11
33	14	98	1	97	4	12	0	2	1.995263e+04	2.171699e-11
34	14	98	1	97	4	12	0	2	2.511887e+04	1.864663e-11
35	14	98	1	97	4	12	0	2	3.162278e+04	1.624052e-11
36	14	98	1	97	4	12	0	2	3.981071e+04	1.440787e-11
37	14	98	1	97	4	12	0	2	5.011870e+04	1.299272e-11
38	14	98	1	97	4	12	0	2	6.309576e+04	1.190968e-11
39	14	98	1	97	4	12	0	2	7.943284e+04	1.133184e-11
40	14	98	1	97	4	12	0	2	1.000000e+05	1.164663e-11
41	14	98	1	97	4	12	0	2	1.258925e+05	1.308882e-11
42	14	98	1	97	4	12	0	2	1.584892e+05	1.538862e-11
43	14	98	1	97	4	12	0	2	1.995263e+05	1.785663e-11
44	14	98	1	97	4	12	0	2	2.511887e+05	1.984266e-11
45	14	98	1	97	4	12	0	2	3.162278e+05	2.109598e-11
46	14	98	1	97	4	12	0	2	3.981071e+05	2.171699e-11
47	14	98	1	97	4	12	0	2	5.011870e+05	2.185246e-11
48	14	98	1	97	4	12	0	2	6.309576e+05	2.150307e-11
49	14	98	1	97	4	12	0	2	7.943284e+05	2.058261e-11
50	14	98	1	97	4	12	0	2	1.000000e+06	1.905460e-11
51	14	98	1	97	4	12	0	2	1.258925e+06	1.701374e-11
52	14	98	1	97	4	12	0	2	1.584892e+06	1.466560e-11
53	14	98	1	97	4	12	0	2	1.995263e+06	1.223488e-11
54	14	98	1	97	4	12	0	2	2.511887e+06	9.924309e-12
55	14	98	1	97	4	12	0	2	3.162278e+06	7.857781e-12
56	14	98	1	97	4	12	0	2	3.981071e+06	6.096772e-12
57	14	98	1	97	4	12	0	2	5.011870e+06	4.654790e-12
58	14	98	1	97	4	12	0	2	6.309576e+06	3.505902e-12
59	14	98	1	97	4	12	0	2	7.943284e+06	2.612763e-12
60	14	98	1	97	4	12	0	2	1.000000e+07	1.930188e-12
61	14	98	1	97	4	12	0	2	1.258925e+07	1.416447e-12
62	14	98	1	97	4	12	0	2	1.584892e+07	1.033712e-12
63	14	98	1	97	4	12	0	2	1.995263e+07	7.511039e-13
64	14	98	1	97	4	12	0	2	2.511887e+07	5.440020e-13
65	14	98	1	97	4	12	0	2	3.162278e+07	3.928259e-13
66	14	98	1	97	4	12	0	2	3.981071e+07	2.830737e-13
67	14	98	1	97	4	12	0	2	5.011870e+07	2.036103e-13
68	14	98	1	97	4	12	0	2	6.309576e+07	1.462514e-13
69	14	98	1	97	4	12	0	2	7.943284e+07	1.049300e-13
70	14	98	1	97	4	12	0	2	1.000000e+08	7.517953e-14
71	14	98	1	97	4	12	0	2	1.258927e+08	5.382697e-14
72	14	98	1	97	4	12	0	2	1.584892e+08	3.851234e-14
73	14	98	1	97	4	12	0	2	1.995263e+08	2.752962e-14
74	14	98	1	97	4	12	0	2	2.511884e+08	1.966528e-14
75	14	98	1	97	4	12	0	2	3.162278e+08	1.403782e-14
76	14	98	1	97	4	12	0	2	3.981075e+08	1.001382e-14
77	14	98	1	97	4	12	0	2	5.011870e+08	7.140024e-15
78	14	98	1	97	4	12	0	2	6.309576e+08	5.088622e-15
79	14	98	1	97	4	12	0	2	7.943275e+08	3.624101e-15
80	14	98	1	97	4	12	0	2	1.000000e+09	2.579884e-15
