	Z	Ion	Initial Level	Final Level	Wavelength	Oscillator Strength	A Coefficient
21777	14	97	2	1	1.952740e+04	0.000000e+00	2.380000e+00
21778	14	97	3	1	2.460040e+02	3.261000e-01	1.797000e+10
21779	14	97	3	2	2.491240e+02	1.601000e-01	8.600001e+09
21780	14	97	5	1	7.122300e+00	3.700000e-01	2.440000e+13
21781	14	97	5	2	7.124900e+00	1.850000e-01	1.220000e+13
