	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
3398	14	94	12	1	3	0	1	1	0.000000e+00	3.350000e+01	3s2.1S_0
3399	14	94	12	2	3	1	3	1	6.534300e+00	3.350000e+01	3s1.3p1.3P_0
3400	14	94	12	3	3	1	3	3	6.550230e+00	3.350000e+01	3s1.3p1.3P_1
3401	14	94	12	4	3	1	3	5	6.582670e+00	3.350000e+01	3s1.3p1.3P_2
3402	14	94	12	5	3	1	1	3	1.027210e+01	3.350000e+01	3s1.3p1.1P_1
3403	14	94	12	6	3	2	1	5	1.514630e+01	3.350000e+01	3s0.3p2.1D_2
3404	14	94	12	7	3	1	3	1	1.607510e+01	3.350000e+01	3s0.3p2.3P_0
3405	14	94	12	8	3	1	3	3	1.609160e+01	3.350000e+01	3s0.3p2.3P_1
3406	14	94	12	9	3	1	3	5	1.612370e+01	3.350000e+01	3s0.3p2.3P_2
3407	14	94	12	10	3	2	3	3	1.771590e+01	3.350000e+01	3s1.3d1.3D_1
3408	14	94	12	11	3	2	3	5	1.771560e+01	3.350000e+01	3s1.3d1.3D_2
3409	14	94	12	12	3	2	3	7	1.771530e+01	3.350000e+01	3s1.3d1.3D_3
3410	14	94	12	13	3	0	1	1	1.901670e+01	3.350000e+01	3s0.3p2.1S_0
3411	14	94	12	14	3	2	1	5	2.054360e+01	3.350000e+01	3s1.3d1.1D_2
3412	14	94	12	15	4	0	3	3	1.900840e+01	3.350000e+01	3s1.4s1.3S_1
3413	14	94	12	16	4	0	1	1	1.971390e+01	3.350000e+01	3s1.4s1.1S_0
3414	14	94	12	17	4	1	3	1	2.171670e+01	3.350000e+01	3s1.4p1.3P_0
3415	14	94	12	18	4	1	3	3	2.172080e+01	3.350000e+01	3s1.4p1.3P_1
3416	14	94	12	19	4	1	3	5	2.172980e+01	3.350000e+01	3s1.4p1.3P_2
3417	14	94	12	20	4	1	1	3	2.187250e+01	3.350000e+01	3s1.4p1.1P_1
3418	14	94	12	22	3	0	3	3	1.020930e+02	3.350000e+01	2p5.3s2.3p1.3S_1
3419	14	94	12	23	3	2	3	7	1.028810e+02	3.350000e+01	2p5.3s2.3p1.3D_3
3420	14	94	12	24	3	2	3	5	1.030110e+02	3.350000e+01	2p5.3s2.3p1.3D_2
3421	14	94	12	25	3	2	3	3	1.032180e+02	3.350000e+01	2p5.3s2.3p1.3D_1
3422	14	94	12	26	3	1	3	5	1.034810e+02	3.350000e+01	2p5.3s2.3p1.3P_2
3423	14	94	12	27	3	1	1	3	1.037220e+02	3.350000e+01	2p5.3s2.3p1.1P_1
3424	14	94	12	28	3	1	3	1	1.038800e+02	3.350000e+01	2p5.3s2.3p1.3P_0
3425	14	94	12	29	3	2	1	5	1.038950e+02	3.350000e+01	2p5.3s2.3p1.1D_2
3426	14	94	12	30	3	1	3	3	1.039650e+02	3.350000e+01	2p5.3s2.3p1.3P_1
3427	14	94	12	31	3	0	1	1	1.087160e+02	3.350000e+01	2p5.3s2.3p1.1S_0
3428	14	94	12	32	3	1	3	1	1.544700e+02	3.350000e+01	2s1.2p6.3s2.3p1.3P_0
3429	14	94	12	33	3	1	3	3	1.544880e+02	3.350000e+01	2s1.2p6.3s2.3p1.3P_1
3430	14	94	12	34	3	1	3	5	1.545270e+02	3.350000e+01	2s1.2p6.3s2.3p1.3P_2
3431	14	94	12	35	3	1	1	3	1.553400e+02	3.350000e+01	2s1.2p6.3s2.3p1.1P_1
3432	14	94	12	36	3	1	5	3	1.594950e+02	3.350000e+01	2s1.2p6.3s1.3p2.5P_1
3433	14	94	12	37	3	1	5	5	1.595150e+02	3.350000e+01	2s1.2p6.3s1.3p2.5P_2
3434	14	94	12	38	3	1	5	7	1.595440e+02	3.350000e+01	2s1.2p6.3s1.3p2.5P_3
3435	14	94	12	39	3	2	3	3	1.623810e+02	3.350000e+01	2s1.2p6.3s1.3p2.3D_1
3436	14	94	12	40	3	2	3	5	1.623820e+02	3.350000e+01	2s1.2p6.3s1.3p2.3D_2
3437	14	94	12	41	3	2	3	7	1.623830e+02	3.350000e+01	2s1.2p6.3s1.3p2.3D_3
3438	14	94	12	42	3	2	1	5	1.639490e+02	3.350000e+01	2s1.2p6.3s1.3p2.1D_2
3439	14	94	12	43	3	0	3	3	1.663630e+02	3.350000e+01	2s1.2p6.3s1.3p2.3S_1
3440	14	94	12	44	3	1	3	1	1.673140e+02	3.350000e+01	2s1.2p6.3s1.3p2.3P_0
3441	14	94	12	45	3	1	3	1	1.673140e+02	3.350000e+01	2s1.2p6.3s1.3p2.3P_0#2
3442	14	94	12	46	3	1	3	3	1.673280e+02	3.350000e+01	2s1.2p6.3s1.3p2.3P_1
3443	14	94	12	47	3	1	3	3	1.673280e+02	3.350000e+01	2s1.2p6.3s1.3p2.3P_1#2
3444	14	94	12	48	3	1	3	5	1.673580e+02	3.350000e+01	2s1.2p6.3s1.3p2.3P_2
3445	14	94	12	49	3	1	3	5	1.673580e+02	3.350000e+01	2s1.2p6.3s1.3p2.3P_2#2
3446	14	94	12	50	3	1	1	3	1.674560e+02	3.350000e+01	2s1.2p6.3s1.3p2.1P_1
3447	14	94	12	51	3	0	1	1	1.685150e+02	3.350000e+01	2s1.2p6.3s1.3p2.1S_0
3448	14	94	12	52	3	1	3	1	1.844630e+03	3.350000e+01	1s1.2s2.2p6.3s2.3p1.3P_0
3449	14	94	12	53	3	1	3	3	1.844650e+03	3.350000e+01	1s1.2s2.2p6.3s2.3p1.3P_1
3450	14	94	12	54	3	1	3	5	1.844690e+03	3.350000e+01	1s1.2s2.2p6.3s2.3p1.3P_2
3451	14	94	12	55	3	1	1	3	1.845200e+03	3.350000e+01	1s1.2s2.2p6.3s2.3p1.1P_1
3452	14	94	12	57	3	0	2	2	3.350000e+01	3.350000e+01	continuum
3453	14	94	12	21	12	0	1	2	3.326740e+01	3.350000e+01	superlevel
3454	14	94	12	56	1	0	0	1	1.853780e+03	-1.820280e+03	superlevel_[K]
