	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
6209	14	95	1	94	21	12	0	2	1.000000e+01	-9.546730e+00
6210	14	95	1	94	21	12	0	2	1.258925e+01	-9.601470e+00
6211	14	95	1	94	21	12	0	2	1.584893e+01	-9.656670e+00
6212	14	95	1	94	21	12	0	2	1.995262e+01	-9.712360e+00
6213	14	95	1	94	21	12	0	2	2.511886e+01	-9.768580e+00
6214	14	95	1	94	21	12	0	2	3.162278e+01	-9.825360e+00
6215	14	95	1	94	21	12	0	2	3.981072e+01	-9.882730e+00
6216	14	95	1	94	21	12	0	2	5.011873e+01	-9.940720e+00
6217	14	95	1	94	21	12	0	2	6.309573e+01	-9.999360e+00
6218	14	95	1	94	21	12	0	2	7.943282e+01	-1.005870e+01
6219	14	95	1	94	21	12	0	2	1.000000e+02	-1.011870e+01
6220	14	95	1	94	21	12	0	2	1.258925e+02	-1.017940e+01
6221	14	95	1	94	21	12	0	2	1.584893e+02	-1.024090e+01
6222	14	95	1	94	21	12	0	2	1.995262e+02	-1.030310e+01
6223	14	95	1	94	21	12	0	2	2.511887e+02	-1.036600e+01
6224	14	95	1	94	21	12	0	2	3.162278e+02	-1.042960e+01
6225	14	95	1	94	21	12	0	2	3.981071e+02	-1.049370e+01
6226	14	95	1	94	21	12	0	2	5.011873e+02	-1.055660e+01
6227	14	95	1	94	21	12	0	2	6.309573e+02	-1.061470e+01
6228	14	95	1	94	21	12	0	2	7.943284e+02	-1.066260e+01
6229	14	95	1	94	21	12	0	2	1.000000e+03	-1.069680e+01
6230	14	95	1	94	21	12	0	2	1.258925e+03	-1.071980e+01
6231	14	95	1	94	21	12	0	2	1.584893e+03	-1.073740e+01
6232	14	95	1	94	21	12	0	2	1.995262e+03	-1.075370e+01
6233	14	95	1	94	21	12	0	2	2.511887e+03	-1.076820e+01
6234	14	95	1	94	21	12	0	2	3.162278e+03	-1.077870e+01
6235	14	95	1	94	21	12	0	2	3.981071e+03	-1.078640e+01
6236	14	95	1	94	21	12	0	2	5.011873e+03	-1.079660e+01
6237	14	95	1	94	21	12	0	2	6.309573e+03	-1.081470e+01
6238	14	95	1	94	21	12	0	2	7.943284e+03	-1.084160e+01
6239	14	95	1	94	21	12	0	2	1.000000e+04	-1.086530e+01
