	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
20806	14	95	2	1	8.838227e+00	5.378000e-01	9.116000e+08
20807	14	95	3	1	8.895362e+00	1.083000e+00	9.301000e+08
20808	14	95	4	2	1.104499e+01	1.683000e+00	1.485000e+09
20809	14	95	4	3	1.098782e+01	3.357000e-01	2.932000e+08
20810	14	95	5	3	1.098802e+01	3.021000e+00	3.958000e+09
20811	14	95	6	2	1.521128e+01	2.323000e-01	1.166000e+09
20812	14	95	6	3	1.515411e+01	4.693000e-01	2.339000e+09
20813	14	95	7	1	2.706071e+01	2.107000e-02	3.347000e+08
20814	14	95	7	4	7.177510e+00	7.342000e-01	8.208000e+08
20815	14	95	8	1	2.708081e+01	4.047000e-02	3.220000e+08
20816	14	95	8	4	7.197552e+00	1.462000e-01	8.220000e+07
20817	14	95	8	5	7.197427e+00	5.850000e-01	3.288000e+08
20818	14	95	9	2	2.215776e+01	7.145000e-03	2.537000e+07
20819	14	95	9	3	2.210061e+01	1.564000e-03	5.524000e+06
20820	14	95	10	3	2.210061e+01	1.408000e-02	7.464000e+07
20821	14	95	11	4	1.162342e+01	5.595000e+00	5.468000e+09
20822	14	95	11	5	1.162331e+01	1.776000e-01	1.736000e+08
20823	14	95	12	5	1.162352e+01	3.552000e+00	2.604000e+09
20824	14	95	13	2	2.406827e+01	3.563000e-02	4.479000e+08
20825	14	95	13	3	2.401112e+01	7.171000e-02	8.971000e+08
20826	14	95	14	1	3.428091e+01	9.642000e-03	2.459000e+08
20827	14	95	14	4	1.439771e+01	5.890000e-02	2.650000e+08
20828	14	95	15	1	3.429030e+01	1.871000e-02	2.387000e+08
20829	14	95	15	4	1.440705e+01	1.181000e-02	2.659000e+07
20830	14	95	15	5	1.440690e+01	4.723000e-02	1.064000e+08
20831	14	95	16	2	2.730163e+01	1.337000e-02	1.081000e+08
20832	14	95	16	3	2.724446e+01	2.778000e-03	2.237000e+07
20833	14	95	17	3	2.724446e+01	2.501000e-02	1.343000e+08
20834	14	95	18	4	1.653206e+01	1.003000e+00	1.983000e+09
20835	14	95	18	5	1.653192e+01	3.185000e-02	6.296000e+07
20836	14	95	19	5	1.653192e+01	6.370000e-01	9.444000e+08
20837	14	95	20	11	4.923338e+00	8.076000e+00	1.062000e+09
20838	14	95	20	12	4.923104e+00	2.960000e-01	3.892000e+07
20839	14	95	21	12	4.923104e+00	1.047000e+01	1.102000e+09
20840	14	95	23	1	9.706336e+01	1.670000e-01	1.700000e+10
20841	14	95	23	2	8.814851e+01	3.740000e-07	3.160000e+04
20842	14	95	23	3	8.808150e+01	3.700000e-07	3.120000e+04
20843	14	95	24	1	9.769974e+01	8.390000e-02	1.740000e+10
20844	14	95	24	3	8.871810e+01	3.780000e-07	6.450000e+04
20845	14	95	25	2	9.405963e+01	1.640000e-04	1.570000e+07
20846	14	95	25	3	9.399260e+01	7.260000e-04	6.960000e+07
20847	14	95	25	23	5.911353e+00	1.310000e-06	4.960000e+02
20848	14	95	25	24	5.274690e+00	4.650000e-07	1.400000e+02
20849	14	95	26	3	9.729492e+01	0.000000e+00	8.915000e+01
20850	14	95	27	1	1.041000e+02	1.420000e-06	1.110000e+05
20851	14	95	27	3	9.511826e+01	1.180000e-02	7.720000e+08
20852	14	95	27	23	7.037121e+00	1.920000e-04	6.890000e+04
20853	14	95	28	1	1.042479e+02	1.180000e-06	1.390000e+05
20854	14	95	28	2	9.533256e+01	1.350000e-02	1.330000e+09
20855	14	95	28	3	9.526590e+01	1.390000e-04	1.360000e+07
20856	14	95	28	23	7.184539e+00	1.250000e-04	7.000000e+04
20857	14	95	28	24	6.547905e+00	1.950000e-05	9.050000e+03
20858	14	95	29	2	9.547352e+01	3.260000e-03	6.440000e+08
20859	14	95	29	3	9.540666e+01	1.180000e-03	2.330000e+08
20860	14	95	29	23	7.325215e+00	8.110000e-07	9.440000e+02
20861	14	95	29	24	6.688570e+00	8.740000e-05	8.480000e+04
20862	14	95	30	1	1.047235e+02	3.860000e-06	3.060000e+05
20863	14	95	30	3	9.574189e+01	3.400000e-02	2.260000e+09
20864	14	95	30	23	7.660700e+00	1.450000e-04	6.150000e+04
20865	14	95	31	1	1.048874e+02	4.100000e-06	4.900000e+05
20866	14	95	31	2	9.597238e+01	1.750000e-02	1.740000e+09
20867	14	95	31	3	9.590482e+01	2.960000e-02	2.950000e+09
20868	14	95	31	23	7.823859e+00	3.580000e-04	2.380000e+05
20869	14	95	31	24	7.187163e+00	3.730000e-04	2.090000e+05
20870	14	95	32	2	9.606236e+01	3.200000e-03	6.400000e+08
20871	14	95	32	3	9.599542e+01	4.780000e-04	9.560000e+07
20872	14	95	32	23	7.913853e+00	1.790000e-03	2.430000e+06
20873	14	95	32	24	7.277188e+00	1.160000e-03	1.330000e+06
20874	14	95	33	1	1.055014e+02	3.890000e-05	3.130000e+06
20875	14	95	33	3	9.651929e+01	3.280000e-01	2.210000e+10
20876	14	95	33	23	8.437802e+00	3.800000e-03	1.960000e+06
20877	14	95	34	1	1.090586e+02	9.890000e-06	8.500000e+05
20878	14	95	34	3	1.000759e+02	1.300000e-01	9.390000e+09
20879	14	95	34	23	1.199497e+01	2.970000e+00	3.090000e+09
20880	14	95	35	1	1.052632e+02	2.300000e-05	2.770000e+06
20881	14	95	35	2	9.634828e+01	1.560000e-01	1.570000e+10
20882	14	95	35	3	9.628094e+01	4.760000e-02	4.790000e+09
20883	14	95	35	23	8.199790e+00	2.420000e-05	1.760000e+04
20884	14	95	35	24	7.563123e+00	8.940000e-04	5.550000e+05
20885	14	95	36	1	1.094137e+02	4.660000e-06	6.060000e+05
20886	14	95	36	2	1.004985e+02	9.420000e-02	1.030000e+10
20887	14	95	36	3	1.004310e+02	1.350000e-02	1.470000e+09
20888	14	95	36	23	1.235008e+01	1.520000e+00	2.510000e+09
20889	14	95	36	24	1.171347e+01	4.900000e-01	7.300000e+08
20890	14	95	37	1	1.056858e+02	5.870000e-07	7.120000e+04
20891	14	95	37	2	9.677017e+01	5.870000e-02	5.970000e+09
20892	14	95	37	3	9.670299e+01	1.360000e-01	1.380000e+10
20893	14	95	37	23	8.622176e+00	1.200000e-02	9.690000e+06
20894	14	95	37	24	7.985470e+00	1.520000e-03	1.050000e+06
20895	14	95	38	1	1.099143e+02	2.460000e-06	3.220000e+05
