	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
6614	14	100	1	99	14	12	0	2	8.617340e-04	2.934268e-09
6615	14	100	1	99	14	12	0	2	1.084859e-03	2.583688e-09
6616	14	100	1	99	14	12	0	2	1.365757e-03	2.273002e-09
6617	14	100	1	99	14	12	0	2	1.719385e-03	1.997929e-09
6618	14	100	1	99	14	12	0	2	2.164578e-03	1.754606e-09
6619	14	100	1	99	14	12	0	2	2.725042e-03	1.539572e-09
6620	14	100	1	99	14	12	0	2	3.430625e-03	1.349677e-09
6621	14	100	1	99	14	12	0	2	4.318901e-03	1.182171e-09
6622	14	100	1	99	14	12	0	2	5.437173e-03	1.034713e-09
6623	14	100	1	99	14	12	0	2	6.844996e-03	9.079246e-10
6624	14	100	1	99	14	12	0	2	8.617340e-03	8.208805e-10
6625	14	100	1	99	14	12	0	2	1.084859e-02	8.545358e-10
6626	14	100	1	99	14	12	0	2	1.365757e-02	1.185140e-09
6627	14	100	1	99	14	12	0	2	1.719385e-02	2.008632e-09
6628	14	100	1	99	14	12	0	2	2.164578e-02	3.358844e-09
6629	14	100	1	99	14	12	0	2	2.725042e-02	5.002184e-09
6630	14	100	1	99	14	12	0	2	3.430624e-02	6.534312e-09
6631	14	100	1	99	14	12	0	2	4.318901e-02	7.590660e-09
6632	14	100	1	99	14	12	0	2	5.437173e-02	7.995759e-09
6633	14	100	1	99	14	12	0	2	6.844998e-02	7.783404e-09
6634	14	100	1	99	14	12	0	2	8.617340e-02	7.123940e-09
6635	14	100	1	99	14	12	0	2	1.084859e-01	6.231038e-09
6636	14	100	1	99	14	12	0	2	1.365757e-01	5.286641e-09
6637	14	100	1	99	14	12	0	2	1.719385e-01	4.403828e-09
6638	14	100	1	99	14	12	0	2	2.164578e-01	3.628943e-09
6639	14	100	1	99	14	12	0	2	2.725042e-01	2.966200e-09
6640	14	100	1	99	14	12	0	2	3.430624e-01	2.403036e-09
6641	14	100	1	99	14	12	0	2	4.318901e-01	1.925929e-09
6642	14	100	1	99	14	12	0	2	5.437173e-01	1.525317e-09
6643	14	100	1	99	14	12	0	2	6.844998e-01	1.194567e-09
6644	14	100	1	99	14	12	0	2	8.617340e-01	9.274712e-10
6645	14	100	1	99	14	12	0	2	1.084859e+00	7.163408e-10
6646	14	100	1	99	14	12	0	2	1.365756e+00	5.520139e-10
6647	14	100	1	99	14	12	0	2	1.719386e+00	4.250014e-10
6648	14	100	1	99	14	12	0	2	2.164578e+00	3.268439e-10
6649	14	100	1	99	14	12	0	2	2.725042e+00	2.507784e-10
6650	14	100	1	99	14	12	0	2	3.430624e+00	1.918096e-10
6651	14	100	1	99	14	12	0	2	4.318899e+00	1.464703e-10
6652	14	100	1	99	14	12	0	2	5.437176e+00	1.125901e-10
6653	14	100	1	99	14	12	0	2	6.844998e+00	8.869514e-11
6654	14	100	1	99	14	12	0	2	8.617340e+00	7.314753e-11
6655	14	100	1	99	14	12	0	2	1.084859e+01	6.372360e-11
6656	14	100	1	99	14	12	0	2	1.365756e+01	5.787617e-11
6657	14	100	1	99	14	12	0	2	1.719386e+01	5.351806e-11
6658	14	100	1	99	14	12	0	2	2.164578e+01	4.949942e-11
6659	14	100	1	99	14	12	0	2	2.725042e+01	4.559322e-11
6660	14	100	1	99	14	12	0	2	3.430624e+01	4.202424e-11
6661	14	100	1	99	14	12	0	2	4.318899e+01	3.908409e-11
6662	14	100	1	99	14	12	0	2	5.437176e+01	3.680441e-11
6663	14	100	1	99	14	12	0	2	6.844998e+01	3.486586e-11
6664	14	100	1	99	14	12	0	2	8.617340e+01	3.278690e-11
6665	14	100	1	99	14	12	0	2	1.084859e+02	3.020645e-11
6666	14	100	1	99	14	12	0	2	1.365756e+02	2.703336e-11
6667	14	100	1	99	14	12	0	2	1.719386e+02	2.343688e-11
6668	14	100	1	99	14	12	0	2	2.164578e+02	1.968339e-11
6669	14	100	1	99	14	12	0	2	2.725042e+02	1.606942e-11
6670	14	100	1	99	14	12	0	2	3.430624e+02	1.279382e-11
6671	14	100	1	99	14	12	0	2	4.318899e+02	9.972413e-12
6672	14	100	1	99	14	12	0	2	5.437176e+02	7.640109e-12
6673	14	100	1	99	14	12	0	2	6.844998e+02	5.770321e-12
6674	14	100	1	99	14	12	0	2	8.617340e+02	4.307250e-12
6675	14	100	1	99	14	12	0	2	1.084859e+03	3.184934e-12
6676	14	100	1	99	14	12	0	2	1.365756e+03	2.337761e-12
6677	14	100	1	99	14	12	0	2	1.719386e+03	1.705690e-12
6678	14	100	1	99	14	12	0	2	2.164578e+03	1.238512e-12
6679	14	100	1	99	14	12	0	2	2.725042e+03	8.959836e-13
6680	14	100	1	99	14	12	0	2	3.430624e+03	6.461002e-13
6681	14	100	1	99	14	12	0	2	4.318899e+03	4.648365e-13
