	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
6695	14	101	1	100	47	12	0	2	1.000000e+00	-8.441200e+00
6696	14	101	1	100	47	12	0	2	1.100000e+00	-8.495320e+00
6697	14	101	1	100	47	12	0	2	1.200000e+00	-8.549780e+00
6698	14	101	1	100	47	12	0	2	1.300000e+00	-8.604580e+00
6699	14	101	1	100	47	12	0	2	1.400000e+00	-8.659750e+00
6700	14	101	1	100	47	12	0	2	1.500000e+00	-8.715290e+00
6701	14	101	1	100	47	12	0	2	1.600000e+00	-8.771220e+00
6702	14	101	1	100	47	12	0	2	1.700000e+00	-8.827530e+00
6703	14	101	1	100	47	12	0	2	1.800000e+00	-8.884230e+00
6704	14	101	1	100	47	12	0	2	1.900000e+00	-8.941300e+00
6705	14	101	1	100	47	12	0	2	2.000000e+00	-8.998360e+00
6706	14	101	1	100	47	12	0	2	2.100000e+00	-9.052610e+00
6707	14	101	1	100	47	12	0	2	2.200000e+00	-9.093130e+00
6708	14	101	1	100	47	12	0	2	2.300000e+00	-9.098040e+00
6709	14	101	1	100	47	12	0	2	2.400000e+00	-9.052690e+00
6710	14	101	1	100	47	12	0	2	2.500000e+00	-8.973240e+00
6711	14	101	1	100	47	12	0	2	2.600000e+00	-8.892350e+00
6712	14	101	1	100	47	12	0	2	2.700000e+00	-8.832830e+00
6713	14	101	1	100	47	12	0	2	2.800000e+00	-8.803060e+00
6714	14	101	1	100	47	12	0	2	2.900000e+00	-8.802960e+00
6715	14	101	1	100	47	12	0	2	3.000000e+00	-8.828690e+00
6716	14	101	1	100	47	12	0	2	3.100000e+00	-8.874230e+00
6717	14	101	1	100	47	12	0	2	3.200000e+00	-8.931250e+00
6718	14	101	1	100	47	12	0	2	3.300000e+00	-8.989860e+00
6719	14	101	1	100	47	12	0	2	3.400000e+00	-9.042110e+00
6720	14	101	1	100	47	12	0	2	3.500000e+00	-9.086190e+00
6721	14	101	1	100	47	12	0	2	3.600000e+00	-9.126530e+00
6722	14	101	1	100	47	12	0	2	3.700000e+00	-9.169850e+00
6723	14	101	1	100	47	12	0	2	3.800000e+00	-9.221000e+00
6724	14	101	1	100	47	12	0	2	3.900000e+00	-9.280880e+00
6725	14	101	1	100	47	12	0	2	4.000000e+00	-9.346150e+00
6726	14	101	1	100	47	12	0	2	4.100000e+00	-9.411000e+00
6727	14	101	1	100	47	12	0	2	4.200000e+00	-9.470810e+00
6728	14	101	1	100	47	12	0	2	4.300000e+00	-9.525300e+00
6729	14	101	1	100	47	12	0	2	4.400000e+00	-9.578320e+00
6730	14	101	1	100	47	12	0	2	4.500000e+00	-9.635030e+00
6731	14	101	1	100	47	12	0	2	4.600000e+00	-9.699300e+00
6732	14	101	1	100	47	12	0	2	4.700000e+00	-9.772230e+00
6733	14	101	1	100	47	12	0	2	4.800000e+00	-9.850910e+00
6734	14	101	1	100	47	12	0	2	4.900000e+00	-9.927520e+00
6735	14	101	1	100	47	12	0	2	5.000000e+00	-9.991770e+00
6736	14	101	1	100	47	12	0	2	5.100000e+00	-1.003790e+01
6737	14	101	1	100	47	12	0	2	5.200000e+00	-1.007000e+01
6738	14	101	1	100	47	12	0	2	5.300000e+00	-1.009790e+01
6739	14	101	1	100	47	12	0	2	5.400000e+00	-1.013050e+01
6740	14	101	1	100	47	12	0	2	5.500000e+00	-1.017180e+01
6741	14	101	1	100	47	12	0	2	5.600000e+00	-1.022080e+01
6742	14	101	1	100	47	12	0	2	5.700000e+00	-1.027350e+01
6743	14	101	1	100	47	12	0	2	5.800000e+00	-1.032550e+01
6744	14	101	1	100	47	12	0	2	5.900000e+00	-1.037470e+01
6745	14	101	1	100	47	12	0	2	6.000000e+00	-1.042260e+01
6746	14	101	1	100	47	12	0	2	6.100000e+00	-1.047350e+01
6747	14	101	1	100	47	12	0	2	6.200000e+00	-1.053130e+01
6748	14	101	1	100	47	12	0	2	6.300000e+00	-1.059900e+01
6749	14	101	1	100	47	12	0	2	6.400000e+00	-1.067760e+01
6750	14	101	1	100	47	12	0	2	6.500000e+00	-1.076690e+01
6751	14	101	1	100	47	12	0	2	6.600000e+00	-1.086620e+01
6752	14	101	1	100	47	12	0	2	6.700000e+00	-1.097410e+01
6753	14	101	1	100	47	12	0	2	6.800000e+00	-1.108930e+01
6754	14	101	1	100	47	12	0	2	6.900000e+00	-1.121070e+01
