	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
5896	14	94	1	93	16	12	0	2	1.000000e+01	1.324434e-10
5897	14	94	1	93	16	12	0	2	1.258925e+01	1.156246e-10
5898	14	94	1	93	16	12	0	2	1.584893e+01	1.008625e-10
5899	14	94	1	93	16	12	0	2	1.995262e+01	8.792257e-11
5900	14	94	1	93	16	12	0	2	2.511886e+01	7.659494e-11
5901	14	94	1	93	16	12	0	2	3.162278e+01	6.669596e-11
5902	14	94	1	93	16	12	0	2	3.981072e+01	5.806304e-11
5903	14	94	1	93	16	12	0	2	5.011873e+01	5.053589e-11
5904	14	94	1	93	16	12	0	2	6.309573e+01	4.399468e-11
5905	14	94	1	93	16	12	0	2	7.943282e+01	3.830015e-11
5906	14	94	1	93	16	12	0	2	1.000000e+02	3.335800e-11
5907	14	94	1	93	16	12	0	2	1.258925e+02	2.908039e-11
5908	14	94	1	93	16	12	0	2	1.584893e+02	2.537464e-11
5909	14	94	1	93	16	12	0	2	1.995262e+02	2.216155e-11
5910	14	94	1	93	16	12	0	2	2.511887e+02	1.937314e-11
5911	14	94	1	93	16	12	0	2	3.162278e+02	1.695120e-11
5912	14	94	1	93	16	12	0	2	3.981071e+02	1.483884e-11
5913	14	94	1	93	16	12	0	2	5.011873e+02	1.301067e-11
5914	14	94	1	93	16	12	0	2	6.309573e+02	1.143141e-11
5915	14	94	1	93	16	12	0	2	7.943284e+02	1.008092e-11
5916	14	94	1	93	16	12	0	2	1.000000e+03	8.928941e-12
5917	14	94	1	93	16	12	0	2	1.258925e+03	9.464550e-12
5918	14	94	1	93	16	12	0	2	1.584893e+03	9.563137e-12
5919	14	94	1	93	16	12	0	2	1.995262e+03	8.800350e-12
5920	14	94	1	93	16	12	0	2	2.511887e+03	7.367159e-12
5921	14	94	1	93	16	12	0	2	3.162278e+03	5.823709e-12
5922	14	94	1	93	16	12	0	2	3.981071e+03	4.676274e-12
5923	14	94	1	93	16	12	0	2	5.011873e+03	4.142858e-12
5924	14	94	1	93	16	12	0	2	6.309573e+03	4.173492e-12
5925	14	94	1	93	16	12	0	2	7.943284e+03	4.595154e-12
5926	14	94	1	93	16	12	0	2	1.000000e+04	5.427503e-12
5927	14	94	1	93	16	12	0	2	1.258925e+04	7.418230e-12
5928	14	94	1	93	16	12	0	2	1.584892e+04	1.241938e-11
5929	14	94	1	93	16	12	0	2	1.995263e+04	2.262559e-11
5930	14	94	1	93	16	12	0	2	2.511887e+04	3.882396e-11
5931	14	94	1	93	16	12	0	2	3.162278e+04	5.921066e-11
5932	14	94	1	93	16	12	0	2	3.981071e+04	7.985459e-11
