	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	14	102	2	1	1.239800e-06	0.000000e+00	1.000000e+10
1	14	102	3	1	2.134249e+01	5.173000e-05	3.408000e+05
2	14	102	3	2	2.903628e-01	0.000000e+00	2.309000e-01
3	14	102	4	1	2.198395e+01	0.000000e+00	2.410000e-01
4	14	102	4	2	9.318371e-01	0.000000e+00	1.018000e-05
5	14	102	4	3	6.414727e-01	0.000000e+00	1.867000e+00
6	14	102	5	1	4.087378e+01	2.652000e-01	6.410000e+09
7	14	102	6	3	3.366387e+01	1.014000e-01	4.984000e+09
8	14	102	6	5	1.413264e+01	6.297000e-05	5.458000e+05
9	14	102	7	2	3.430434e+01	1.034000e-01	1.760000e+09
10	14	102	7	3	3.401400e+01	7.679000e-02	1.285000e+09
11	14	102	7	4	3.337254e+01	1.254000e-01	2.021000e+09
12	14	102	7	5	1.448277e+01	1.553000e-05	4.713000e+04
13	14	102	8	3	3.456833e+01	1.304000e-01	1.352000e+09
14	14	102	8	4	3.392687e+01	3.809000e-01	3.805000e+09
15	14	102	8	5	1.503707e+01	8.842000e-04	1.735000e+06
16	14	102	8	7	5.543136e-01	0.000000e+00	1.199000e+00
17	14	102	9	1	6.139508e+01	0.000000e+00	4.498000e+03
18	14	102	9	2	4.034310e+01	0.000000e+00	1.299000e+00
19	14	102	9	3	4.005272e+01	1.413000e-04	1.967000e+06
20	14	102	9	4	3.941128e+01	2.548000e-03	3.434000e+07
21	14	102	9	5	2.052150e+01	2.969000e-01	1.085000e+09
22	14	102	9	7	6.038732e+00	0.000000e+00	8.812000e+00
23	14	102	9	8	5.484409e+00	0.000000e+00	1.970000e+01
24	14	102	10	3	5.413146e+01	1.984000e-05	2.522000e+06
25	14	102	10	4	5.349015e+01	0.000000e+00	1.026000e+01
26	14	102	10	5	3.460036e+01	1.922000e-01	9.987000e+09
27	14	102	10	7	2.011754e+01	0.000000e+00	3.857000e+02
28	14	102	10	8	1.956323e+01	0.000000e+00	2.108000e+00
29	14	102	10	9	1.407883e+01	0.000000e+00	1.431000e+02
30	14	102	11	2	2.530307e+02	2.843000e-02	2.727000e+10
31	14	102	11	3	2.527419e+02	8.489000e-02	8.130000e+10
32	14	102	11	4	2.520995e+02	1.403000e-01	1.339000e+11
33	14	102	11	5	2.332073e+02	5.120000e-05	4.250000e+07
34	14	102	12	3	2.565970e+02	1.937000e-05	5.706000e+07
35	14	102	12	5	2.370645e+02	3.368000e-02	8.615000e+10
36	14	102	13	1	2.832987e+02	4.557000e-01	5.332000e+11
37	14	102	13	6	2.282947e+02	4.395000e-04	3.498000e+08
38	14	102	13	7	2.279421e+02	2.739000e-04	2.175000e+08
39	14	102	13	8	2.273903e+02	1.255000e-03	9.937000e+08
40	14	102	13	9	2.219040e+02	1.982000e-02	1.512000e+10
41	14	102	13	10	2.078249e+02	3.495000e-04	2.379000e+08
42	14	102	14	7	-2.159441e+02	1.646000e-03	3.330000e+09
43	14	102	15	1	-2.813315e+02	1.085000e-01	1.242000e+11
44	14	102	15	6	-2.166914e+02	1.346000e-03	9.144000e+08
45	14	102	15	7	-2.161550e+02	9.469000e-04	6.399000e+08
46	14	102	15	8	-2.152767e+02	1.110000e-03	7.442000e+08
47	14	102	15	9	-2.075952e+02	5.641000e-03	3.516000e+09
