	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
6220	14	98	1	97	4	12	0	2	1.000000e+01	1.432783e-09
6221	14	98	1	97	4	12	0	2	1.258925e+01	1.265465e-09
6222	14	98	1	97	4	12	0	2	1.584893e+01	1.116761e-09
6223	14	98	1	97	4	12	0	2	1.995262e+01	9.846921e-10
6224	14	98	1	97	4	12	0	2	2.511886e+01	8.674412e-10
6225	14	98	1	97	4	12	0	2	3.162278e+01	7.635011e-10
6226	14	98	1	97	4	12	0	2	3.981072e+01	6.719387e-10
6227	14	98	1	97	4	12	0	2	5.011873e+01	5.931034e-10
6228	14	98	1	97	4	12	0	2	6.309573e+01	5.288708e-10
6229	14	98	1	97	4	12	0	2	7.943282e+01	4.809504e-10
6230	14	98	1	97	4	12	0	2	1.000000e+02	4.479818e-10
6231	14	98	1	97	4	12	0	2	1.258925e+02	4.246590e-10
6232	14	98	1	97	4	12	0	2	1.584893e+02	4.038501e-10
6233	14	98	1	97	4	12	0	2	1.995262e+02	3.798572e-10
6234	14	98	1	97	4	12	0	2	2.511887e+02	3.502032e-10
6235	14	98	1	97	4	12	0	2	3.162278e+02	3.154787e-10
6236	14	98	1	97	4	12	0	2	3.981071e+02	2.780160e-10
6237	14	98	1	97	4	12	0	2	5.011873e+02	2.406521e-10
6238	14	98	1	97	4	12	0	2	6.309573e+02	2.059396e-10
6239	14	98	1	97	4	12	0	2	7.943284e+02	1.756588e-10
6240	14	98	1	97	4	12	0	2	1.000000e+03	1.504840e-10
6241	14	98	1	97	4	12	0	2	1.258925e+03	1.299691e-10
6242	14	98	1	97	4	12	0	2	1.584893e+03	1.130055e-10
6243	14	98	1	97	4	12	0	2	1.995262e+03	9.842381e-11
6244	14	98	1	97	4	12	0	2	2.511887e+03	8.540837e-11
6245	14	98	1	97	4	12	0	2	3.162278e+03	7.363762e-11
6246	14	98	1	97	4	12	0	2	3.981071e+03	6.313928e-11
6247	14	98	1	97	4	12	0	2	5.011873e+03	5.405048e-11
6248	14	98	1	97	4	12	0	2	6.309573e+03	4.636601e-11
6249	14	98	1	97	4	12	0	2	7.943284e+03	3.992088e-11
6250	14	98	1	97	4	12	0	2	1.000000e+04	3.443497e-11
6251	14	98	1	97	4	12	0	2	1.258925e+04	2.964149e-11
6252	14	98	1	97	4	12	0	2	1.584892e+04	2.540385e-11
6253	14	98	1	97	4	12	0	2	1.995263e+04	2.171699e-11
6254	14	98	1	97	4	12	0	2	2.511887e+04	1.864663e-11
6255	14	98	1	97	4	12	0	2	3.162278e+04	1.624052e-11
6256	14	98	1	97	4	12	0	2	3.981071e+04	1.440787e-11
6257	14	98	1	97	4	12	0	2	5.011870e+04	1.299272e-11
6258	14	98	1	97	4	12	0	2	6.309576e+04	1.190968e-11
6259	14	98	1	97	4	12	0	2	7.943284e+04	1.133184e-11
6260	14	98	1	97	4	12	0	2	1.000000e+05	1.164663e-11
6261	14	98	1	97	4	12	0	2	1.258925e+05	1.308882e-11
6262	14	98	1	97	4	12	0	2	1.584892e+05	1.538862e-11
6263	14	98	1	97	4	12	0	2	1.995263e+05	1.785663e-11
6264	14	98	1	97	4	12	0	2	2.511887e+05	1.984266e-11
6265	14	98	1	97	4	12	0	2	3.162278e+05	2.109598e-11
6266	14	98	1	97	4	12	0	2	3.981071e+05	2.171699e-11
6267	14	98	1	97	4	12	0	2	5.011870e+05	2.185246e-11
6268	14	98	1	97	4	12	0	2	6.309576e+05	2.150307e-11
6269	14	98	1	97	4	12	0	2	7.943284e+05	2.058261e-11
6270	14	98	1	97	4	12	0	2	1.000000e+06	1.905460e-11
6271	14	98	1	97	4	12	0	2	1.258925e+06	1.701374e-11
6272	14	98	1	97	4	12	0	2	1.584892e+06	1.466560e-11
6273	14	98	1	97	4	12	0	2	1.995263e+06	1.223488e-11
6274	14	98	1	97	4	12	0	2	2.511887e+06	9.924309e-12
