	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
6776	14	102	1	101	126	12	0	2	1.000000e+01	4.464782e-09
6777	14	102	1	101	126	12	0	2	1.258925e+01	3.944302e-09
6778	14	102	1	101	126	12	0	2	1.584893e+01	3.481850e-09
6779	14	102	1	101	126	12	0	2	1.995262e+01	3.071284e-09
6780	14	102	1	101	126	12	0	2	2.511886e+01	2.706888e-09
6781	14	102	1	101	126	12	0	2	3.162278e+01	2.383747e-09
6782	14	102	1	101	126	12	0	2	3.981072e+01	2.097344e-09
6783	14	102	1	101	126	12	0	2	5.011873e+01	1.843698e-09
6784	14	102	1	101	126	12	0	2	6.309573e+01	1.619309e-09
6785	14	102	1	101	126	12	0	2	7.943282e+01	1.420920e-09
6786	14	102	1	101	126	12	0	2	1.000000e+02	1.245691e-09
6787	14	102	1	101	126	12	0	2	1.258925e+02	1.091064e-09
6788	14	102	1	101	126	12	0	2	1.584893e+02	9.547735e-10
6789	14	102	1	101	126	12	0	2	1.995262e+02	8.347574e-10
6790	14	102	1	101	126	12	0	2	2.511887e+02	7.292059e-10
6791	14	102	1	101	126	12	0	2	3.162278e+02	6.368541e-10
6792	14	102	1	101	126	12	0	2	3.981071e+02	5.583546e-10
6793	14	102	1	101	126	12	0	2	5.011873e+02	4.989195e-10
6794	14	102	1	101	126	12	0	2	6.309573e+02	4.684568e-10
6795	14	102	1	101	126	12	0	2	7.943284e+02	4.744603e-10
6796	14	102	1	101	126	12	0	2	1.000000e+03	5.123538e-10
6797	14	102	1	101	126	12	0	2	1.258925e+03	5.643652e-10
6798	14	102	1	101	126	12	0	2	1.584893e+03	6.098460e-10
6799	14	102	1	101	126	12	0	2	1.995262e+03	6.384111e-10
6800	14	102	1	101	126	12	0	2	2.511887e+03	6.536120e-10
6801	14	102	1	101	126	12	0	2	3.162278e+03	6.643388e-10
6802	14	102	1	101	126	12	0	2	3.981071e+03	6.733803e-10
6803	14	102	1	101	126	12	0	2	5.011873e+03	6.748073e-10
6804	14	102	1	101	126	12	0	2	6.309573e+03	6.602071e-10
6805	14	102	1	101	126	12	0	2	7.943284e+03	6.264693e-10
6806	14	102	1	101	126	12	0	2	1.000000e+04	5.783488e-10
6807	14	102	1	101	126	12	0	2	1.258925e+04	5.247225e-10
6808	14	102	1	101	126	12	0	2	1.584892e+04	4.726073e-10
6809	14	102	1	101	126	12	0	2	1.995263e+04	4.241995e-10
6810	14	102	1	101	126	12	0	2	2.511887e+04	3.782158e-10
6811	14	102	1	101	126	12	0	2	3.162278e+04	3.331269e-10
6812	14	102	1	101	126	12	0	2	3.981071e+04	2.892143e-10
6813	14	102	1	101	126	12	0	2	5.011870e+04	2.484679e-10
6814	14	102	1	101	126	12	0	2	6.309576e+04	2.130150e-10
6815	14	102	1	101	126	12	0	2	7.943284e+04	1.839375e-10
6816	14	102	1	101	126	12	0	2	1.000000e+05	1.610942e-10
6817	14	102	1	101	126	12	0	2	1.258925e+05	1.434596e-10
6818	14	102	1	101	126	12	0	2	1.584892e+05	1.293899e-10
6819	14	102	1	101	126	12	0	2	1.995263e+05	1.170308e-10
6820	14	102	1	101	126	12	0	2	2.511887e+05	1.049058e-10
6821	14	102	1	101	126	12	0	2	3.162278e+05	9.232081e-11
6822	14	102	1	101	126	12	0	2	3.981071e+05	7.943275e-11
6823	14	102	1	101	126	12	0	2	5.011870e+05	6.686519e-11
6824	14	102	1	101	126	12	0	2	6.309576e+05	5.537330e-11
6825	14	102	1	101	126	12	0	2	7.943284e+05	4.541506e-11
6826	14	102	1	101	126	12	0	2	1.000000e+06	3.707664e-11
6827	14	102	1	101	126	12	0	2	1.258925e+06	3.017171e-11
6828	14	102	1	101	126	12	0	2	1.584892e+06	2.442307e-11
6829	14	102	1	101	126	12	0	2	1.995263e+06	1.961099e-11
6830	14	102	1	101	126	12	0	2	2.511887e+06	1.557758e-11
6831	14	102	1	101	126	12	0	2	3.162278e+06	1.223488e-11
6832	14	102	1	101	126	12	0	2	3.981071e+06	9.508233e-12
6833	14	102	1	101	126	12	0	2	5.011870e+06	7.335003e-12
6834	14	102	1	101	126	12	0	2	6.309576e+06	5.631186e-12
6835	14	102	1	101	126	12	0	2	7.943284e+06	4.309237e-12
6836	14	102	1	101	126	12	0	2	1.000000e+07	3.288518e-12
6837	14	102	1	101	126	12	0	2	1.258925e+07	2.501497e-12
6838	14	102	1	101	126	12	0	2	1.584892e+07	1.894087e-12
6839	14	102	1	101	126	12	0	2	1.995263e+07	1.425937e-12
6840	14	102	1	101	126	12	0	2	2.511887e+07	1.067088e-12
6841	14	102	1	101	126	12	0	2	3.162278e+07	7.934141e-13
6842	14	102	1	101	126	12	0	2	3.981071e+07	5.864080e-13
6843	14	102	1	101	126	12	0	2	5.011870e+07	4.309237e-13
6844	14	102	1	101	126	12	0	2	6.309576e+07	3.150647e-13
6845	14	102	1	101	126	12	0	2	7.943284e+07	2.293508e-13
6846	14	102	1	101	126	12	0	2	1.000000e+08	1.663412e-13
6847	14	102	1	101	126	12	0	2	1.258927e+08	1.202541e-13
6848	14	102	1	101	126	12	0	2	1.584892e+08	8.669613e-14
6849	14	102	1	101	126	12	0	2	1.995263e+08	6.235911e-14
6850	14	102	1	101	126	12	0	2	2.511884e+08	4.476101e-14
6851	14	102	1	101	126	12	0	2	3.162278e+08	3.207745e-14
6852	14	102	1	101	126	12	0	2	3.981075e+08	2.295090e-14
6853	14	102	1	101	126	12	0	2	5.011870e+08	1.640212e-14
6854	14	102	1	101	126	12	0	2	6.309576e+08	1.171115e-14
6855	14	102	1	101	126	12	0	2	7.943275e+08	8.352176e-15
6856	14	102	1	101	126	12	0	2	1.000000e+09	5.952510e-15
