	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
23293	14	103	2	1	2.381186e+01	6.960000e-02	8.564000e+08
23294	14	103	3	1	2.482549e+01	1.458000e-01	9.750000e+08
23295	14	103	4	2	2.723578e+02	3.980000e-02	6.407000e+10
23296	14	103	4	3	2.713445e+02	8.160000e-02	1.304000e+11
23297	14	103	5	1	3.027521e+02	2.290000e-01	4.555000e+11
23298	14	103	6	1	3.030481e+02	4.526000e-01	4.510000e+11
23299	14	103	7	2	2.816511e+02	1.298000e+00	1.117000e+12
23300	14	103	7	3	2.806374e+02	2.604000e-01	2.225000e+11
23301	14	103	8	3	2.807200e+02	2.347000e+00	1.338000e+12
23302	14	103	9	2	3.731864e+02	8.400000e-03	2.539000e+10
23303	14	103	9	3	3.721670e+02	1.720000e-02	5.170000e+10
23304	14	103	10	1	3.996390e+02	5.960000e-02	2.066000e+11
23305	14	103	11	1	3.997807e+02	1.182000e-01	2.050000e+11
23306	14	103	12	2	3.769764e+02	2.466000e-01	3.802000e+11
23307	14	103	12	3	3.759590e+02	4.920000e-02	7.546000e+10
23308	14	103	13	3	3.760046e+02	4.444000e-01	4.545000e+11
23309	14	103	14	7	9.545000e+01	4.072000e+00	2.683000e+11
23310	14	103	14	8	9.536409e+01	2.907000e-01	1.913000e+10
23311	14	103	15	8	9.538391e+01	5.817000e+00	2.871000e+11
23312	14	103	16	2	4.192196e+02	3.400000e-03	1.297000e+10
23313	14	103	16	3	4.182155e+02	6.800000e-03	2.581000e+10
23314	14	103	17	1	4.443568e+02	2.500000e-02	1.071000e+11
23315	14	103	18	1	4.444206e+02	4.960000e-02	1.063000e+11
23316	14	103	19	2	4.211420e+02	9.180000e-02	1.767000e+11
23317	14	103	19	3	4.201288e+02	1.840000e-02	3.524000e+10
23318	14	103	20	3	4.201430e+02	1.652000e-01	2.109000e+11
23319	14	103	21	7	9.551618e+01	0.000000e+00	3.750000e+10
23320	14	103	21	8	9.551618e+01	0.000000e+00	5.700000e+10
23321	14	103	21	12	1.064928e+02	0.000000e+00	2.130000e+10
23322	14	103	21	13	3.023902e+01	0.000000e+00	3.190000e+10
23323	14	103	22	7	9.551618e+01	0.000000e+00	3.750000e+10
23324	14	103	22	8	9.551618e+01	0.000000e+00	5.700000e+10
23325	14	103	22	12	3.023902e+01	0.000000e+00	2.130000e+10
23326	14	103	22	13	3.023902e+01	0.000000e+00	3.190000e+10
23327	14	103	23	14	3.023902e+01	0.000000e+00	3.800000e+10
23328	14	103	23	15	3.023902e+01	0.000000e+00	5.060000e+10
23329	14	103	24	14	3.023902e+01	0.000000e+00	5.060400e+10
23330	14	103	26	2	1.796213e+03	1.040000e-02	7.260000e+11
23331	14	103	26	3	1.795199e+03	1.880000e-02	1.310000e+12
23332	14	103	27	1	1.825894e+03	1.330000e-04	9.639999e+09
23333	14	103	28	1	1.826324e+03	7.080000e-04	2.560000e+10
23334	14	103	29	1	1.827436e+03	0.000000e+00	3.499000e+07
23335	14	103	30	1	1.845050e+03	4.450000e-01	3.290000e+13
23336	14	103	31	1	1.845600e+03	9.460000e-01	3.500000e+13
23337	14	103	32	2	1.827616e+03	2.940000e-04	2.130000e+10
23338	14	103	32	3	1.826620e+03	1.360000e-05	9.830000e+08
23339	14	103	33	2	1.828074e+03	6.530000e-06	2.370000e+08
23340	14	103	33	3	1.827051e+03	6.930000e-04	2.510000e+10
23341	14	103	34	3	1.827724e+03	1.870000e-03	4.520000e+10
23342	14	103	35	1	1.854156e+03	6.650000e-02	4.960000e+12
23343	14	103	36	1	1.854489e+03	7.550000e-02	2.820000e+12
23344	14	103	37	2	1.840422e+03	5.020000e-01	1.850000e+13
23345	14	103	37	3	1.839411e+03	1.590000e-02	5.820000e+11
23346	14	103	38	3	1.839520e+03	7.450000e-01	1.820000e+13
23347	14	103	39	2	1.843404e+03	5.270000e-01	3.890000e+13
23348	14	103	39	3	1.842391e+03	2.390000e-01	1.760000e+13
23349	14	103	40	2	1.844337e+03	1.680000e-01	6.210000e+12
23350	14	103	40	3	1.843322e+03	1.350000e+00	4.960000e+13
23351	14	103	41	2	1.857684e+03	5.890000e-02	4.410000e+12
23352	14	103	41	3	1.856655e+03	1.690000e-01	1.270000e+13
