	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	14	102	4	1	2	0	1	1	0.000000e+00	4.760000e+02	2s2.1S_0
1	14	102	4	2	2	1	3	1	2.104400e+01	4.760000e+02	2s1.2p1.3P_0
2	14	102	4	3	2	1	3	3	2.133430e+01	4.760000e+02	2s1.2p1.3P_1
3	14	102	4	4	2	1	3	5	2.197550e+01	4.760000e+02	2s1.2p1.3P_2
4	14	102	4	5	2	1	1	3	4.085800e+01	4.760000e+02	2s1.2p1.1P_1
5	14	102	4	6	2	1	3	1	5.498520e+01	4.760000e+02	2s0.2p2.3P_0
6	14	102	4	7	2	1	3	3	5.533520e+01	4.760000e+02	2s0.2p2.3P_1
7	14	102	4	8	2	1	3	5	5.588930e+01	4.760000e+02	2s0.2p2.3P_2
8	14	102	4	9	2	2	1	5	6.137160e+01	4.760000e+02	2s0.2p2.1D_2
9	14	102	4	10	2	0	1	1	7.544500e+01	4.760000e+02	2s0.2p2.1S_0
10	14	102	4	11	3	0	3	3	2.739770e+02	4.760000e+02	2s1.3s1.3S_1
11	14	102	4	12	3	0	1	1	2.778330e+02	4.760000e+02	2s1.3s1.1S_0
12	14	102	4	13	3	1	1	3	2.831900e+02	4.760000e+02	2s1.3p1.1P_1
13	14	102	4	14	3	1	3	1	2.812210e+02	4.760000e+02	2s1.3p1.3P_0
14	14	102	4	15	3	1	3	3	2.812210e+02	4.760000e+02	2s1.3p1.3P_1
15	14	102	4	16	3	1	3	5	2.814870e+02	4.760000e+02	2s1.3p1.3P_2
16	14	102	4	17	3	2	3	3	2.884180e+02	4.760000e+02	2s1.3d1.3D_1
17	14	102	4	18	3	2	3	5	2.890160e+02	4.760000e+02	2s1.3d1.3D_2
18	14	102	4	19	3	2	3	7	2.890750e+02	4.760000e+02	2s1.3d1.3D_3
19	14	102	4	20	3	2	1	5	2.926400e+02	4.760000e+02	2s1.3d1.1D_2
20	14	102	4	21	3	1	3	1	3.107190e+02	4.760000e+02	2s0.2p1.3p1.3P_0
21	14	102	4	22	3	0	1	1	3.238700e+02	4.760000e+02	2s0.2p1.3p1.1S_0
22	14	102	4	23	3	2	3	7	3.082590e+02	4.760000e+02	2s0.2p1.3p1.3D_3
23	14	102	4	24	3	1	3	1	2.996140e+02	4.760000e+02	2s0.2p1.3s1.3P_0
24	14	102	4	25	3	1	3	1	3.217380e+02	4.760000e+02	2s0.2p1.3d1.3P_0
25	14	102	4	26	3	3	3	9	3.164070e+02	4.760000e+02	2s0.2p1.3d1.3F_4
26	14	102	4	27	3	1	1	3	3.073440e+02	4.760000e+02	2s0.2p1.3p1.1P_1
27	14	102	4	28	3	2	3	3	3.086770e+02	4.760000e+02	2s0.2p1.3p1.3D_1
28	14	102	4	29	3	0	3	3	3.098830e+02	4.760000e+02	2s0.2p1.3p1.3S_1
29	14	102	4	30	3	1	3	3	3.110860e+02	4.760000e+02	2s0.2p1.3p1.3P_1
30	14	102	4	31	3	2	3	5	3.089430e+02	4.760000e+02	2s0.2p1.3p1.3D_2
31	14	102	4	32	3	1	3	5	3.113650e+02	4.760000e+02	2s0.2p1.3p1.3P_2
32	14	102	4	33	3	2	1	5	3.138490e+02	4.760000e+02	2s0.2p1.3p1.1D_2
33	14	102	4	34	3	1	3	3	3.001470e+02	4.760000e+02	2s0.2p1.3s1.3P_1
34	14	102	4	35	3	1	1	3	3.062150e+02	4.760000e+02	2s0.2p1.3s1.1P_1
35	14	102	4	36	3	2	3	3	3.198720e+02	4.760000e+02	2s0.2p1.3d1.3D_1
36	14	102	4	37	3	1	3	3	3.170470e+02	4.760000e+02	2s0.2p1.3d1.3P_1
37	14	102	4	38	3	1	1	3	3.273360e+02	4.760000e+02	2s0.2p1.3d1.1P_1
38	14	102	4	39	3	1	3	5	3.011830e+02	4.760000e+02	2s0.2p1.3s1.3P_2
39	14	102	4	40	3	3	3	5	3.148070e+02	4.760000e+02	2s0.2p1.3d1.3F_2
40	14	102	4	41	3	2	1	5	3.129340e+02	4.760000e+02	2s0.2p1.3d1.1D_2
41	14	102	4	42	3	2	3	5	3.156680e+02	4.760000e+02	2s0.2p1.3d1.3D_2
42	14	102	4	43	3	1	3	5	3.168670e+02	4.760000e+02	2s0.2p1.3d1.3P_2
43	14	102	4	44	3	3	3	7	3.156070e+02	4.760000e+02	2s0.2p1.3d1.3F_3
44	14	102	4	45	3	2	3	7	3.159620e+02	4.760000e+02	2s0.2p1.3d1.3D_3
45	14	102	4	46	3	3	1	7	3.201090e+02	4.760000e+02	2s0.2p1.3d1.1F_3
46	14	102	4	48	2	1	3	1	1.817920e+03	4.760000e+02	1s1.2s2.2p1.3P_0
47	14	102	4	49	2	1	3	3	1.818280e+03	4.760000e+02	1s1.2s2.2p1.3P_1
48	14	102	4	50	2	1	3	5	1.819060e+03	4.760000e+02	1s1.2s2.2p1.3P_2
49	14	102	4	51	2	1	5	3	1.822500e+03	4.760000e+02	1s1.2s1.2p2.5P_1
50	14	102	4	52	2	1	5	5	1.822910e+03	4.760000e+02	1s1.2s1.2p2.5P_2
51	14	102	4	53	2	1	5	7	1.823500e+03	4.760000e+02	1s1.2s1.2p2.5P_3
52	14	102	4	54	2	1	1	3	1.828610e+03	4.760000e+02	1s1.2s2.2p1.1P_1
53	14	102	4	55	2	1	3	1	1.844440e+03	4.760000e+02	1s1.2s1.2p2.3P_0
54	14	102	4	56	2	1	3	3	1.844550e+03	4.760000e+02	1s1.2s1.2p2.3P_1
55	14	102	4	57	2	1	3	5	1.844650e+03	4.760000e+02	1s1.2s1.2p2.3P_2
56	14	102	4	58	2	2	3	7	1.844810e+03	4.760000e+02	1s1.2s1.2p2.3D_3
57	14	102	4	59	2	2	3	3	1.845230e+03	4.760000e+02	1s1.2s1.2p2.3D_1
58	14	102	4	60	2	2	3	5	1.845800e+03	4.760000e+02	1s1.2s1.2p2.3D_2
59	14	102	4	61	2	0	3	3	1.856100e+03	4.760000e+02	1s1.2s1.2p2.3S_1
60	14	102	4	62	2	2	1	5	1.858550e+03	4.760000e+02	1s1.2s1.2p2.1D_2
61	14	102	4	63	2	0	5	5	1.858550e+03	4.760000e+02	1s1.2p3.5S_2
