	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	14	99	1	98	11	12	0	2	1.000000e+01	2.057167e-09
1	14	99	1	98	11	12	0	2	1.258925e+01	1.817023e-09
2	14	99	1	98	11	12	0	2	1.584893e+01	1.603650e-09
3	14	99	1	98	11	12	0	2	1.995262e+01	1.414166e-09
4	14	99	1	98	11	12	0	2	2.511886e+01	1.245976e-09
5	14	99	1	98	11	12	0	2	3.162278e+01	1.096806e-09
6	14	99	1	98	11	12	0	2	3.981072e+01	9.646065e-10
7	14	99	1	98	11	12	0	2	5.011873e+01	8.475000e-10
8	14	99	1	98	11	12	0	2	6.309573e+01	7.438751e-10
9	14	99	1	98	11	12	0	2	7.943282e+01	6.522743e-10
10	14	99	1	98	11	12	0	2	1.000000e+02	5.713732e-10
11	14	99	1	98	11	12	0	2	1.258925e+02	4.999998e-10
12	14	99	1	98	11	12	0	2	1.584893e+02	4.370888e-10
13	14	99	1	98	11	12	0	2	1.995262e+02	3.817244e-10
14	14	99	1	98	11	12	0	2	2.511887e+02	3.331884e-10
15	14	99	1	98	11	12	0	2	3.162278e+02	2.914675e-10
16	14	99	1	98	11	12	0	2	3.981071e+02	2.581663e-10
17	14	99	1	98	11	12	0	2	5.011873e+02	2.364614e-10
18	14	99	1	98	11	12	0	2	6.309573e+02	2.286283e-10
19	14	99	1	98	11	12	0	2	7.943284e+02	2.327767e-10
20	14	99	1	98	11	12	0	2	1.000000e+03	2.424151e-10
21	14	99	1	98	11	12	0	2	1.258925e+03	2.495227e-10
22	14	99	1	98	11	12	0	2	1.584893e+03	2.482732e-10
23	14	99	1	98	11	12	0	2	1.995262e+03	2.368153e-10
24	14	99	1	98	11	12	0	2	2.511887e+03	2.167154e-10
25	14	99	1	98	11	12	0	2	3.162278e+03	1.913947e-10
26	14	99	1	98	11	12	0	2	3.981071e+03	1.647327e-10
27	14	99	1	98	11	12	0	2	5.011873e+03	1.400297e-10
28	14	99	1	98	11	12	0	2	6.309573e+03	1.192614e-10
29	14	99	1	98	11	12	0	2	7.943284e+03	1.027779e-10
30	14	99	1	98	11	12	0	2	1.000000e+04	8.968084e-11
31	14	99	1	98	11	12	0	2	1.258925e+04	7.866828e-11
32	14	99	1	98	11	12	0	2	1.584892e+04	6.877022e-11
33	14	99	1	98	11	12	0	2	1.995263e+04	5.966225e-11
34	14	99	1	98	11	12	0	2	2.511887e+04	5.160596e-11
35	14	99	1	98	11	12	0	2	3.162278e+04	4.495724e-11
36	14	99	1	98	11	12	0	2	3.981071e+04	3.977405e-11
37	14	99	1	98	11	12	0	2	5.011870e+04	3.585913e-11
38	14	99	1	98	11	12	0	2	6.309576e+04	3.312835e-11
39	14	99	1	98	11	12	0	2	7.943284e+04	3.194481e-11
40	14	99	1	98	11	12	0	2	1.000000e+05	3.274157e-11
41	14	99	1	98	11	12	0	2	1.258925e+05	3.530206e-11
42	14	99	1	98	11	12	0	2	1.584892e+05	3.851234e-11
43	14	99	1	98	11	12	0	2	1.995263e+05	4.093546e-11
44	14	99	1	98	11	12	0	2	2.511887e+05	4.161979e-11
45	14	99	1	98	11	12	0	2	3.162278e+05	4.050420e-11
46	14	99	1	98	11	12	0	2	3.981071e+05	3.831773e-11
47	14	99	1	98	11	12	0	2	5.011870e+05	3.590050e-11
48	14	99	1	98	11	12	0	2	6.309576e+05	3.365888e-11
49	14	99	1	98	11	12	0	2	7.943284e+05	3.152100e-11
50	14	99	1	98	11	12	0	2	1.000000e+06	2.916755e-11
51	14	99	1	98	11	12	0	2	1.258925e+06	2.638153e-11
52	14	99	1	98	11	12	0	2	1.584892e+06	2.317393e-11
53	14	99	1	98	11	12	0	2	1.995263e+06	1.973784e-11
54	14	99	1	98	11	12	0	2	2.511887e+06	1.632300e-11
55	14	99	1	98	11	12	0	2	3.162278e+06	1.314620e-11
56	14	99	1	98	11	12	0	2	3.981071e+06	1.034904e-11
57	14	99	1	98	11	12	0	2	5.011870e+06	7.994653e-12
58	14	99	1	98	11	12	0	2	6.309576e+06	6.078552e-12
59	14	99	1	98	11	12	0	2	7.943284e+06	4.563519e-12
60	14	99	1	98	11	12	0	2	1.000000e+07	3.390002e-12
61	14	99	1	98	11	12	0	2	1.258925e+07	2.497469e-12
62	14	99	1	98	11	12	0	2	1.584892e+07	1.828101e-12
63	14	99	1	98	11	12	0	2	1.995263e+07	1.330453e-12
64	14	99	1	98	11	12	0	2	2.511887e+07	9.642719e-13
65	14	99	1	98	11	12	0	2	3.162278e+07	6.966272e-13
66	14	99	1	98	11	12	0	2	3.981071e+07	5.017640e-13
67	14	99	1	98	11	12	0	2	5.011870e+07	3.606619e-13
68	14	99	1	98	11	12	0	2	6.309576e+07	2.587617e-13
69	14	99	1	98	11	12	0	2	7.943284e+07	1.853958e-13
70	14	99	1	98	11	12	0	2	1.000000e+08	1.326477e-13
71	14	99	1	98	11	12	0	2	1.258927e+08	9.479817e-14
72	14	99	1	98	11	12	0	2	1.584892e+08	6.770173e-14
73	14	99	1	98	11	12	0	2	1.995263e+08	4.830588e-14
74	14	99	1	98	11	12	0	2	2.511884e+08	3.444291e-14
75	14	99	1	98	11	12	0	2	3.162278e+08	2.454711e-14
76	14	99	1	98	11	12	0	2	3.981075e+08	1.748238e-14
77	14	99	1	98	11	12	0	2	5.011870e+08	1.244515e-14
78	14	99	1	98	11	12	0	2	6.309576e+08	8.853188e-15
79	14	99	1	98	11	12	0	2	7.943275e+08	6.296510e-15
80	14	99	1	98	11	12	0	2	1.000000e+09	4.476101e-15
