	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
3863	14	102	4	1	2	0	1	1	0.00000000e+00	4.76000000e+02	2s2.1S_0
3864	14	102	4	2	2	1	3	1	2.10440006e+01	4.76000000e+02	2s1.2p1.3P_0
3865	14	102	4	3	2	1	3	3	2.13342991e+01	4.76000000e+02	2s1.2p1.3P_1
3866	14	102	4	4	2	1	3	5	2.19755001e+01	4.76000000e+02	2s1.2p1.3P_2
3867	14	102	4	5	2	1	1	3	4.08580017e+01	4.76000000e+02	2s1.2p1.1P_1
3868	14	102	4	6	2	1	3	1	5.49851990e+01	4.76000000e+02	2s0.2p2.3P_0
3869	14	102	4	7	2	1	3	3	5.53352013e+01	4.76000000e+02	2s0.2p2.3P_1
3870	14	102	4	8	2	1	3	5	5.58893013e+01	4.76000000e+02	2s0.2p2.3P_2
3871	14	102	4	9	2	2	1	5	6.13716011e+01	4.76000000e+02	2s0.2p2.1D_2
3872	14	102	4	10	2	0	1	1	7.54449997e+01	4.76000000e+02	2s0.2p2.1S_0
3873	14	102	4	11	3	0	3	3	2.73976990e+02	4.76000000e+02	2s1.3s1.3S_1
3874	14	102	4	12	3	0	1	1	2.77833008e+02	4.76000000e+02	2s1.3s1.1S_0
3875	14	102	4	13	3	1	1	3	2.83190002e+02	4.76000000e+02	2s1.3p1.1P_1
3876	14	102	4	14	3	1	3	1	2.81221008e+02	4.76000000e+02	2s1.3p1.3P_0
3877	14	102	4	15	3	1	3	3	2.81221008e+02	4.76000000e+02	2s1.3p1.3P_1
3878	14	102	4	16	3	1	3	5	2.81487000e+02	4.76000000e+02	2s1.3p1.3P_2
3879	14	102	4	17	3	2	3	3	2.88417999e+02	4.76000000e+02	2s1.3d1.3D_1
3880	14	102	4	18	3	2	3	5	2.89015991e+02	4.76000000e+02	2s1.3d1.3D_2
3881	14	102	4	19	3	2	3	7	2.89075012e+02	4.76000000e+02	2s1.3d1.3D_3
3882	14	102	4	20	3	2	1	5	2.92640015e+02	4.76000000e+02	2s1.3d1.1D_2
3883	14	102	4	21	3	1	3	1	3.10718994e+02	4.76000000e+02	2s0.2p1.3p1.3P_0
3884	14	102	4	22	3	0	1	1	3.23869995e+02	4.76000000e+02	2s0.2p1.3p1.1S_0
3885	14	102	4	23	3	2	3	7	3.08259003e+02	4.76000000e+02	2s0.2p1.3p1.3D_3
3886	14	102	4	24	3	1	3	1	2.99614014e+02	4.76000000e+02	2s0.2p1.3s1.3P_0
3887	14	102	4	25	3	1	3	1	3.21738007e+02	4.76000000e+02	2s0.2p1.3d1.3P_0
3888	14	102	4	26	3	3	3	9	3.16407013e+02	4.76000000e+02	2s0.2p1.3d1.3F_4
3889	14	102	4	27	3	1	1	3	3.07343994e+02	4.76000000e+02	2s0.2p1.3p1.1P_1
3890	14	102	4	28	3	2	3	3	3.08677002e+02	4.76000000e+02	2s0.2p1.3p1.3D_1
3891	14	102	4	29	3	0	3	3	3.09882996e+02	4.76000000e+02	2s0.2p1.3p1.3S_1
3892	14	102	4	30	3	1	3	3	3.11085999e+02	4.76000000e+02	2s0.2p1.3p1.3P_1
3893	14	102	4	31	3	2	3	5	3.08942993e+02	4.76000000e+02	2s0.2p1.3p1.3D_2
3894	14	102	4	32	3	1	3	5	3.11364990e+02	4.76000000e+02	2s0.2p1.3p1.3P_2
3895	14	102	4	33	3	2	1	5	3.13848999e+02	4.76000000e+02	2s0.2p1.3p1.1D_2
3896	14	102	4	34	3	1	3	3	3.00147003e+02	4.76000000e+02	2s0.2p1.3s1.3P_1
3897	14	102	4	35	3	1	1	3	3.06214996e+02	4.76000000e+02	2s0.2p1.3s1.1P_1
3898	14	102	4	36	3	2	3	3	3.19872009e+02	4.76000000e+02	2s0.2p1.3d1.3D_1
3899	14	102	4	37	3	1	3	3	3.17046997e+02	4.76000000e+02	2s0.2p1.3d1.3P_1
3900	14	102	4	38	3	1	1	3	3.27335999e+02	4.76000000e+02	2s0.2p1.3d1.1P_1
3901	14	102	4	39	3	1	3	5	3.01183014e+02	4.76000000e+02	2s0.2p1.3s1.3P_2
3902	14	102	4	40	3	3	3	5	3.14807007e+02	4.76000000e+02	2s0.2p1.3d1.3F_2
3903	14	102	4	41	3	2	1	5	3.12933990e+02	4.76000000e+02	2s0.2p1.3d1.1D_2
3904	14	102	4	42	3	2	3	5	3.15667999e+02	4.76000000e+02	2s0.2p1.3d1.3D_2
3905	14	102	4	43	3	1	3	5	3.16867004e+02	4.76000000e+02	2s0.2p1.3d1.3P_2
3906	14	102	4	44	3	3	3	7	3.15606995e+02	4.76000000e+02	2s0.2p1.3d1.3F_3
3907	14	102	4	45	3	2	3	7	3.15962006e+02	4.76000000e+02	2s0.2p1.3d1.3D_3
3908	14	102	4	46	3	3	1	7	3.20109009e+02	4.76000000e+02	2s0.2p1.3d1.1F_3
3909	14	102	4	48	2	1	3	1	1.81792004e+03	4.76000000e+02	1s1.2s2.2p1.3P_0
3910	14	102	4	49	2	1	3	3	1.81828003e+03	4.76000000e+02	1s1.2s2.2p1.3P_1
3911	14	102	4	50	2	1	3	5	1.81906006e+03	4.76000000e+02	1s1.2s2.2p1.3P_2
3912	14	102	4	51	2	1	5	3	1.82250000e+03	4.76000000e+02	1s1.2s1.2p2.5P_1
3913	14	102	4	52	2	1	5	5	1.82291003e+03	4.76000000e+02	1s1.2s1.2p2.5P_2
3914	14	102	4	53	2	1	5	7	1.82350000e+03	4.76000000e+02	1s1.2s1.2p2.5P_3
3915	14	102	4	54	2	1	1	3	1.82860999e+03	4.76000000e+02	1s1.2s2.2p1.1P_1
3916	14	102	4	55	2	1	3	1	1.84443994e+03	4.76000000e+02	1s1.2s1.2p2.3P_0
3917	14	102	4	56	2	1	3	3	1.84455005e+03	4.76000000e+02	1s1.2s1.2p2.3P_1
3918	14	102	4	57	2	1	3	5	1.84465002e+03	4.76000000e+02	1s1.2s1.2p2.3P_2
3919	14	102	4	58	2	2	3	7	1.84481006e+03	4.76000000e+02	1s1.2s1.2p2.3D_3
3920	14	102	4	59	2	2	3	3	1.84522998e+03	4.76000000e+02	1s1.2s1.2p2.3D_1
3921	14	102	4	60	2	2	3	5	1.84580005e+03	4.76000000e+02	1s1.2s1.2p2.3D_2
3922	14	102	4	61	2	0	3	3	1.85609998e+03	4.76000000e+02	1s1.2s1.2p2.3S_1
3923	14	102	4	62	2	2	1	5	1.85855005e+03	4.76000000e+02	1s1.2s1.2p2.1D_2
3924	14	102	4	63	2	0	5	5	1.85855005e+03	4.76000000e+02	1s1.2p3.5S_2
3925	14	102	4	64	2	1	3	1	1.85965002e+03	4.76000000e+02	1s1.2s1.2p2.3P_0#2
3926	14	102	4	65	2	1	3	3	1.85965002e+03	4.76000000e+02	1s1.2s1.2p2.3P_1#2
