	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
13877	26	347	5	1	2	1	2	2	0.000000e+00	1.799000e+03	2p1.2P_1/2
13878	26	347	5	2	2	1	2	4	1.469320e+01	1.799000e+03	2p1.2P_3/2
13879	26	347	5	3	2	1	4	2	5.026170e+01	1.799000e+03	2s1.2p2.4P_1/2
13880	26	347	5	4	2	1	4	4	5.717480e+01	1.799000e+03	2s1.2p2.4P_3/2
13881	26	347	5	5	2	1	4	6	6.376740e+01	1.799000e+03	2s1.2p2.4P_5/2
13882	26	347	5	6	2	2	2	4	9.149440e+01	1.799000e+03	2s1.2p2.2D_3/2
13883	26	347	5	7	2	2	2	6	9.432530e+01	1.799000e+03	2s1.2p2.2D_5/2
13884	26	347	5	8	2	1	2	2	1.060490e+02	1.799000e+03	2s1.2p2.2P_1/2
13885	26	347	5	9	2	0	2	2	1.215510e+02	1.799000e+03	2s1.2p2.2S_1/2
13886	26	347	5	10	2	1	2	4	1.232860e+02	1.799000e+03	2s1.2p2.2P_3/2
13887	26	347	5	11	2	0	4	4	1.560080e+02	1.799000e+03	2s0.2p3.4S_3/2
13888	26	347	5	12	2	2	2	4	1.734620e+02	1.799000e+03	2s0.2p3.2D_3/2
13889	26	347	5	13	2	2	2	6	1.772300e+02	1.799000e+03	2s0.2p3.2D_5/2
13890	26	347	5	14	2	1	2	2	1.950180e+02	1.799000e+03	2s0.2p3.2P_1/2
13891	26	347	5	15	2	1	2	4	2.022230e+02	1.799000e+03	2s0.2p3.2P_3/2
13892	26	347	5	16	3	0	2	2	1.008040e+03	1.799000e+03	2p0.3s1.2S_1/2
13893	26	347	5	17	3	1	2	2	1.030160e+03	1.799000e+03	2p0.3p1.2P_1/2
13894	26	347	5	18	3	1	2	4	1.034340e+03	1.799000e+03	2p0.3p1.2P_3/2
13895	26	347	5	19	3	1	4	2	1.052380e+03	1.799000e+03	2s1.2p1.3s1.4P_1/2
13896	26	347	5	20	3	2	2	4	1.055630e+03	1.799000e+03	2p0.3d1.2D_3/2
13897	26	347	5	21	3	2	2	6	1.056900e+03	1.799000e+03	2p0.3d1.2D_5/2
13898	26	347	5	22	3	1	4	4	1.056150e+03	1.799000e+03	2s1.2p1.3s1.4P_3/2
13899	26	347	5	23	3	1	2	2	1.065420e+03	1.799000e+03	2s1.2p1.3s1.2P_1/2
13900	26	347	5	24	3	1	4	6	1.066370e+03	1.799000e+03	2s1.2p1.3s1.4P_5/2
13901	26	347	5	25	3	2	4	2	1.072660e+03	1.799000e+03	2s1.2p1.3p1.4D_1/2
13902	26	347	5	26	3	2	4	4	1.076220e+03	1.799000e+03	2s1.2p1.3p1.4D_3/2
13903	26	347	5	27	3	1	2	4	1.076090e+03	1.799000e+03	2s1.2p1.3s1.2P_3/2
13904	26	347	5	28	3	1	2	4	1.080350e+03	1.799000e+03	2s1.2p1.3p1.2P_3/2
