	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
10713	26	335	17	23	3	3	2	6	5.974180e+01	2.620000e+02	3p4.3d1.2F_5/2#2
10714	26	335	17	24	3	3	2	8	6.022900e+01	2.620000e+02	3p4.3d1.2F_7/2#2
10715	26	335	17	25	3	2	2	4	6.342860e+01	2.620000e+02	3p4.3d1.2D_3/2#2
10716	26	335	17	26	3	2	2	6	6.397660e+01	2.620000e+02	3p4.3d1.2D_5/2#2
10717	26	335	17	27	3	0	2	2	6.715630e+01	2.620000e+02	3p4.3d1.2S_1/2
10718	26	335	17	28	3	1	2	4	6.992240e+01	2.620000e+02	3p4.3d1.2P_3/2#2
10719	26	335	17	29	3	1	2	2	7.063960e+01	2.620000e+02	3p4.3d1.2P_1/2#2
10720	26	335	17	30	3	2	2	6	7.100750e+01	2.620000e+02	3p4.3d1.2D_5/2#3
10721	26	335	17	31	3	2	2	4	7.265460e+01	2.620000e+02	3p4.3d1.2D_3/2#3
10722	26	335	17	32	3	1	4	2	8.809690e+01	2.620000e+02	3s1.3p5.3d1.4P_1/2
10723	26	335	17	33	3	1	4	4	8.844520e+01	2.620000e+02	3s1.3p5.3d1.4P_3/2
10724	26	335	17	34	3	1	4	6	8.905900e+01	2.620000e+02	3s1.3p5.3d1.4P_5/2
10725	26	335	17	35	3	3	4	10	8.633880e+01	2.620000e+02	3s1.3p5.3d1.4F_9/2
10726	26	335	17	36	3	3	4	8	8.668970e+01	2.620000e+02	3s1.3p5.3d1.4F_7/2
10727	26	335	17	37	3	3	4	6	8.707300e+01	2.620000e+02	3s1.3p5.3d1.4F_5/2
10728	26	335	17	38	3	3	4	4	8.742560e+01	2.620000e+02	3s1.3p5.3d1.4F_3/2
10729	26	335	17	39	3	2	4	8	9.505810e+01	2.620000e+02	3s1.3p5.3d1.4D_7/2
10730	26	335	17	40	3	2	4	2	9.527960e+01	2.620000e+02	3s1.3p5.3d1.4D_1/2
10731	26	335	17	41	3	2	4	6	9.526750e+01	2.620000e+02	3s1.3p5.3d1.4D_5/2
10732	26	335	17	42	3	2	4	4	9.530890e+01	2.620000e+02	3s1.3p5.3d1.4D_3/2
10733	26	335	17	43	3	3	2	8	9.830540e+01	2.620000e+02	3s1.3p5.3d1.2F_7/2
10734	26	335	17	44	3	2	2	6	9.938640e+01	2.620000e+02	3s1.3p5.3d1.2D_5/2
10735	26	335	17	45	3	2	2	4	9.906970e+01	2.620000e+02	3s1.3p5.3d1.2D_3/2
10736	26	335	17	46	3	3	2	6	9.867320e+01	2.620000e+02	3s1.3p5.3d1.2F_5/2
10737	26	335	17	47	3	1	2	2	1.025050e+02	2.620000e+02	3s1.3p5.3d1.2P_1/2
10738	26	335	17	48	3	1	2	4	1.034740e+02	2.620000e+02	3s1.3p5.3d1.2P_3/2
10739	26	335	17	49	3	3	2	6	1.079410e+02	2.620000e+02	3s1.3p5.3d1.2F_5/2#2
10740	26	335	17	50	3	3	2	8	1.080960e+02	2.620000e+02	3s1.3p5.3d1.2F_7/2#2
10741	26	335	17	51	3	2	2	4	1.114600e+02	2.620000e+02	3s1.3p5.3d1.2D_3/2#2
10742	26	335	17	52	3	2	2	6	1.115620e+02	2.620000e+02	3s1.3p5.3d1.2D_5/2#2
10743	26	335	17	53	3	1	2	2	1.208660e+02	2.620000e+02	3s1.3p5.3d1.2P_1/2#2
10744	26	335	17	54	3	1	2	4	1.207240e+02	2.620000e+02	3s1.3p5.3d1.2P_3/2#2
10745	26	335	17	56	3	1	2	4	6.884650e+02	2.620000e+02	2p5.3s2.3p6.2P_3/2
10746	26	335	17	57	3	1	2	2	7.008150e+02	2.620000e+02	2p5.3s2.3p6.2P_1/2
10747	26	335	17	59	3	0	2	2	7.089530e+03	2.620000e+02	1s1.2s2.2p6.3s2.3p6.2S_1/2
10748	26	335	17	61	3	0	2	2	8.343530e+02	2.620000e+02	2s1.2p6.3s2.3p6.2S_1/2
10749	26	335	17	110	3	1	3	5	2.620000e+02	2.620000e+02	continuum
10750	26	335	17	58	3	0	1	2	9.571020e+02	9.571020e+02	superlevel_[L]
10751	26	335	17	55	12	0	1	5	2.601810e+02	2.620000e+02	superlevel
10752	26	335	17	60	3	0	1	2	7.364270e+03	7.364270e+03	superlevel_[K]
