	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
11579	26	343	9	49	3	2	2	6	8.642270e+02	1.358000e+03	2p4.3d1.2D_5/2
11580	26	343	9	50	3	4	2	8	8.672560e+02	1.358000e+03	2p4.3d1.2G_7/2
11581	26	343	9	51	3	4	2	10	8.675000e+02	1.358000e+03	2p4.3d1.2G_9/2
11582	26	343	9	52	3	3	2	6	8.713180e+02	1.358000e+03	2p4.3d1.2F_5/2#2
11583	26	343	9	53	3	0	2	2	8.713900e+02	1.358000e+03	2p4.3d1.2S_1/2
11584	26	343	9	54	3	3	2	8	8.721470e+02	1.358000e+03	2p4.3d1.2F_7/2#2
11585	26	343	9	55	3	1	2	4	8.744150e+02	1.358000e+03	2p4.3d1.2P_3/2#2
11586	26	343	9	56	3	2	2	6	8.745680e+02	1.358000e+03	2p4.3d1.2D_5/2#2
11587	26	343	9	57	3	2	2	4	8.777290e+02	1.358000e+03	2p4.3d1.2D_3/2#2
11588	26	343	9	58	3	1	2	2	8.791750e+02	1.358000e+03	2p4.3d1.2P_1/2#2
11589	26	343	9	59	3	2	2	6	8.898520e+02	1.358000e+03	2p4.3d1.2D_5/2#3
11590	26	343	9	60	3	1	4	6	8.903110e+02	1.358000e+03	2s1.2p5.3s1.4P_5/2
11591	26	343	9	61	3	2	2	4	8.923160e+02	1.358000e+03	2p4.3d1.2D_3/2#3
11592	26	343	9	62	3	1	4	4	8.940750e+02	1.358000e+03	2s1.2p5.3s1.4P_3/2
11593	26	343	9	63	3	1	4	2	9.005040e+02	1.358000e+03	2s1.2p5.3s1.4P_1/2
11594	26	343	9	64	3	1	2	4	9.020240e+02	1.358000e+03	2s1.2p5.3s1.2P_3/2
11595	26	343	9	65	3	1	2	2	9.083810e+02	1.358000e+03	2s1.2p5.3s1.2P_1/2
11596	26	343	9	66	3	0	4	4	9.193070e+02	1.358000e+03	2s1.2p5.3p1.4S_3/2
11597	26	343	9	67	3	2	4	6	9.238640e+02	1.358000e+03	2s1.2p5.3p1.4D_5/2
11598	26	343	9	68	3	2	4	8	9.240470e+02	1.358000e+03	2s1.2p5.3p1.4D_7/2
11599	26	343	9	69	3	2	4	4	9.268270e+02	1.358000e+03	2s1.2p5.3p1.4D_3/2
11600	26	343	9	70	3	2	2	6	9.286980e+02	1.358000e+03	2s1.2p5.3p1.2D_5/2
11601	26	343	9	71	3	2	4	2	9.294530e+02	1.358000e+03	2s1.2p5.3p1.4D_1/2
11602	26	343	9	72	3	1	2	4	9.302970e+02	1.358000e+03	2s1.2p5.3p1.2P_3/2
11603	26	343	9	73	3	1	2	2	9.323220e+02	1.358000e+03	2s1.2p5.3p1.2P_1/2
11604	26	343	9	74	3	1	4	6	9.323220e+02	1.358000e+03	2s1.2p5.3p1.4P_5/2
11605	26	343	9	75	3	1	4	4	9.340890e+02	1.358000e+03	2s1.2p5.3p1.4P_3/2
11606	26	343	9	76	3	1	4	2	9.347200e+02	1.358000e+03	2s1.2p5.3p1.4P_1/2
11607	26	343	9	77	3	1	2	4	9.375280e+02	1.358000e+03	2s1.2p5.3s1.2P_3/2#2
11608	26	343	9	78	3	1	2	2	9.371130e+02	1.358000e+03	2s1.2p5.3s1.2P_1/2#2
11609	26	343	9	79	3	2	2	4	9.396160e+02	1.358000e+03	2s1.2p5.3p1.2D_3/2
11610	26	343	9	80	3	0	2	2	9.428550e+02	1.358000e+03	2s1.2p5.3p1.2S_1/2
11611	26	343	9	81	3	1	4	2	9.598550e+02	1.358000e+03	2s1.2p5.3d1.4P_1/2
11612	26	343	9	82	3	1	4	4	9.609650e+02	1.358000e+03	2s1.2p5.3d1.4P_3/2
11613	26	343	9	83	3	3	4	10	9.619720e+02	1.358000e+03	2s1.2p5.3d1.4F_9/2
11614	26	343	9	84	3	1	4	6	9.628920e+02	1.358000e+03	2s1.2p5.3d1.4P_5/2
11615	26	343	9	85	3	3	4	8	9.634120e+02	1.358000e+03	2s1.2p5.3d1.4F_7/2
11616	26	343	9	86	3	3	4	6	9.660250e+02	1.358000e+03	2s1.2p5.3d1.4F_5/2
11617	26	343	9	87	3	2	2	4	9.666250e+02	1.358000e+03	2s1.2p5.3p1.2D_3/2#2
11618	26	343	9	88	3	3	2	8	9.678700e+02	1.358000e+03	2s1.2p5.3d1.2F_7/2
11619	26	343	9	89	3	3	4	4	9.682500e+02	1.358000e+03	2s1.2p5.3d1.4F_3/2
11620	26	343	9	90	3	2	2	6	9.697250e+02	1.358000e+03	2s1.2p5.3p1.2D_5/2#2
11621	26	343	9	91	3	1	2	2	9.705400e+02	1.358000e+03	2s1.2p5.3p1.2P_1/2#2
11622	26	343	9	92	3	1	2	4	9.718460e+02	1.358000e+03	2s1.2p5.3p1.2P_3/2#2
11623	26	343	9	93	3	2	4	2	9.719470e+02	1.358000e+03	2s1.2p5.3d1.4D_1/2
11624	26	343	9	94	3	2	4	6	9.733720e+02	1.358000e+03	2s1.2p5.3d1.4D_5/2
11625	26	343	9	95	3	2	4	8	9.733720e+02	1.358000e+03	2s1.2p5.3d1.4D_7/2
11626	26	343	9	96	3	2	2	6	9.735790e+02	1.358000e+03	2s1.2p5.3d1.2D_5/2
11627	26	343	9	97	3	2	4	4	9.744870e+02	1.358000e+03	2s1.2p5.3d1.4D_3/2
11628	26	343	9	98	3	2	2	4	9.764130e+02	1.358000e+03	2s1.2p5.3d1.2D_3/2
11629	26	343	9	99	3	0	2	2	9.756750e+02	1.358000e+03	2s1.2p5.3p1.2S_1/2#2
11630	26	343	9	100	3	1	2	2	9.785910e+02	1.358000e+03	2s1.2p5.3d1.2P_1/2
11631	26	343	9	101	3	3	2	6	9.798570e+02	1.358000e+03	2s1.2p5.3d1.2F_5/2
11632	26	343	9	102	3	1	2	4	9.854860e+02	1.358000e+03	2s1.2p5.3d1.2P_3/2
11633	26	343	9	103	3	3	2	6	1.008380e+03	1.358000e+03	2s1.2p5.3d1.2F_5/2#2
11634	26	343	9	104	3	3	2	8	1.008460e+03	1.358000e+03	2s1.2p5.3d1.2F_7/2#2
11635	26	343	9	105	3	1	2	4	1.010050e+03	1.358000e+03	2s1.2p5.3d1.2P_3/2#2
11636	26	343	9	106	3	1	2	2	1.011240e+03	1.358000e+03	2s1.2p5.3d1.2P_1/2#2
11637	26	343	9	107	3	2	2	6	1.011940e+03	1.358000e+03	2s1.2p5.3d1.2D_5/2#2
11638	26	343	9	108	3	2	2	4	1.013170e+03	1.358000e+03	2s1.2p5.3d1.2D_3/2#2
11639	26	343	9	109	4	1	4	6	1.044080e+03	1.358000e+03	2p4.4s1.4P_5/2
11640	26	343	9	110	4	1	2	4	1.045290e+03	1.358000e+03	2p4.4s1.2P_3/2
11641	26	343	9	111	3	0	2	2	1.051200e+03	1.358000e+03	2s0.2p6.3s1.2S_1/2
11642	26	343	9	112	4	1	4	2	1.053560e+03	1.358000e+03	2p4.4s1.4P_1/2
11643	26	343	9	113	4	1	4	4	1.055350e+03	1.358000e+03	2p4.4s1.4P_3/2
11644	26	343	9	114	4	1	2	2	1.056310e+03	1.358000e+03	2p4.4s1.2P_1/2
11645	26	343	9	115	4	1	4	6	1.056650e+03	1.358000e+03	2p4.4p1.4P_5/2
11646	26	343	9	116	4	1	4	4	1.056690e+03	1.358000e+03	2p4.4p1.4P_3/2
11647	26	343	9	117	4	2	4	8	1.057950e+03	1.358000e+03	2p4.4p1.4D_7/2
11648	26	343	9	118	4	2	2	6	1.058090e+03	1.358000e+03	2p4.4p1.2D_5/2
11649	26	343	9	119	4	0	2	2	1.058500e+03	1.358000e+03	2p4.4p1.2S_1/2
11650	26	343	9	120	4	1	2	4	1.061650e+03	1.358000e+03	2p4.4p1.2P_3/2
11651	26	343	9	121	4	2	2	6	1.065510e+03	1.358000e+03	2p4.4s1.2D_5/2
11652	26	343	9	122	4	2	2	4	1.065680e+03	1.358000e+03	2p4.4s1.2D_3/2
11653	26	343	9	123	4	2	4	2	1.066090e+03	1.358000e+03	2p4.4p1.4D_1/2
11654	26	343	9	124	4	2	4	4	1.067230e+03	1.358000e+03	2p4.4p1.4D_3/2
11655	26	343	9	125	4	1	4	2	1.067410e+03	1.358000e+03	2p4.4p1.4P_1/2
11656	26	343	9	126	4	2	4	6	1.068920e+03	1.358000e+03	2p4.4p1.4D_5/2
11657	26	343	9	127	4	0	4	4	1.069450e+03	1.358000e+03	2p4.4p1.4S_3/2
11658	26	343	9	128	4	2	2	4	1.070000e+03	1.358000e+03	2p4.4p1.2D_3/2
11659	26	343	9	129	4	1	2	2	1.070700e+03	1.358000e+03	2p4.4p1.2P_1/2
11660	26	343	9	130	4	2	4	8	1.071920e+03	1.358000e+03	2p4.4d1.4D_7/2
11661	26	343	9	131	4	2	4	6	1.072030e+03	1.358000e+03	2p4.4d1.4D_5/2
11662	26	343	9	132	4	1	4	4	1.072370e+03	1.358000e+03	2p4.4d1.4P_3/2
11663	26	343	9	133	4	3	4	10	1.072790e+03	1.358000e+03	2p4.4d1.4F_9/2
11664	26	343	9	134	4	1	2	2	1.072820e+03	1.358000e+03	2p4.4d1.2P_1/2
11665	26	343	9	135	4	3	2	8	1.073490e+03	1.358000e+03	2p4.4d1.2F_7/2
11666	26	343	9	136	4	1	4	2	1.074480e+03	1.358000e+03	2p4.4d1.4P_1/2
11667	26	343	9	137	4	2	2	4	1.078010e+03	1.358000e+03	2p4.4d1.2D_3/2
11668	26	343	9	138	4	2	2	6	1.078010e+03	1.358000e+03	2p4.4d1.2D_5/2
11669	26	343	9	139	4	3	2	6	1.077820e+03	1.358000e+03	2p4.4p1.2F_5/2
11670	26	343	9	140	4	3	2	8	1.078930e+03	1.358000e+03	2p4.4p1.2F_7/2
11671	26	343	9	141	4	1	2	4	1.079420e+03	1.358000e+03	2p4.4p1.2P_3/2#2
11672	26	343	9	142	4	2	2	6	1.080090e+03	1.358000e+03	2p4.4p1.2D_5/2#2
11673	26	343	9	143	3	1	2	2	1.080320e+03	1.358000e+03	2s0.2p6.3p1.2P_1/2
11674	26	343	9	144	4	2	2	4	1.080360e+03	1.358000e+03	2p4.4p1.2D_3/2#2
11675	26	343	9	145	4	3	4	8	1.081640e+03	1.358000e+03	2p4.4f1.4F_7/2
11676	26	343	9	146	4	3	4	10	1.081640e+03	1.358000e+03	2p4.4f1.4F_9/2
11677	26	343	9	147	4	2	4	6	1.081750e+03	1.358000e+03	2p4.4f1.4D_5/2
11678	26	343	9	148	4	4	2	10	1.081950e+03	1.358000e+03	2p4.4f1.2G_9/2
11679	26	343	9	149	4	4	4	12	1.081950e+03	1.358000e+03	2p4.4f1.4G_11/2
11680	26	343	9	150	4	3	2	8	1.081990e+03	1.358000e+03	2p4.4f1.2F_7/2
11681	26	343	9	151	4	3	4	4	1.081990e+03	1.358000e+03	2p4.4d1.4F_3/2
11682	26	343	9	152	4	2	4	4	1.082030e+03	1.358000e+03	2p4.4f1.4D_3/2
11683	26	343	9	153	4	1	4	6	1.082240e+03	1.358000e+03	2p4.4d1.4P_5/2
11684	26	343	9	154	4	3	2	6	1.082290e+03	1.358000e+03	2p4.4f1.2F_5/2
11685	26	343	9	155	4	2	4	2	1.082380e+03	1.358000e+03	2p4.4f1.4D_1/2
11686	26	343	9	156	4	2	2	4	1.082500e+03	1.358000e+03	2p4.4f1.2D_3/2
11687	26	343	9	157	4	1	2	2	1.082840e+03	1.358000e+03	2p4.4p1.2P_1/2#2
11688	26	343	9	158	4	2	4	2	1.083100e+03	1.358000e+03	2p4.4d1.4D_1/2
11689	26	343	9	159	3	1	2	4	1.083330e+03	1.358000e+03	2s0.2p6.3p1.2P_3/2
11690	26	343	9	160	4	3	4	8	1.083680e+03	1.358000e+03	2p4.4d1.4F_7/2
11691	26	343	9	161	4	2	4	4	1.084510e+03	1.358000e+03	2p4.4d1.4D_3/2
11692	26	343	9	162	4	0	2	2	1.084220e+03	1.358000e+03	2p4.4s1.2S_1/2
11693	26	343	9	163	4	3	4	6	1.084660e+03	1.358000e+03	2p4.4d1.4F_5/2
11694	26	343	9	164	4	3	2	6	1.087930e+03	1.358000e+03	2p4.4d1.2F_5/2
11695	26	343	9	165	4	1	2	4	1.086260e+03	1.358000e+03	2p4.4d1.2P_3/2
11696	26	343	9	166	4	4	4	6	1.091050e+03	1.358000e+03	2p4.4f1.4G_5/2
11697	26	343	9	167	4	2	4	8	1.091160e+03	1.358000e+03	2p4.4f1.4D_7/2
11698	26	343	9	168	4	3	4	4	1.092740e+03	1.358000e+03	2p4.4f1.4F_3/2
11699	26	343	9	169	4	4	4	10	1.092830e+03	1.358000e+03	2p4.4f1.4G_9/2
11700	26	343	9	170	4	4	4	8	1.092860e+03	1.358000e+03	2p4.4f1.4G_7/2
11701	26	343	9	171	4	3	4	6	1.092930e+03	1.358000e+03	2p4.4f1.4F_5/2
11702	26	343	9	172	4	4	2	8	1.093330e+03	1.358000e+03	2p4.4d1.2G_7/2
11703	26	343	9	173	4	2	2	6	1.093330e+03	1.358000e+03	2p4.4f1.2D_5/2
11704	26	343	9	174	4	4	2	8	1.093340e+03	1.358000e+03	2p4.4f1.2G_7/2
11705	26	343	9	175	4	4	2	10	1.093540e+03	1.358000e+03	2p4.4d1.2G_9/2
11706	26	343	9	176	4	2	2	6	1.094580e+03	1.358000e+03	2p4.4d1.2D_5/2#2
11707	26	343	9	177	4	0	2	2	1.097150e+03	1.358000e+03	2p4.4d1.2S_1/2
11708	26	343	9	178	4	1	2	4	1.096060e+03	1.358000e+03	2p4.4d1.2P_3/2#2
11709	26	343	9	179	4	3	2	8	1.095090e+03	1.358000e+03	2p4.4d1.2F_7/2#2
11710	26	343	9	180	4	3	2	6	1.097150e+03	1.358000e+03	2p4.4d1.2F_5/2#2
11711	26	343	9	181	4	2	2	4	1.097240e+03	1.358000e+03	2p4.4d1.2D_3/2#2
11712	26	343	9	182	4	1	2	2	1.097060e+03	1.358000e+03	2p4.4d1.2P_1/2#2
11713	26	343	9	183	4	1	2	2	1.097820e+03	1.358000e+03	2p4.4p1.2P_1/2#3
11714	26	343	9	184	4	1	2	4	1.098120e+03	1.358000e+03	2p4.4p1.2P_3/2#3
11715	26	343	9	185	4	5	2	10	1.102380e+03	1.358000e+03	2p4.4f1.2H_9/2
11716	26	343	9	186	4	5	2	12	1.102460e+03	1.358000e+03	2p4.4f1.2H_11/2
11717	26	343	9	187	4	1	2	2	1.102530e+03	1.358000e+03	2p4.4f1.2P_1/2
11718	26	343	9	188	4	1	2	4	1.102600e+03	1.358000e+03	2p4.4f1.2P_3/2
11719	26	343	9	189	4	2	2	6	1.103050e+03	1.358000e+03	2p4.4f1.2D_5/2#2
11720	26	343	9	190	4	2	2	4	1.103090e+03	1.358000e+03	2p4.4f1.2D_3/2#2
11721	26	343	9	191	4	4	2	8	1.103390e+03	1.358000e+03	2p4.4f1.2G_7/2#2
11722	26	343	9	192	4	3	2	6	1.103450e+03	1.358000e+03	2p4.4f1.2F_5/2#2
11723	26	343	9	193	4	3	2	8	1.103460e+03	1.358000e+03	2p4.4f1.2F_7/2#2
11724	26	343	9	194	4	4	2	10	1.103480e+03	1.358000e+03	2p4.4f1.2G_9/2#2
11725	26	343	9	195	4	2	2	6	1.111880e+03	1.358000e+03	2p4.4d1.2D_5/2#3
11726	26	343	9	196	4	2	2	4	1.113640e+03	1.358000e+03	2p4.4d1.2D_3/2#3
11727	26	343	9	197	3	2	2	4	1.120720e+03	1.358000e+03	2s0.2p6.3d1.2D_3/2
11728	26	343	9	198	3	2	2	6	1.121240e+03	1.358000e+03	2s0.2p6.3d1.2D_5/2
11729	26	343	9	199	4	3	2	6	1.121600e+03	1.358000e+03	2p4.4f1.2F_5/2#3
11730	26	343	9	200	4	3	2	8	1.121660e+03	1.358000e+03	2p4.4f1.2F_7/2#3
11731	26	343	9	201	4	1	4	6	1.160740e+03	1.358000e+03	2s1.2p5.4s1.4P_5/2
11732	26	343	9	202	4	1	2	4	1.163160e+03	1.358000e+03	2s1.2p5.4s1.2P_3/2
11733	26	343	9	203	5	1	4	6	1.163630e+03	1.358000e+03	2p4.5s1.4P_5/2
11734	26	343	9	204	5	1	2	4	1.164480e+03	1.358000e+03	2p4.5s1.2P_3/2
11735	26	343	9	205	4	1	4	4	1.168890e+03	1.358000e+03	2s1.2p5.4s1.4P_3/2
11736	26	343	9	206	4	1	4	2	1.169350e+03	1.358000e+03	2s1.2p5.4s1.4P_1/2
11737	26	343	9	207	5	1	4	6	1.170560e+03	1.358000e+03	2p4.5p1.4P_5/2
11738	26	343	9	208	5	2	4	8	1.170950e+03	1.358000e+03	2p4.5p1.4D_7/2
11739	26	343	9	209	5	2	2	6	1.171210e+03	1.358000e+03	2p4.5p1.2D_5/2
11740	26	343	9	210	5	0	4	4	1.171300e+03	1.358000e+03	2p4.5p1.4S_3/2
11741	26	343	9	211	5	0	2	2	1.172160e+03	1.358000e+03	2p4.5p1.2S_1/2
11742	26	343	9	212	4	0	4	4	1.172700e+03	1.358000e+03	2s1.2p5.4p1.4S_3/2
11743	26	343	9	213	5	1	2	4	1.173500e+03	1.358000e+03	2p4.5p1.2P_3/2
11744	26	343	9	214	5	1	4	2	1.174300e+03	1.358000e+03	2p4.5s1.4P_1/2
11745	26	343	9	215	4	1	4	6	1.174300e+03	1.358000e+03	2s1.2p5.4p1.4P_5/2
11746	26	343	9	216	4	2	4	8	1.174740e+03	1.358000e+03	2s1.2p5.4p1.4D_7/2
11747	26	343	9	217	5	1	2	2	1.175090e+03	1.358000e+03	2p4.5s1.2P_1/2
11748	26	343	9	218	4	1	2	2	1.175330e+03	1.358000e+03	2s1.2p5.4s1.2P_1/2
11749	26	343	9	219	5	1	4	4	1.175470e+03	1.358000e+03	2p4.5s1.4P_3/2
11750	26	343	9	220	4	1	2	4	1.174300e+03	1.358000e+03	2s1.2p5.4p1.2P_3/2
11751	26	343	9	221	4	2	2	6	1.174300e+03	1.358000e+03	2s1.2p5.4p1.2D_5/2
11752	26	343	9	222	5	2	4	8	1.178000e+03	1.358000e+03	2p4.5d1.4D_7/2
11753	26	343	9	223	5	2	4	6	1.178080e+03	1.358000e+03	2p4.5d1.4D_5/2
11754	26	343	9	224	5	1	4	4	1.178240e+03	1.358000e+03	2p4.5d1.4P_3/2
11755	26	343	9	225	5	1	4	2	1.178270e+03	1.358000e+03	2p4.5d1.4P_1/2
11756	26	343	9	226	5	3	4	10	1.178370e+03	1.358000e+03	2p4.5d1.4F_9/2
11757	26	343	9	227	5	3	2	8	1.178800e+03	1.358000e+03	2p4.5d1.2F_7/2
11758	26	343	9	228	5	1	2	2	1.179510e+03	1.358000e+03	2p4.5d1.2P_1/2
11759	26	343	9	229	4	1	2	2	1.179660e+03	1.358000e+03	2s1.2p5.4p1.2P_1/2
11760	26	343	9	230	5	2	2	4	1.180320e+03	1.358000e+03	2p4.5d1.2D_3/2
11761	26	343	9	231	5	2	4	2	1.180490e+03	1.358000e+03	2p4.5p1.4D_1/2
11762	26	343	9	232	5	2	2	6	1.180670e+03	1.358000e+03	2p4.5d1.2D_5/2
11763	26	343	9	233	5	2	4	4	1.181050e+03	1.358000e+03	2p4.5p1.4D_3/2
11764	26	343	9	234	5	1	4	2	1.181480e+03	1.358000e+03	2p4.5p1.4P_1/2
11765	26	343	9	235	5	2	4	6	1.181960e+03	1.358000e+03	2p4.5p1.4D_5/2
11766	26	343	9	236	4	2	4	4	1.182100e+03	1.358000e+03	2s1.2p5.4p1.4D_3/2
11767	26	343	9	237	5	1	4	4	1.182380e+03	1.358000e+03	2p4.5p1.4P_3/2
11768	26	343	9	238	5	2	2	4	1.182650e+03	1.358000e+03	2p4.5p1.2D_3/2
11769	26	343	9	239	4	2	4	6	1.183290e+03	1.358000e+03	2s1.2p5.4p1.4D_5/2
11770	26	343	9	240	5	1	2	2	1.183320e+03	1.358000e+03	2p4.5p1.2P_1/2
11771	26	343	9	241	4	1	4	2	1.183520e+03	1.358000e+03	2s1.2p5.4p1.4P_1/2
11772	26	343	9	242	4	1	4	4	1.183690e+03	1.358000e+03	2s1.2p5.4p1.4P_3/2
11773	26	343	9	243	4	2	4	2	1.185200e+03	1.358000e+03	2s1.2p5.4p1.4D_1/2
11774	26	343	9	244	5	2	2	6	1.185220e+03	1.358000e+03	2p4.5s1.2D_5/2
11775	26	343	9	245	5	2	2	4	1.185290e+03	1.358000e+03	2p4.5s1.2D_3/2
11776	26	343	9	246	5	3	4	4	1.188320e+03	1.358000e+03	2p4.5d1.4F_3/2
11777	26	343	9	247	4	1	4	2	1.188450e+03	1.358000e+03	2s1.2p5.4d1.4P_1/2
11778	26	343	9	248	5	1	4	6	1.188500e+03	1.358000e+03	2p4.5d1.4P_5/2
11779	26	343	9	249	4	2	2	4	1.188840e+03	1.358000e+03	2s1.2p5.4p1.2D_3/2
11780	26	343	9	250	4	1	4	4	1.188970e+03	1.358000e+03	2s1.2p5.4d1.4P_3/2
11781	26	343	9	251	5	2	4	2	1.188980e+03	1.358000e+03	2p4.5d1.4D_1/2
11782	26	343	9	252	4	3	4	10	1.189080e+03	1.358000e+03	2s1.2p5.4d1.4F_9/2
11783	26	343	9	253	5	3	4	8	1.189280e+03	1.358000e+03	2p4.5d1.4F_7/2
11784	26	343	9	254	4	1	4	6	1.189710e+03	1.358000e+03	2s1.2p5.4d1.4P_5/2
11785	26	343	9	255	4	3	4	8	1.189840e+03	1.358000e+03	2s1.2p5.4d1.4F_7/2
11786	26	343	9	256	5	3	4	6	1.189900e+03	1.358000e+03	2p4.5d1.4F_5/2
11787	26	343	9	257	5	2	4	4	1.189900e+03	1.358000e+03	2p4.5d1.4D_3/2
11788	26	343	9	258	4	0	2	2	1.190180e+03	1.358000e+03	2s1.2p5.4p1.2S_1/2
11789	26	343	9	259	5	3	2	6	1.190760e+03	1.358000e+03	2p4.5d1.2F_5/2
11790	26	343	9	260	4	2	2	6	1.191130e+03	1.358000e+03	2s1.2p5.4d1.2D_5/2
11791	26	343	9	261	5	1	2	4	1.191380e+03	1.358000e+03	2p4.5d1.2P_3/2
11792	26	343	9	262	4	3	2	8	1.191490e+03	1.358000e+03	2s1.2p5.4d1.2F_7/2
11793	26	343	9	263	5	3	2	6	1.191780e+03	1.358000e+03	2p4.5p1.2F_5/2
11794	26	343	9	264	5	3	2	8	1.192050e+03	1.358000e+03	2p4.5p1.2F_7/2
11795	26	343	9	265	5	1	2	4	1.192090e+03	1.358000e+03	2p4.5p1.2P_3/2#2
11796	26	343	9	266	5	2	2	6	1.192740e+03	1.358000e+03	2p4.5p1.2D_5/2#2
11797	26	343	9	267	5	2	2	4	1.192750e+03	1.358000e+03	2p4.5p1.2D_3/2#2
11798	26	343	9	268	4	2	2	4	1.193160e+03	1.358000e+03	2s1.2p5.4d1.2D_3/2
11799	26	343	9	269	5	1	2	2	1.194260e+03	1.358000e+03	2p4.5p1.2P_1/2#2
