	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	26	346	1	345	726	12	0	2	1.000000e+01	1.660237e-08
1	26	346	1	345	726	12	0	2	1.258925e+01	1.474755e-08
2	26	346	1	345	726	12	0	2	1.584893e+01	1.309483e-08
3	26	346	1	345	726	12	0	2	1.995262e+01	1.162278e-08
4	26	346	1	345	726	12	0	2	2.511886e+01	1.031169e-08
5	26	346	1	345	726	12	0	2	3.162278e+01	9.144073e-09
6	26	346	1	345	726	12	0	2	3.981072e+01	8.104384e-09
7	26	346	1	345	726	12	0	2	5.011873e+01	7.178935e-09
8	26	346	1	345	726	12	0	2	6.309573e+01	6.355214e-09
9	26	346	1	345	726	12	0	2	7.943282e+01	5.622376e-09
10	26	346	1	345	726	12	0	2	1.000000e+02	4.970496e-09
11	26	346	1	345	726	12	0	2	1.258925e+02	4.390965e-09
12	26	346	1	345	726	12	0	2	1.584893e+02	3.875786e-09
13	26	346	1	345	726	12	0	2	1.995262e+02	3.418221e-09
14	26	346	1	345	726	12	0	2	2.511887e+02	3.011968e-09
15	26	346	1	345	726	12	0	2	3.162278e+02	2.651551e-09
16	26	346	1	345	726	12	0	2	3.981071e+02	2.332009e-09
17	26	346	1	345	726	12	0	2	5.011873e+02	2.049322e-09
18	26	346	1	345	726	12	0	2	6.309573e+02	1.803226e-09
19	26	346	1	345	726	12	0	2	7.943284e+02	1.606572e-09
20	26	346	1	345	726	12	0	2	1.000000e+03	1.496476e-09
21	26	346	1	345	726	12	0	2	1.258925e+03	1.523105e-09
22	26	346	1	345	726	12	0	2	1.584893e+03	1.706398e-09
23	26	346	1	345	726	12	0	2	1.995262e+03	1.999768e-09
24	26	346	1	345	726	12	0	2	2.511887e+03	2.303507e-09
25	26	346	1	345	726	12	0	2	3.162278e+03	2.515936e-09
26	26	346	1	345	726	12	0	2	3.981071e+03	2.578932e-09
27	26	346	1	345	726	12	0	2	5.011873e+03	2.492642e-09
28	26	346	1	345	726	12	0	2	6.309573e+03	2.304888e-09
29	26	346	1	345	726	12	0	2	7.943284e+03	2.085692e-09
30	26	346	1	345	726	12	0	2	1.000000e+04	1.894304e-09
31	26	346	1	345	726	12	0	2	1.258925e+04	1.753840e-09
32	26	346	1	345	726	12	0	2	1.584892e+04	1.650328e-09
33	26	346	1	345	726	12	0	2	1.995263e+04	1.552922e-09
34	26	346	1	345	726	12	0	2	2.511887e+04	1.437109e-09
35	26	346	1	345	726	12	0	2	3.162278e+04	1.295895e-09
36	26	346	1	345	726	12	0	2	3.981071e+04	1.137417e-09
37	26	346	1	345	726	12	0	2	5.011870e+04	9.758428e-10
