	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	26	337	15	1	3	0	4	4	0.000000e+00	3.310000e+02	3p3.4S_3/2
1	26	337	15	2	3	2	2	4	5.150010e+00	3.310000e+02	3p3.2D_3/2
2	26	337	15	3	3	2	2	6	5.711790e+00	3.310000e+02	3p3.2D_5/2
3	26	337	15	4	3	1	2	2	9.184380e+00	3.310000e+02	3p3.2P_1/2
4	26	337	15	5	3	1	2	4	9.978410e+00	3.310000e+02	3p3.2P_3/2
5	26	337	15	6	3	1	4	6	3.400370e+01	3.310000e+02	3s1.3p4.4P_5/2
6	26	337	15	7	3	1	4	4	3.519740e+01	3.310000e+02	3s1.3p4.4P_3/2
7	26	337	15	8	3	1	4	2	3.573060e+01	3.310000e+02	3s1.3p4.4P_1/2
8	26	337	15	9	3	2	2	4	4.210740e+01	3.310000e+02	3s1.3p4.2D_3/2
9	26	337	15	10	3	2	2	6	4.234810e+01	3.310000e+02	3s1.3p4.2D_5/2
10	26	337	15	11	3	1	2	4	4.829250e+01	3.310000e+02	3s1.3p4.2P_3/2
11	26	337	15	12	3	1	2	2	4.887300e+01	3.310000e+02	3s1.3p4.2P_1/2
12	26	337	15	13	3	0	2	2	5.086200e+01	3.310000e+02	3s1.3p4.2S_1/2
13	26	337	15	14	3	3	4	4	5.257450e+01	3.310000e+02	3p2.3d1.4F_3/2
14	26	337	15	15	3	3	4	6	5.302300e+01	3.310000e+02	3p2.3d1.4F_5/2
15	26	337	15	16	3	3	4	8	5.366770e+01	3.310000e+02	3p2.3d1.4F_7/2
16	26	337	15	17	3	3	4	10	5.447520e+01	3.310000e+02	3p2.3d1.4F_9/2
17	26	337	15	18	3	3	2	6	5.495640e+01	3.310000e+02	3p2.3d1.2F_5/2
18	26	337	15	19	3	2	4	2	5.533550e+01	3.310000e+02	3p2.3d1.4D_1/2
19	26	337	15	20	3	2	4	8	5.541100e+01	3.310000e+02	3p2.3d1.4D_7/2
20	26	337	15	21	3	2	4	4	5.547100e+01	3.310000e+02	3p2.3d1.4D_3/2
21	26	337	15	22	3	2	4	6	5.600850e+01	3.310000e+02	3p2.3d1.4D_5/2
22	26	337	15	23	3	3	2	8	5.713690e+01	3.310000e+02	3p2.3d1.2F_7/2
23	26	337	15	24	3	4	2	8	6.138630e+01	3.310000e+02	3p2.3d1.2G_7/2
24	26	337	15	25	3	4	2	10	6.174540e+01	3.310000e+02	3p2.3d1.2G_9/2
25	26	337	15	26	3	1	2	4	6.218920e+01	3.310000e+02	3p2.3d1.2P_3/2
26	26	337	15	27	3	1	4	6	6.351660e+01	3.310000e+02	3p2.3d1.4P_5/2
27	26	337	15	28	3	1	4	4	6.404080e+01	3.310000e+02	3p2.3d1.4P_3/2
28	26	337	15	29	3	1	4	2	6.441630e+01	3.310000e+02	3p2.3d1.4P_1/2
29	26	337	15	30	3	1	2	2	6.368260e+01	3.310000e+02	3p2.3d1.2P_1/2
30	26	337	15	31	3	2	2	4	6.520330e+01	3.310000e+02	3p2.3d1.2D_3/2
31	26	337	15	32	3	2	2	6	6.668060e+01	3.310000e+02	3p2.3d1.2D_5/2
32	26	337	15	33	3	2	2	6	6.873410e+01	3.310000e+02	3p2.3d1.2D_5/2#2
33	26	337	15	34	3	2	2	4	6.866220e+01	3.310000e+02	3p2.3d1.2D_3/2#2
34	26	337	15	35	3	1	2	2	7.051010e+01	3.310000e+02	3p2.3d1.2P_1/2#2
35	26	337	15	36	3	1	2	4	7.160070e+01	3.310000e+02	3p2.3d1.2P_3/2#2
36	26	337	15	37	3	3	2	6	7.147670e+01	3.310000e+02	3p2.3d1.2F_5/2#2
37	26	337	15	38	3	3	2	8	7.202700e+01	3.310000e+02	3p2.3d1.2F_7/2#2
38	26	337	15	39	3	0	2	2	7.183490e+01	3.310000e+02	3p2.3d1.2S_1/2
39	26	337	15	40	3	2	2	6	7.484650e+01	3.310000e+02	3p2.3d1.2D_5/2#3
40	26	337	15	41	3	2	2	4	7.503860e+01	3.310000e+02	3p2.3d1.2D_3/2#3
41	26	337	15	43	3	0	2	2	7.043340e+02	3.310000e+02	2p5.3s2.3p4.2S_1/2
42	26	337	15	44	3	2	4	8	7.051830e+02	3.310000e+02	2p5.3s2.3p4.4D_7/2
43	26	337	15	45	3	1	4	6	7.064880e+02	3.310000e+02	2p5.3s2.3p4.4P_5/2
44	26	337	15	46	3	2	4	6	7.075890e+02	3.310000e+02	2p5.3s2.3p4.4D_5/2
45	26	337	15	47	3	1	4	4	7.087470e+02	3.310000e+02	2p5.3s2.3p4.4P_3/2
46	26	337	15	48	3	2	2	4	7.095550e+02	3.310000e+02	2p5.3s2.3p4.2D_3/2
47	26	337	15	49	3	2	4	2	7.097680e+02	3.310000e+02	2p5.3s2.3p4.4D_1/2
48	26	337	15	50	3	3	2	8	7.123280e+02	3.310000e+02	2p5.3s2.3p4.2F_7/2
49	26	337	15	51	3	0	4	4	7.124010e+02	3.310000e+02	2p5.3s2.3p4.4S_3/2
50	26	337	15	52	3	2	2	6	7.138660e+02	3.310000e+02	2p5.3s2.3p4.2D_5/2
51	26	337	15	53	3	1	2	2	7.169790e+02	3.310000e+02	2p5.3s2.3p4.2P_1/2
52	26	337	15	54	3	1	2	4	7.176170e+02	3.310000e+02	2p5.3s2.3p4.2P_3/2
53	26	337	15	55	3	1	2	4	7.181100e+02	3.310000e+02	2p5.3s2.3p4.2P_3/2#2
54	26	337	15	56	3	1	4	2	7.196410e+02	3.310000e+02	2p5.3s2.3p4.4P_1/2
55	26	337	15	57	3	2	4	4	7.216730e+02	3.310000e+02	2p5.3s2.3p4.4D_3/2
56	26	337	15	58	3	3	2	6	7.230940e+02	3.310000e+02	2p5.3s2.3p4.2F_5/2
57	26	337	15	59	3	2	2	4	7.244790e+02	3.310000e+02	2p5.3s2.3p4.2D_3/2#2
58	26	337	15	60	3	1	2	2	7.265550e+02	3.310000e+02	2p5.3s2.3p4.2P_1/2#2
59	26	337	15	61	3	2	2	6	7.265650e+02	3.310000e+02	2p5.3s2.3p4.2D_5/2#2
60	26	337	15	62	3	1	2	2	7.310080e+02	3.310000e+02	2p5.3s2.3p4.2P_1/2#3
61	26	337	15	63	3	1	2	4	7.326450e+02	3.310000e+02	2p5.3s2.3p4.2P_3/2#3
62	26	337	15	65	3	1	4	6	7.115610e+03	3.310000e+02	1s1.2s2.2p6.3s2.3p4.4P_5/2
63	26	337	15	66	3	1	4	4	7.116960e+03	3.310000e+02	1s1.2s2.2p6.3s2.3p4.4P_3/2
64	26	337	15	67	3	1	4	2	7.117600e+03	3.310000e+02	1s1.2s2.2p6.3s2.3p4.4P_1/2
65	26	337	15	68	3	1	2	4	7.120100e+03	3.310000e+02	1s1.2s2.2p6.3s2.3p4.2P_3/2
66	26	337	15	69	3	1	2	2	7.121600e+03	3.310000e+02	1s1.2s2.2p6.3s2.3p4.2P_1/2
67	26	337	15	71	3	1	4	6	8.499840e+02	3.310000e+02	2s1.2p6.3s2.3p4.4P_5/2
68	26	337	15	72	3	1	4	4	8.512120e+02	3.310000e+02	2s1.2p6.3s2.3p4.4P_3/2
69	26	337	15	73	3	1	4	2	8.518980e+02	3.310000e+02	2s1.2p6.3s2.3p4.4P_1/2
70	26	337	15	74	3	1	2	4	8.535430e+02	3.310000e+02	2s1.2p6.3s2.3p4.2P_3/2
71	26	337	15	75	3	1	2	2	8.549820e+02	3.310000e+02	2s1.2p6.3s2.3p4.2P_1/2
72	26	337	15	76	3	1	2	4	9.300920e+01	3.310000e+02	3s0.3p5.2P_3/2
73	26	337	15	77	3	1	2	2	9.525620e+01	3.310000e+02	3s0.3p5.2P_1/2
74	26	337	15	240	3	0	0	1	3.310000e+02	3.310000e+02	continuum
75	26	337	15	70	3	0	1	1	7.454130e+03	7.454130e+03	superlevel_[K]
76	26	337	15	42	12	0	1	1	3.287010e+02	3.310000e+02	superlevel
77	26	337	15	64	3	0	1	1	1.040340e+03	1.040340e+03	superlevel_[L]
