	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	26	329	23	1	3	0	6	6	0.000000e+00	5.480000e+01	3d5.6S_5/2
1	26	329	23	2	3	4	4	12	3.997930e+00	5.480000e+01	3d5.4G_11/2
2	26	329	23	3	3	4	4	10	4.003790e+00	5.480000e+01	3d5.4G_9/2
3	26	329	23	4	3	4	4	6	4.004840e+00	5.480000e+01	3d5.4G_5/2
4	26	329	23	5	3	4	4	8	4.005390e+00	5.480000e+01	3d5.4G_7/2
5	26	329	23	6	3	1	4	6	4.370910e+00	5.480000e+01	3d5.4P_5/2
6	26	329	23	7	3	1	4	4	4.380770e+00	5.480000e+01	3d5.4P_3/2
7	26	329	23	8	3	1	4	2	4.389860e+00	5.480000e+01	3d5.4P_1/2
8	26	329	23	9	3	2	4	8	4.808030e+00	5.480000e+01	3d5.4D_7/2
9	26	329	23	10	3	2	4	2	4.822570e+00	5.480000e+01	3d5.4D_1/2
10	26	329	23	11	3	2	4	6	4.827330e+00	5.480000e+01	3d5.4D_5/2
11	26	329	23	12	3	2	4	4	4.827720e+00	5.480000e+01	3d5.4D_3/2
12	26	329	23	13	3	6	2	12	5.837000e+00	5.480000e+01	3d5.2I_11/2
13	26	329	23	14	3	6	2	14	5.838470e+00	5.480000e+01	3d5.2I_13/2
14	26	329	23	15	3	2	2	6	6.142360e+00	5.480000e+01	3d5.2D_5/2
15	26	329	23	16	3	2	2	4	6.205580e+00	5.480000e+01	3d5.2D_3/2
16	26	329	23	17	3	3	2	8	6.372060e+00	5.480000e+01	3d5.2F_7/2
17	26	329	23	18	3	3	2	6	6.467840e+00	5.480000e+01	3d5.2F_5/2
18	26	329	23	19	3	3	4	10	6.524130e+00	5.480000e+01	3d5.4F_9/2
19	26	329	23	20	3	3	4	8	6.533390e+00	5.480000e+01	3d5.4F_7/2
20	26	329	23	21	3	3	4	4	6.550960e+00	5.480000e+01	3d5.4F_3/2
21	26	329	23	22	3	3	4	6	6.551070e+00	5.480000e+01	3d5.4F_5/2
22	26	329	23	23	3	5	2	10	6.950340e+00	5.480000e+01	3d5.2H_9/2
23	26	329	23	24	3	5	2	12	6.988840e+00	5.480000e+01	3d5.2H_11/2
24	26	329	23	25	3	4	2	8	7.117680e+00	5.480000e+01	3d5.2G_7/2
25	26	329	23	26	3	4	2	10	7.156510e+00	5.480000e+01	3d5.2G_9/2
26	26	329	23	27	3	3	2	6	7.582440e+00	5.480000e+01	3d5.2F_5/2#2
27	26	329	23	28	3	3	2	8	7.594570e+00	5.480000e+01	3d5.2F_7/2#2
28	26	329	23	29	3	0	2	2	8.272230e+00	5.480000e+01	3d5.2S_1/2
29	26	329	23	30	3	2	2	4	9.186800e+00	5.480000e+01	3d5.2D_3/2#2
30	26	329	23	31	3	2	2	6	9.191330e+00	5.480000e+01	3d5.2D_5/2#2
31	26	329	23	32	3	4	2	10	1.027770e+01	5.480000e+01	3d5.2G_9/2#2
32	26	329	23	33	3	4	2	8	1.027790e+01	5.480000e+01	3d5.2G_7/2#2
33	26	329	23	35	3	3	6	12	5.279460e+01	5.480000e+01	3p5.3d6.6F_11/2
34	26	329	23	36	3	3	6	10	5.311020e+01	5.480000e+01	3p5.3d6.6F_9/2
35	26	329	23	37	3	2	6	10	5.466420e+01	5.480000e+01	3p5.3d6.6D_9/2
36	26	329	23	38	3	2	6	8	5.487520e+01	5.480000e+01	3p5.3d6.6D_7/2
37	26	329	23	39	3	2	6	6	5.489200e+01	5.480000e+01	3p5.3d6.6D_5/2
38	26	329	23	40	3	1	4	6	5.557570e+01	5.480000e+01	3p5.3d6.4P_5/2
39	26	329	23	41	3	1	6	6	6.030990e+01	5.480000e+01	3p5.3d6.6P_5/2
40	26	329	23	42	3	1	6	8	6.057530e+01	5.480000e+01	3p5.3d6.6P_7/2
41	26	329	23	43	3	3	4	10	7.697000e+01	5.480000e+01	3p5.3d6.4F_9/2
42	26	329	23	44	3	2	4	8	7.832750e+01	5.480000e+01	3p5.3d6.4D_7/2
43	26	329	23	45	3	3	6	12	7.109610e+02	5.480000e+01	2p5.3s2.3p6.3d6.6F_11/2
44	26	329	23	46	3	3	6	10	7.115350e+02	5.480000e+01	2p5.3s2.3p6.3d6.6F_9/2
45	26	329	23	47	3	2	6	6	7.124470e+02	5.480000e+01	2p5.3s2.3p6.3d6.6D_5/2
46	26	329	23	48	3	2	6	10	7.130030e+02	5.480000e+01	2p5.3s2.3p6.3d6.6D_9/2
47	26	329	23	49	3	1	6	6	7.130420e+02	5.480000e+01	2p5.3s2.3p6.3d6.6P_5/2
48	26	329	23	50	3	3	4	8	7.132910e+02	5.480000e+01	2p5.3s2.3p6.3d6.4F_7/2
49	26	329	23	51	3	2	4	8	7.147730e+02	5.480000e+01	2p5.3s2.3p6.3d6.4D_7/2
50	26	329	23	52	3	2	4	6	7.150470e+02	5.480000e+01	2p5.3s2.3p6.3d6.4D_5/2
51	26	329	23	53	3	2	4	8	7.154900e+02	5.480000e+01	2p5.3s2.3p6.3d6.4D_7/2#2
52	26	329	23	54	3	3	4	10	7.164250e+02	5.480000e+01	2p5.3s2.3p6.3d6.4F_9/2
53	26	329	23	55	3	4	4	6	7.174540e+02	5.480000e+01	2p5.3s2.3p6.3d6.4G_5/2
54	26	329	23	56	3	4	4	10	7.175240e+02	5.480000e+01	2p5.3s2.3p6.3d6.4G_9/2
55	26	329	23	57	3	2	4	6	7.180790e+02	5.480000e+01	2p5.3s2.3p6.3d6.4D_5/2#2
56	26	329	23	58	3	3	4	8	7.185360e+02	5.480000e+01	2p5.3s2.3p6.3d6.4F_7/2#2
57	26	329	23	59	3	3	4	6	7.194440e+02	5.480000e+01	2p5.3s2.3p6.3d6.4F_5/2
58	26	329	23	60	3	3	6	6	7.255630e+02	5.480000e+01	2p5.3s2.3p6.3d6.6F_5/2
59	26	329	23	61	3	3	2	6	7.260170e+02	5.480000e+01	2p5.3s2.3p6.3d6.2F_5/2
60	26	329	23	62	3	3	4	8	7.260670e+02	5.480000e+01	2p5.3s2.3p6.3d6.4F_7/2#3
61	26	329	23	63	3	3	4	10	7.270300e+02	5.480000e+01	2p5.3s2.3p6.3d6.4F_9/2#2
62	26	329	23	64	3	2	4	8	7.284990e+02	5.480000e+01	2p5.3s2.3p6.3d6.4D_7/2#3
63	26	329	23	65	3	4	2	10	7.292010e+02	5.480000e+01	2p5.3s2.3p6.3d6.2G_9/2
64	26	329	23	66	3	3	4	10	7.313340e+02	5.480000e+01	2p5.3s2.3p6.3d6.4F_9/2#3
65	26	329	23	67	3	2	6	10	7.119160e+03	5.480000e+01	1s1.2s2.2p6.3s2.3p6.3d6.6D_9/2
66	26	329	23	68	3	2	6	8	7.119210e+03	5.480000e+01	1s1.2s2.2p6.3s2.3p6.3d6.6D_7/2
67	26	329	23	69	3	2	4	8	7.119260e+03	5.480000e+01	1s1.2s2.2p6.3s2.3p6.3d6.4D_7/2
68	26	329	23	180	3	2	5	25	5.480000e+01	5.480000e+01	continuum
69	26	329	23	34	12	0	1	25	5.441940e+01	5.480000e+01	superlevel
