	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	26	334	18	1	3	0	1	1	0.000000e+00	2.350000e+02	3p6.1S_0
1	26	334	18	2	3	1	3	1	5.028830e+01	2.350000e+02	3p5.3d1.3P_0
2	26	334	18	3	3	1	3	3	5.060340e+01	2.350000e+02	3p5.3d1.3P_1
3	26	334	18	4	3	1	3	5	5.126700e+01	2.350000e+02	3p5.3d1.3P_2
4	26	334	18	5	3	3	3	9	5.277160e+01	2.350000e+02	3p5.3d1.3F_4
5	26	334	18	6	3	3	3	7	5.320550e+01	2.350000e+02	3p5.3d1.3F_3
6	26	334	18	7	3	3	3	5	5.376420e+01	2.350000e+02	3p5.3d1.3F_2
7	26	334	18	8	3	2	3	7	5.646510e+01	2.350000e+02	3p5.3d1.3D_3
8	26	334	18	9	3	2	1	5	5.660640e+01	2.350000e+02	3p5.3d1.1D_2
9	26	334	18	10	3	2	3	3	5.708520e+01	2.350000e+02	3p5.3d1.3D_1
10	26	334	18	11	3	2	3	5	5.733320e+01	2.350000e+02	3p5.3d1.3D_2
11	26	334	18	12	3	3	1	7	5.773120e+01	2.350000e+02	3p5.3d1.1F_3
12	26	334	18	13	3	1	1	3	7.244420e+01	2.350000e+02	3p5.3d1.1P_1
13	26	334	18	15	3	1	3	1	7.315270e+02	2.350000e+02	2p5.3s2.3p6.3d1.3P_0
14	26	334	18	16	3	1	3	3	7.322700e+02	2.350000e+02	2p5.3s2.3p6.3d1.3P_1
15	26	334	18	17	3	1	3	5	7.335710e+02	2.350000e+02	2p5.3s2.3p6.3d1.3P_2
16	26	334	18	18	3	3	3	7	7.339280e+02	2.350000e+02	2p5.3s2.3p6.3d1.3F_3
17	26	334	18	19	3	2	1	5	7.351780e+02	2.350000e+02	2p5.3s2.3p6.3d1.1D_2
18	26	334	18	20	3	2	3	7	7.358310e+02	2.350000e+02	2p5.3s2.3p6.3d1.3D_3
19	26	334	18	21	3	2	3	3	7.396120e+02	2.350000e+02	2p5.3s2.3p6.3d1.3D_1
20	26	334	18	22	3	3	3	5	7.461580e+02	2.350000e+02	2p5.3s2.3p6.3d1.3F_2
21	26	334	18	23	3	2	3	5	7.466910e+02	2.350000e+02	2p5.3s2.3p6.3d1.3D_2
22	26	334	18	24	3	3	1	7	7.470560e+02	2.350000e+02	2p5.3s2.3p6.3d1.1F_3
23	26	334	18	25	3	1	1	3	7.516780e+02	2.350000e+02	2p5.3s2.3p6.3d1.1P_1
24	26	334	18	27	3	2	3	3	7.136140e+03	2.350000e+02	1s1.2s2.2p6.3s2.3p6.3d1.3D_1
25	26	334	18	28	3	2	3	5	7.136160e+03	2.350000e+02	1s1.2s2.2p6.3s2.3p6.3d1.3D_2
26	26	334	18	29	3	2	1	5	7.136480e+03	2.350000e+02	1s1.2s2.2p6.3s2.3p6.3d1.1D_2
27	26	334	18	34	3	1	2	4	2.350000e+02	2.350000e+02	continuum
28	26	334	18	14	12	0	1	4	2.333680e+02	2.350000e+02	superlevel
29	26	334	18	26	3	0	1	1	9.235000e+02	9.235000e+02	superlevel_[L]
30	26	334	18	30	3	0	1	1	7.324500e+03	7.324500e+03	superlevel_[K]
