	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	26	327	1	326	2	12	0	2	1.000000e+01	6.642017e-11
1	26	327	1	326	2	12	0	2	1.258925e+01	5.411283e-11
2	26	327	1	326	2	12	0	2	1.584893e+01	4.408598e-11
3	26	327	1	326	2	12	0	2	1.995262e+01	3.591698e-11
4	26	327	1	326	2	12	0	2	2.511886e+01	2.926173e-11
5	26	327	1	326	2	12	0	2	3.162278e+01	2.393314e-11
6	26	327	1	326	2	12	0	2	3.981072e+01	2.108630e-11
7	26	327	1	326	2	12	0	2	5.011873e+01	3.103848e-11
8	26	327	1	326	2	12	0	2	6.309573e+01	9.517007e-11
9	26	327	1	326	2	12	0	2	7.943282e+01	3.033261e-10
10	26	327	1	326	2	12	0	2	1.000000e+02	7.562410e-10
11	26	327	1	326	2	12	0	2	1.258925e+02	1.473432e-09
12	26	327	1	326	2	12	0	2	1.584893e+02	2.338783e-09
13	26	327	1	326	2	12	0	2	1.995262e+02	3.152896e-09
14	26	327	1	326	2	12	0	2	2.511887e+02	3.749815e-09
15	26	327	1	326	2	12	0	2	3.162278e+02	4.080183e-09
16	26	327	1	326	2	12	0	2	3.981071e+02	4.201261e-09
17	26	327	1	326	2	12	0	2	5.011873e+02	4.199426e-09
18	26	327	1	326	2	12	0	2	6.309573e+02	4.125627e-09
19	26	327	1	326	2	12	0	2	7.943284e+02	3.992088e-09
20	26	327	1	326	2	12	0	2	1.000000e+03	3.802069e-09
21	26	327	1	326	2	12	0	2	1.258925e+03	3.565741e-09
22	26	327	1	326	2	12	0	2	1.584893e+03	3.293743e-09
23	26	327	1	326	2	12	0	2	1.995262e+03	2.991022e-09
24	26	327	1	326	2	12	0	2	2.511887e+03	2.660726e-09
25	26	327	1	326	2	12	0	2	3.162278e+03	2.311584e-09
26	26	327	1	326	2	12	0	2	3.981071e+03	1.961327e-09
27	26	327	1	326	2	12	0	2	5.011873e+03	1.632863e-09
28	26	327	1	326	2	12	0	2	6.309573e+03	1.346016e-09
29	26	327	1	326	2	12	0	2	7.943284e+03	1.110913e-09
30	26	327	1	326	2	12	0	2	1.000000e+04	9.282393e-10
31	26	327	1	326	2	12	0	2	1.258925e+04	7.944741e-10
32	26	327	1	326	2	12	0	2	1.584892e+04	7.059593e-10
33	26	327	1	326	2	12	0	2	1.995263e+04	6.596753e-10
34	26	327	1	326	2	12	0	2	2.511887e+04	6.498752e-10
35	26	327	1	326	2	12	0	2	3.162278e+04	6.638809e-10
36	26	327	1	326	2	12	0	2	3.981071e+04	6.825584e-10
37	26	327	1	326	2	12	0	2	5.011870e+04	6.869581e-10
38	26	327	1	326	2	12	0	2	6.309576e+04	6.654411e-10
39	26	327	1	326	2	12	0	2	7.943284e+04	6.166234e-10
40	26	327	1	326	2	12	0	2	1.000000e+05	5.469402e-10
41	26	327	1	326	2	12	0	2	1.258925e+05	4.662831e-10
42	26	327	1	326	2	12	0	2	1.584892e+05	3.841225e-10
43	26	327	1	326	2	12	0	2	1.995263e+05	3.074327e-10
44	26	327	1	326	2	12	0	2	2.511887e+05	2.402534e-10
45	26	327	1	326	2	12	0	2	3.162278e+05	1.841238e-10
46	26	327	1	326	2	12	0	2	3.981071e+05	1.388865e-10
47	26	327	1	326	2	12	0	2	5.011870e+05	1.034284e-10
48	26	327	1	326	2	12	0	2	6.309576e+05	7.622547e-11
49	26	327	1	326	2	12	0	2	7.943284e+05	5.571861e-11
50	26	327	1	326	2	12	0	2	1.000000e+06	4.043897e-11
51	26	327	1	326	2	12	0	2	1.258925e+06	2.920114e-11
52	26	327	1	326	2	12	0	2	1.584892e+06	2.098458e-11
53	26	327	1	326	2	12	0	2	1.995263e+06	1.502449e-11
54	26	327	1	326	2	12	0	2	2.511887e+06	1.072507e-11
55	26	327	1	326	2	12	0	2	3.162278e+06	7.634843e-12
56	26	327	1	326	2	12	0	2	3.981071e+06	5.421261e-12
