	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	26	338	1	337	42	12	0	2	1.000000e+01	5.068042e-08
1	26	338	1	337	42	12	0	2	1.258925e+01	4.186393e-08
2	26	338	1	337	42	12	0	2	1.584893e+01	3.458118e-08
3	26	338	1	337	42	12	0	2	1.995262e+01	2.856539e-08
4	26	338	1	337	42	12	0	2	2.511886e+01	2.359608e-08
5	26	338	1	337	42	12	0	2	3.162278e+01	1.949127e-08
6	26	338	1	337	42	12	0	2	3.981072e+01	1.610053e-08
7	26	338	1	337	42	12	0	2	5.011873e+01	1.329995e-08
8	26	338	1	337	42	12	0	2	6.309573e+01	1.098601e-08
9	26	338	1	337	42	12	0	2	7.943282e+01	9.075698e-09
10	26	338	1	337	42	12	0	2	1.000000e+02	7.509488e-09
11	26	338	1	337	42	12	0	2	1.258925e+02	6.312334e-09
12	26	338	1	337	42	12	0	2	1.584893e+02	5.761685e-09
13	26	338	1	337	42	12	0	2	1.995262e+02	6.519435e-09
14	26	338	1	337	42	12	0	2	2.511887e+02	9.333410e-09
15	26	338	1	337	42	12	0	2	3.162278e+02	1.431990e-08
16	26	338	1	337	42	12	0	2	3.981071e+02	2.054141e-08
17	26	338	1	337	42	12	0	2	5.011873e+02	2.638944e-08
18	26	338	1	337	42	12	0	2	6.309573e+02	3.040814e-08
19	26	338	1	337	42	12	0	2	7.943284e+02	3.188968e-08
20	26	338	1	337	42	12	0	2	1.000000e+03	3.094783e-08
21	26	338	1	337	42	12	0	2	1.258925e+03	2.823839e-08
22	26	338	1	337	42	12	0	2	1.584893e+03	2.461728e-08
23	26	338	1	337	42	12	0	2	1.995262e+03	2.085692e-08
24	26	338	1	337	42	12	0	2	2.511887e+03	1.746666e-08
25	26	338	1	337	42	12	0	2	3.162278e+03	1.463930e-08
26	26	338	1	337	42	12	0	2	3.981071e+03	1.233020e-08
27	26	338	1	337	42	12	0	2	5.011873e+03	1.039969e-08
28	26	338	1	337	42	12	0	2	6.309573e+03	8.726704e-09
29	26	338	1	337	42	12	0	2	7.943284e+03	7.253045e-09
30	26	338	1	337	42	12	0	2	1.000000e+04	5.968295e-09
31	26	338	1	337	42	12	0	2	1.258925e+04	4.873152e-09
32	26	338	1	337	42	12	0	2	1.584892e+04	3.958219e-09
33	26	338	1	337	42	12	0	2	1.995263e+04	3.201988e-09
34	26	338	1	337	42	12	0	2	2.511887e+04	2.581964e-09
35	26	338	1	337	42	12	0	2	3.162278e+04	2.079458e-09
36	26	338	1	337	42	12	0	2	3.981071e+04	1.678109e-09
37	26	338	1	337	42	12	0	2	5.011870e+04	1.360879e-09
38	26	338	1	337	42	12	0	2	6.309576e+04	1.111399e-09
39	26	338	1	337	42	12	0	2	7.943284e+04	9.162846e-10
40	26	338	1	337	42	12	0	2	1.000000e+05	7.660722e-10
41	26	338	1	337	42	12	0	2	1.258925e+05	6.533107e-10
42	26	338	1	337	42	12	0	2	1.584892e+05	5.702952e-10
43	26	338	1	337	42	12	0	2	1.995263e+05	5.077850e-10
44	26	338	1	337	42	12	0	2	2.511887e+05	4.560794e-10
45	26	338	1	337	42	12	0	2	3.162278e+05	4.074363e-10
46	26	338	1	337	42	12	0	2	3.981071e+05	3.578000e-10
47	26	338	1	337	42	12	0	2	5.011870e+05	3.067186e-10
48	26	338	1	337	42	12	0	2	6.309576e+05	2.560356e-10
49	26	338	1	337	42	12	0	2	7.943284e+05	2.082525e-10
50	26	338	1	337	42	12	0	2	1.000000e+06	1.654170e-10
51	26	338	1	337	42	12	0	2	1.258925e+06	1.287033e-10
52	26	338	1	337	42	12	0	2	1.584892e+06	9.840112e-11
53	26	338	1	337	42	12	0	2	1.995263e+06	7.413100e-11
54	26	338	1	337	42	12	0	2	2.511887e+06	5.519509e-11
55	26	338	1	337	42	12	0	2	3.162278e+06	4.070053e-11
56	26	338	1	337	42	12	0	2	3.981071e+06	2.977830e-11
57	26	338	1	337	42	12	0	2	5.011870e+06	2.166207e-11
58	26	338	1	337	42	12	0	2	6.309576e+06	1.568557e-11
59	26	338	1	337	42	12	0	2	7.943284e+06	1.132139e-11
60	26	338	1	337	42	12	0	2	1.000000e+07	8.156427e-12
61	26	338	1	337	42	12	0	2	1.258925e+07	5.869491e-12
62	26	338	1	337	42	12	0	2	1.584892e+07	4.222794e-12
63	26	338	1	337	42	12	0	2	1.995263e+07	3.040183e-12
64	26	338	1	337	42	12	0	2	2.511887e+07	2.190786e-12
65	26	338	1	337	42	12	0	2	3.162278e+07	1.581975e-12
