	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	26	331	1	330	2	12	0	2	1.000000e+01	1.900992e-09
1	26	331	1	330	2	12	0	2	1.258925e+01	1.618004e-09
2	26	331	1	330	2	12	0	2	1.584893e+01	1.377146e-09
3	26	331	1	330	2	12	0	2	1.995262e+01	1.172142e-09
4	26	331	1	330	2	12	0	2	2.511886e+01	9.976531e-10
5	26	331	1	330	2	12	0	2	3.162278e+01	8.491411e-10
6	26	331	1	330	2	12	0	2	3.981072e+01	7.227368e-10
7	26	331	1	330	2	12	0	2	5.011873e+01	6.151479e-10
8	26	331	1	330	2	12	0	2	6.309573e+01	5.235761e-10
9	26	331	1	330	2	12	0	2	7.943282e+01	4.458003e-10
10	26	331	1	330	2	12	0	2	1.000000e+02	3.816540e-10
11	26	331	1	330	2	12	0	2	1.258925e+02	3.408395e-10
12	26	331	1	330	2	12	0	2	1.584893e+02	3.590459e-10
13	26	331	1	330	2	12	0	2	1.995262e+02	5.012685e-10
14	26	331	1	330	2	12	0	2	2.511887e+02	8.223184e-10
15	26	331	1	330	2	12	0	2	3.162278e+02	1.306473e-09
16	26	331	1	330	2	12	0	2	3.981071e+02	1.852635e-09
17	26	331	1	330	2	12	0	2	5.011873e+02	2.328038e-09
18	26	331	1	330	2	12	0	2	6.309573e+02	2.644661e-09
19	26	331	1	330	2	12	0	2	7.943284e+02	2.795760e-09
20	26	331	1	330	2	12	0	2	1.000000e+03	2.830675e-09
21	26	331	1	330	2	12	0	2	1.258925e+03	2.800983e-09
22	26	331	1	330	2	12	0	2	1.584893e+03	2.730044e-09
23	26	331	1	330	2	12	0	2	1.995262e+03	2.621619e-09
24	26	331	1	330	2	12	0	2	2.511887e+03	2.478962e-09
25	26	331	1	330	2	12	0	2	3.162278e+03	2.309509e-09
26	26	331	1	330	2	12	0	2	3.981071e+03	2.119335e-09
27	26	331	1	330	2	12	0	2	5.011873e+03	1.910559e-09
28	26	331	1	330	2	12	0	2	6.309573e+03	1.685739e-09
29	26	331	1	330	2	12	0	2	7.943284e+03	1.452414e-09
30	26	331	1	330	2	12	0	2	1.000000e+04	1.223574e-09
31	26	331	1	330	2	12	0	2	1.258925e+04	1.014051e-09
32	26	331	1	330	2	12	0	2	1.584892e+04	8.350251e-10
33	26	331	1	330	2	12	0	2	1.995263e+04	6.908277e-10
34	26	331	1	330	2	12	0	2	2.511887e+04	5.805769e-10
35	26	331	1	330	2	12	0	2	3.162278e+04	5.017067e-10
36	26	331	1	330	2	12	0	2	3.981071e+04	4.520432e-10
37	26	331	1	330	2	12	0	2	5.011870e+04	4.293482e-10
38	26	331	1	330	2	12	0	2	6.309576e+04	4.285974e-10
39	26	331	1	330	2	12	0	2	7.943284e+04	4.398753e-10
40	26	331	1	330	2	12	0	2	1.000000e+05	4.500593e-10
41	26	331	1	330	2	12	0	2	1.258925e+05	4.478372e-10
42	26	331	1	330	2	12	0	2	1.584892e+05	4.277108e-10
43	26	331	1	330	2	12	0	2	1.995263e+05	3.906521e-10
44	26	331	1	330	2	12	0	2	2.511887e+05	3.419324e-10
45	26	331	1	330	2	12	0	2	3.162278e+05	2.881443e-10
46	26	331	1	330	2	12	0	2	3.981071e+05	2.350553e-10
47	26	331	1	330	2	12	0	2	5.011870e+05	1.866035e-10
48	26	331	1	330	2	12	0	2	6.309576e+05	1.448604e-10
49	26	331	1	330	2	12	0	2	7.943284e+05	1.104130e-10
50	26	331	1	330	2	12	0	2	1.000000e+06	8.290870e-11
51	26	331	1	330	2	12	0	2	1.258925e+06	6.151762e-11
52	26	331	1	330	2	12	0	2	1.584892e+06	4.519599e-11
53	26	331	1	330	2	12	0	2	1.995263e+06	3.294582e-11
54	26	331	1	330	2	12	0	2	2.511887e+06	2.386712e-11
55	26	331	1	330	2	12	0	2	3.162278e+06	1.719492e-11
56	26	331	1	330	2	12	0	2	3.981071e+06	1.233672e-11
57	26	331	1	330	2	12	0	2	5.011870e+06	8.822660e-12
58	26	331	1	330	2	12	0	2	6.309576e+06	6.290720e-12
59	26	331	1	330	2	12	0	2	7.943284e+06	4.477133e-12
60	26	331	1	330	2	12	0	2	1.000000e+07	3.181998e-12
61	26	331	1	330	2	12	0	2	1.258925e+07	2.258915e-12
62	26	331	1	330	2	12	0	2	1.584892e+07	1.602875e-12
63	26	331	1	330	2	12	0	2	1.995263e+07	1.137627e-12
64	26	331	1	330	2	12	0	2	2.511887e+07	8.077928e-13
65	26	331	1	330	2	12	0	2	3.162278e+07	5.741162e-13
66	26	331	1	330	2	12	0	2	3.981071e+07	4.087896e-13
67	26	331	1	330	2	12	0	2	5.011870e+07	2.917428e-13
68	26	331	1	330	2	12	0	2	6.309576e+07	2.087855e-13
69	26	331	1	330	2	12	0	2	7.943284e+07	1.500029e-13
70	26	331	1	330	2	12	0	2	1.000000e+08	1.082930e-13
71	26	331	1	330	2	12	0	2	1.258927e+08	7.863218e-14
72	26	331	1	330	2	12	0	2	1.584892e+08	5.750423e-14
73	26	331	1	330	2	12	0	2	1.995263e+08	4.242284e-14
74	26	331	1	330	2	12	0	2	2.511884e+08	3.160820e-14
75	26	331	1	330	2	12	0	2	3.162278e+08	2.380677e-14
76	26	331	1	330	2	12	0	2	3.981075e+08	1.814264e-14
77	26	331	1	330	2	12	0	2	5.011870e+08	1.399264e-14
78	26	331	1	330	2	12	0	2	6.309576e+08	1.091944e-14
79	26	331	1	330	2	12	0	2	7.943275e+08	8.613898e-15
80	26	331	1	330	2	12	0	2	1.000000e+09	6.865947e-15
