	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	26	335	17	1	3	1	2	4	0.000000e+00	2.620000e+02	3p5.2P_3/2
1	26	335	17	2	3	1	2	2	1.943640e+00	2.620000e+02	3p5.2P_1/2
2	26	335	17	3	3	0	2	2	3.584730e+01	2.620000e+02	3s1.3p6.2S_1/2
3	26	335	17	4	3	2	4	6	4.816930e+01	2.620000e+02	3p4.3d1.4D_5/2
4	26	335	17	5	3	2	4	8	4.817800e+01	2.620000e+02	3p4.3d1.4D_7/2
5	26	335	17	6	3	2	4	4	4.833980e+01	2.620000e+02	3p4.3d1.4D_3/2
6	26	335	17	7	3	2	4	2	4.852630e+01	2.620000e+02	3p4.3d1.4D_1/2
7	26	335	17	8	3	3	4	10	5.176070e+01	2.620000e+02	3p4.3d1.4F_9/2
8	26	335	17	9	3	1	2	2	5.290990e+01	2.620000e+02	3p4.3d1.2P_1/2
9	26	335	17	10	3	3	4	8	5.239800e+01	2.620000e+02	3p4.3d1.4F_7/2
10	26	335	17	11	3	3	4	6	5.288280e+01	2.620000e+02	3p4.3d1.4F_5/2
11	26	335	17	12	3	1	2	4	5.304330e+01	2.620000e+02	3p4.3d1.2P_3/2
12	26	335	17	13	3	3	4	4	5.308000e+01	2.620000e+02	3p4.3d1.4F_3/2
13	26	335	17	14	3	2	2	4	5.386270e+01	2.620000e+02	3p4.3d1.2D_3/2
14	26	335	17	15	3	1	4	2	5.388580e+01	2.620000e+02	3p4.3d1.4P_1/2
15	26	335	17	16	3	3	2	8	5.463430e+01	2.620000e+02	3p4.3d1.2F_7/2
16	26	335	17	17	3	1	4	6	5.475990e+01	2.620000e+02	3p4.3d1.4P_5/2
17	26	335	17	18	3	1	4	4	5.483250e+01	2.620000e+02	3p4.3d1.4P_3/2
18	26	335	17	19	3	2	2	6	5.504170e+01	2.620000e+02	3p4.3d1.2D_5/2
19	26	335	17	20	3	4	2	10	5.586260e+01	2.620000e+02	3p4.3d1.2G_9/2
20	26	335	17	21	3	4	2	8	5.590390e+01	2.620000e+02	3p4.3d1.2G_7/2
21	26	335	17	22	3	3	2	6	5.610790e+01	2.620000e+02	3p4.3d1.2F_5/2
22	26	335	17	23	3	3	2	6	5.974180e+01	2.620000e+02	3p4.3d1.2F_5/2#2
23	26	335	17	24	3	3	2	8	6.022900e+01	2.620000e+02	3p4.3d1.2F_7/2#2
24	26	335	17	25	3	2	2	4	6.342860e+01	2.620000e+02	3p4.3d1.2D_3/2#2
25	26	335	17	26	3	2	2	6	6.397660e+01	2.620000e+02	3p4.3d1.2D_5/2#2
26	26	335	17	27	3	0	2	2	6.715630e+01	2.620000e+02	3p4.3d1.2S_1/2
27	26	335	17	28	3	1	2	4	6.992240e+01	2.620000e+02	3p4.3d1.2P_3/2#2
28	26	335	17	29	3	1	2	2	7.063960e+01	2.620000e+02	3p4.3d1.2P_1/2#2
29	26	335	17	30	3	2	2	6	7.100750e+01	2.620000e+02	3p4.3d1.2D_5/2#3
30	26	335	17	31	3	2	2	4	7.265460e+01	2.620000e+02	3p4.3d1.2D_3/2#3
31	26	335	17	32	3	1	4	2	8.809690e+01	2.620000e+02	3s1.3p5.3d1.4P_1/2
32	26	335	17	33	3	1	4	4	8.844520e+01	2.620000e+02	3s1.3p5.3d1.4P_3/2
33	26	335	17	34	3	1	4	6	8.905900e+01	2.620000e+02	3s1.3p5.3d1.4P_5/2
34	26	335	17	35	3	3	4	10	8.633880e+01	2.620000e+02	3s1.3p5.3d1.4F_9/2
35	26	335	17	36	3	3	4	8	8.668970e+01	2.620000e+02	3s1.3p5.3d1.4F_7/2
36	26	335	17	37	3	3	4	6	8.707300e+01	2.620000e+02	3s1.3p5.3d1.4F_5/2
37	26	335	17	38	3	3	4	4	8.742560e+01	2.620000e+02	3s1.3p5.3d1.4F_3/2
38	26	335	17	39	3	2	4	8	9.505810e+01	2.620000e+02	3s1.3p5.3d1.4D_7/2
39	26	335	17	40	3	2	4	2	9.527960e+01	2.620000e+02	3s1.3p5.3d1.4D_1/2
40	26	335	17	41	3	2	4	6	9.526750e+01	2.620000e+02	3s1.3p5.3d1.4D_5/2
41	26	335	17	42	3	2	4	4	9.530890e+01	2.620000e+02	3s1.3p5.3d1.4D_3/2
42	26	335	17	43	3	3	2	8	9.830540e+01	2.620000e+02	3s1.3p5.3d1.2F_7/2
43	26	335	17	44	3	2	2	6	9.938640e+01	2.620000e+02	3s1.3p5.3d1.2D_5/2
44	26	335	17	45	3	2	2	4	9.906970e+01	2.620000e+02	3s1.3p5.3d1.2D_3/2
45	26	335	17	46	3	3	2	6	9.867320e+01	2.620000e+02	3s1.3p5.3d1.2F_5/2
46	26	335	17	47	3	1	2	2	1.025050e+02	2.620000e+02	3s1.3p5.3d1.2P_1/2
47	26	335	17	48	3	1	2	4	1.034740e+02	2.620000e+02	3s1.3p5.3d1.2P_3/2
48	26	335	17	49	3	3	2	6	1.079410e+02	2.620000e+02	3s1.3p5.3d1.2F_5/2#2
49	26	335	17	50	3	3	2	8	1.080960e+02	2.620000e+02	3s1.3p5.3d1.2F_7/2#2
50	26	335	17	51	3	2	2	4	1.114600e+02	2.620000e+02	3s1.3p5.3d1.2D_3/2#2
51	26	335	17	52	3	2	2	6	1.115620e+02	2.620000e+02	3s1.3p5.3d1.2D_5/2#2
52	26	335	17	53	3	1	2	2	1.208660e+02	2.620000e+02	3s1.3p5.3d1.2P_1/2#2
53	26	335	17	54	3	1	2	4	1.207240e+02	2.620000e+02	3s1.3p5.3d1.2P_3/2#2
54	26	335	17	56	3	1	2	4	6.884650e+02	2.620000e+02	2p5.3s2.3p6.2P_3/2
55	26	335	17	57	3	1	2	2	7.008150e+02	2.620000e+02	2p5.3s2.3p6.2P_1/2
56	26	335	17	59	3	0	2	2	7.089530e+03	2.620000e+02	1s1.2s2.2p6.3s2.3p6.2S_1/2
57	26	335	17	61	3	0	2	2	8.343530e+02	2.620000e+02	2s1.2p6.3s2.3p6.2S_1/2
58	26	335	17	110	3	1	3	5	2.620000e+02	2.620000e+02	continuum
59	26	335	17	58	3	0	1	2	9.571020e+02	9.571020e+02	superlevel_[L]
60	26	335	17	55	12	0	1	5	2.601810e+02	2.620000e+02	superlevel
61	26	335	17	60	3	0	1	2	7.364270e+03	7.364270e+03	superlevel_[K]
