	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	26	348	4	1	2	0	1	1	0.000000e+00	1.950000e+03	2s2.1S_0
1	26	348	4	2	2	1	3	1	4.324840e+01	1.950000e+03	2s1.2p1.3P_0
2	26	348	4	3	2	1	3	3	4.710290e+01	1.950000e+03	2s1.2p1.3P_1
3	26	348	4	4	2	1	3	5	5.861300e+01	1.950000e+03	2s1.2p1.3P_2
4	26	348	4	5	2	1	1	3	9.348030e+01	1.950000e+03	2s1.2p1.1P_1
5	26	348	4	6	2	1	3	1	1.187870e+02	1.950000e+03	2s0.2p2.3P_0
6	26	348	4	7	2	1	3	3	1.276210e+02	1.950000e+03	2s0.2p2.3P_1
7	26	348	4	8	2	1	3	5	1.331490e+02	1.950000e+03	2s0.2p2.3P_2
8	26	348	4	9	2	2	1	5	1.496110e+02	1.950000e+03	2s0.2p2.1D_2
9	26	348	4	10	2	0	1	1	1.767460e+02	1.950000e+03	2s0.2p2.1S_0
10	26	348	4	11	3	0	3	3	1.107390e+03	1.950000e+03	2s1.3s1.3S_1
11	26	348	4	12	3	0	1	1	1.115100e+03	1.950000e+03	2s1.3s1.1S_0
12	26	348	4	13	3	1	3	3	1.127620e+03	1.950000e+03	2s1.3p1.3P_1
13	26	348	4	14	3	1	3	1	1.128830e+03	1.950000e+03	2s1.3p1.3P_0
14	26	348	4	15	3	1	1	3	1.131530e+03	1.950000e+03	2s1.3p1.1P_1
15	26	348	4	16	3	1	3	5	1.132090e+03	1.950000e+03	2s1.3p1.3P_2
16	26	348	4	17	3	2	3	3	1.142820e+03	1.950000e+03	2s1.3d1.3D_1
17	26	348	4	18	3	2	3	5	1.143020e+03	1.950000e+03	2s1.3d1.3D_2
18	26	348	4	19	3	2	3	7	1.144420e+03	1.950000e+03	2s1.3d1.3D_3
19	26	348	4	20	3	2	1	5	1.152030e+03	1.950000e+03	2s1.3d1.1D_2
20	26	348	4	21	3	1	3	1	1.162760e+03	1.950000e+03	2s0.2p1.3s1.3P_0
21	26	348	4	22	3	1	3	3	1.164990e+03	1.950000e+03	2s0.2p1.3s1.3P_1
22	26	348	4	23	3	2	3	3	1.176190e+03	1.950000e+03	2s0.2p1.3p1.3D_1
23	26	348	4	24	3	1	3	5	1.177370e+03	1.950000e+03	2s0.2p1.3s1.3P_2
24	26	348	4	25	3	1	1	3	1.182630e+03	1.950000e+03	2s0.2p1.3s1.1P_1
25	26	348	4	26	3	2	3	5	1.183270e+03	1.950000e+03	2s0.2p1.3p1.3D_2
26	26	348	4	27	3	1	1	3	1.184420e+03	1.950000e+03	2s0.2p1.3p1.1P_1
27	26	348	4	28	3	1	3	1	1.187350e+03	1.950000e+03	2s0.2p1.3p1.3P_0
28	26	348	4	29	3	3	3	5	1.191580e+03	1.950000e+03	2s0.2p1.3d1.3F_2
29	26	348	4	30	3	1	3	3	1.195400e+03	1.950000e+03	2s0.2p1.3p1.3P_1
30	26	348	4	31	3	2	3	7	1.195620e+03	1.950000e+03	2s0.2p1.3p1.3D_3
31	26	348	4	32	3	3	3	7	1.195770e+03	1.950000e+03	2s0.2p1.3d1.3F_3
32	26	348	4	33	3	0	3	3	1.198450e+03	1.950000e+03	2s0.2p1.3p1.3S_1
33	26	348	4	34	3	2	3	5	1.197370e+03	1.950000e+03	2s0.2p1.3d1.3D_2
34	26	348	4	35	3	1	3	5	1.198140e+03	1.950000e+03	2s0.2p1.3p1.3P_2
35	26	348	4	36	3	2	3	3	1.200540e+03	1.950000e+03	2s0.2p1.3d1.3D_1
36	26	348	4	37	3	2	1	5	1.206130e+03	1.950000e+03	2s0.2p1.3p1.1D_2
37	26	348	4	38	3	3	3	9	1.207610e+03	1.950000e+03	2s0.2p1.3d1.3F_4
38	26	348	4	39	3	2	1	5	1.208640e+03	1.950000e+03	2s0.2p1.3d1.1D_2
39	26	348	4	40	3	2	3	7	1.211720e+03	1.950000e+03	2s0.2p1.3d1.3D_3
40	26	348	4	41	3	1	3	5	1.214170e+03	1.950000e+03	2s0.2p1.3d1.3P_2
41	26	348	4	42	3	1	3	3	1.214810e+03	1.950000e+03	2s0.2p1.3d1.3P_1
42	26	348	4	43	3	1	3	1	1.215090e+03	1.950000e+03	2s0.2p1.3d1.3P_0
43	26	348	4	44	3	0	1	1	1.216650e+03	1.950000e+03	2s0.2p1.3p1.1S_0
44	26	348	4	45	3	3	1	7	1.221170e+03	1.950000e+03	2s0.2p1.3d1.1F_3
45	26	348	4	46	3	1	1	3	1.223810e+03	1.950000e+03	2s0.2p1.3d1.1P_1
46	26	348	4	47	4	0	3	3	1.487560e+03	1.950000e+03	2s1.4s1.3S_1
47	26	348	4	48	4	0	1	1	1.488510e+03	1.950000e+03	2s1.4s1.1S_0
48	26	348	4	49	4	1	3	1	1.495370e+03	1.950000e+03	2s1.4p1.3P_0
49	26	348	4	50	4	1	3	3	1.494190e+03	1.950000e+03	2s1.4p1.3P_1
50	26	348	4	51	4	1	3	5	1.497050e+03	1.950000e+03	2s1.4p1.3P_2
51	26	348	4	52	4	1	1	3	1.496360e+03	1.950000e+03	2s1.4p1.1P_1
52	26	348	4	53	4	2	3	3	1.499960e+03	1.950000e+03	2s1.4d1.3D_1
53	26	348	4	54	4	2	3	5	1.500210e+03	1.950000e+03	2s1.4d1.3D_2
54	26	348	4	55	4	2	3	7	1.500930e+03	1.950000e+03	2s1.4d1.3D_3
55	26	348	4	56	4	2	1	5	1.503070e+03	1.950000e+03	2s1.4d1.1D_2
56	26	348	4	57	4	3	3	5	1.505260e+03	1.950000e+03	2s1.4f1.3F_2
57	26	348	4	58	4	3	3	7	1.505360e+03	1.950000e+03	2s1.4f1.3F_3
58	26	348	4	59	4	3	3	9	1.505550e+03	1.950000e+03	2s1.4f1.3F_4
59	26	348	4	60	4	3	1	7	1.506180e+03	1.950000e+03	2s1.4f1.1F_3
60	26	348	4	61	4	1	3	1	1.537930e+03	1.950000e+03	2s0.2p1.4s1.3P_0
61	26	348	4	62	4	1	3	3	1.538530e+03	1.950000e+03	2s0.2p1.4s1.3P_1
62	26	348	4	63	4	2	3	3	1.543700e+03	1.950000e+03	2s0.2p1.4p1.3D_1
63	26	348	4	64	4	1	3	3	1.546880e+03	1.950000e+03	2s0.2p1.4p1.3P_1
64	26	348	4	65	4	2	3	5	1.547100e+03	1.950000e+03	2s0.2p1.4p1.3D_2
65	26	348	4	66	4	1	3	1	1.547480e+03	1.950000e+03	2s0.2p1.4p1.3P_0
66	26	348	4	67	4	3	3	5	1.549920e+03	1.950000e+03	2s0.2p1.4d1.3F_2
67	26	348	4	68	4	1	3	5	1.550600e+03	1.950000e+03	2s0.2p1.4d1.3P_2
68	26	348	4	69	4	3	3	7	1.550940e+03	1.950000e+03	2s0.2p1.4d1.3F_3
69	26	348	4	70	4	2	3	3	1.551460e+03	1.950000e+03	2s0.2p1.4d1.3D_1
70	26	348	4	71	4	1	3	5	1.551910e+03	1.950000e+03	2s0.2p1.4s1.3P_2
71	26	348	4	72	4	4	3	7	1.553820e+03	1.950000e+03	2s0.2p1.4f1.3G_3
72	26	348	4	73	4	3	3	5	1.554230e+03	1.950000e+03	2s0.2p1.4f1.3F_2
73	26	348	4	74	4	2	3	7	1.554330e+03	1.950000e+03	2s0.2p1.4f1.3D_3
74	26	348	4	75	4	1	1	3	1.554360e+03	1.950000e+03	2s0.2p1.4s1.1P_1
75	26	348	4	76	4	4	3	9	1.554390e+03	1.950000e+03	2s0.2p1.4f1.3G_4
76	26	348	4	77	4	1	1	3	1.559910e+03	1.950000e+03	2s0.2p1.4p1.1P_1
77	26	348	4	78	4	2	3	7	1.560380e+03	1.950000e+03	2s0.2p1.4p1.3D_3
78	26	348	4	79	4	2	1	5	1.560380e+03	1.950000e+03	2s0.2p1.4p1.1D_2
79	26	348	4	80	4	0	3	3	1.561410e+03	1.950000e+03	2s0.2p1.4p1.3S_1
80	26	348	4	81	4	1	3	5	1.563830e+03	1.950000e+03	2s0.2p1.4p1.3P_2
81	26	348	4	82	4	3	3	9	1.565610e+03	1.950000e+03	2s0.2p1.4d1.3F_4
82	26	348	4	83	4	2	1	5	1.565070e+03	1.950000e+03	2s0.2p1.4d1.1D_2
83	26	348	4	84	4	2	3	7	1.565810e+03	1.950000e+03	2s0.2p1.4d1.3D_3
84	26	348	4	85	4	0	1	1	1.567320e+03	1.950000e+03	2s0.2p1.4p1.1S_0
85	26	348	4	86	4	2	3	5	1.567180e+03	1.950000e+03	2s0.2p1.4d1.3D_2
86	26	348	4	87	4	1	3	3	1.567300e+03	1.950000e+03	2s0.2p1.4d1.3P_1
87	26	348	4	88	4	1	3	1	1.567700e+03	1.950000e+03	2s0.2p1.4d1.3P_0
88	26	348	4	89	4	3	1	7	1.568520e+03	1.950000e+03	2s0.2p1.4f1.1F_3
89	26	348	4	90	4	3	3	9	1.568860e+03	1.950000e+03	2s0.2p1.4f1.3F_4
90	26	348	4	91	4	2	1	5	1.569350e+03	1.950000e+03	2s0.2p1.4f1.1D_2
91	26	348	4	92	4	3	3	7	1.569420e+03	1.950000e+03	2s0.2p1.4f1.3F_3
92	26	348	4	93	4	4	3	11	1.569610e+03	1.950000e+03	2s0.2p1.4f1.3G_5
93	26	348	4	94	4	4	1	9	1.569910e+03	1.950000e+03	2s0.2p1.4f1.1G_4
94	26	348	4	95	4	3	1	7	1.569170e+03	1.950000e+03	2s0.2p1.4d1.1F_3
95	26	348	4	96	4	2	3	3	1.570200e+03	1.950000e+03	2s0.2p1.4f1.3D_1
96	26	348	4	97	4	1	1	3	1.567240e+03	1.950000e+03	2s0.2p1.4d1.1P_1
97	26	348	4	98	4	2	3	5	1.570740e+03	1.950000e+03	2s0.2p1.4f1.3D_2
98	26	348	4	99	5	0	3	3	1.657240e+03	1.950000e+03	2s1.5s1.3S_1
99	26	348	4	100	5	0	1	1	1.659410e+03	1.950000e+03	2s1.5s1.1S_0
100	26	348	4	101	5	1	3	1	1.661200e+03	1.950000e+03	2s1.5p1.3P_0
101	26	348	4	102	5	1	3	3	1.662760e+03	1.950000e+03	2s1.5p1.3P_1
102	26	348	4	103	5	1	3	5	1.662140e+03	1.950000e+03	2s1.5p1.3P_2
103	26	348	4	104	5	1	1	3	1.662760e+03	1.950000e+03	2s1.5p1.1P_1
104	26	348	4	105	5	2	3	3	1.662900e+03	1.950000e+03	2s1.5d1.3D_1
105	26	348	4	106	5	2	3	5	1.664830e+03	1.950000e+03	2s1.5d1.3D_2
106	26	348	4	107	5	2	3	7	1.665250e+03	1.950000e+03	2s1.5d1.3D_3
107	26	348	4	108	5	2	1	5	1.669550e+03	1.950000e+03	2s1.5d1.1D_2
108	26	348	4	109	5	3	3	5	1.666260e+03	1.950000e+03	2s1.5f1.3F_2
109	26	348	4	110	5	3	3	7	1.666300e+03	1.950000e+03	2s1.5f1.3F_3
110	26	348	4	111	5	3	3	9	1.666390e+03	1.950000e+03	2s1.5f1.3F_4
111	26	348	4	112	5	4	3	7	1.666430e+03	1.950000e+03	2s1.5g1.3G_3
112	26	348	4	113	5	4	3	9	1.666440e+03	1.950000e+03	2s1.5g1.3G_4
113	26	348	4	114	5	4	3	11	1.666510e+03	1.950000e+03	2s1.5g1.3G_5
114	26	348	4	115	5	4	1	9	1.666520e+03	1.950000e+03	2s1.5g1.1G_4
115	26	348	4	116	5	3	1	7	1.666730e+03	1.950000e+03	2s1.5f1.1F_3
116	26	348	4	117	5	1	3	1	1.707110e+03	1.950000e+03	2s0.2p1.5s1.3P_0
117	26	348	4	118	5	1	3	3	1.707340e+03	1.950000e+03	2s0.2p1.5s1.3P_1
118	26	348	4	119	5	2	3	3	1.710220e+03	1.950000e+03	2s0.2p1.5p1.3D_1
119	26	348	4	120	5	1	3	3	1.711840e+03	1.950000e+03	2s0.2p1.5p1.3P_1
120	26	348	4	121	5	2	3	5	1.711970e+03	1.950000e+03	2s0.2p1.5p1.3D_2
121	26	348	4	122	5	1	3	1	1.711990e+03	1.950000e+03	2s0.2p1.5p1.3P_0
122	26	348	4	123	5	3	3	5	1.713440e+03	1.950000e+03	2s0.2p1.5d1.3F_2
123	26	348	4	124	5	1	3	5	1.714470e+03	1.950000e+03	2s0.2p1.5d1.3P_2
124	26	348	4	125	5	3	3	7	1.714650e+03	1.950000e+03	2s0.2p1.5d1.3F_3
125	26	348	4	126	5	2	3	3	1.714810e+03	1.950000e+03	2s0.2p1.5d1.3D_1
126	26	348	4	127	5	4	3	7	1.715420e+03	1.950000e+03	2s0.2p1.5f1.3G_3
127	26	348	4	128	5	5	3	9	1.715520e+03	1.950000e+03	2s0.2p1.5g1.3H_4
128	26	348	4	129	5	4	3	7	1.715560e+03	1.950000e+03	2s0.2p1.5g1.3G_3
129	26	348	4	130	5	5	3	11	1.715610e+03	1.950000e+03	2s0.2p1.5g1.3H_5
130	26	348	4	131	5	3	3	9	1.715630e+03	1.950000e+03	2s0.2p1.5g1.3F_4
131	26	348	4	132	5	3	3	5	1.715660e+03	1.950000e+03	2s0.2p1.5f1.3F_2
132	26	348	4	133	5	2	3	7	1.715700e+03	1.950000e+03	2s0.2p1.5f1.3D_3
133	26	348	4	134	5	4	3	9	1.715730e+03	1.950000e+03	2s0.2p1.5f1.3G_4
134	26	348	4	135	5	1	3	5	1.723020e+03	1.950000e+03	2s0.2p1.5s1.3P_2
135	26	348	4	136	5	1	1	3	1.723490e+03	1.950000e+03	2s0.2p1.5s1.1P_1
136	26	348	4	137	5	1	1	3	1.726640e+03	1.950000e+03	2s0.2p1.5p1.1P_1
137	26	348	4	138	5	2	1	5	1.726930e+03	1.950000e+03	2s0.2p1.5p1.1D_2
138	26	348	4	139	5	2	3	7	1.727160e+03	1.950000e+03	2s0.2p1.5p1.3D_3
