	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	351	2	1	6.951726e+03	0.000000e+00	2.862970e+14
1	26	351	3	1	6.972939e+03	0.000000e+00	2.862970e+14
2	26	351	5	1	8.246113e+03	0.000000e+00	7.643200e+13
3	26	351	5	4	1.293823e+03	0.000000e+00	1.025860e+13
4	26	351	6	1	8.252403e+03	0.000000e+00	7.643200e+13
5	26	351	6	4	1.300113e+03	0.000000e+00	1.025860e+13
6	26	351	7	2	1.294563e+03	0.000000e+00	2.885210e+12
7	26	351	7	3	1.273350e+03	0.000000e+00	2.885210e+12
8	26	351	8	2	1.300664e+03	0.000000e+00	2.954460e+13
9	26	351	8	3	1.279451e+03	0.000000e+00	2.954460e+13
10	26	351	9	2	1.302726e+03	0.000000e+00	2.954460e+13
11	26	351	9	3	1.281513e+03	0.000000e+00	2.954460e+13
12	26	351	10	1	8.698283e+03	0.000000e+00	3.116030e+13
13	26	351	10	4	1.745994e+03	0.000000e+00	4.418160e+12
14	26	351	10	7	4.519944e+02	0.000000e+00	1.400720e+12
15	26	351	10	8	4.458933e+02	0.000000e+00	1.588190e+11
16	26	351	10	9	4.438315e+02	0.000000e+00	1.588190e+11
17	26	351	11	1	8.700931e+03	0.000000e+00	3.116030e+13
18	26	351	11	4	1.748641e+03	0.000000e+00	4.418160e+12
19	26	351	11	7	4.546421e+02	0.000000e+00	1.400720e+12
20	26	351	11	8	4.485410e+02	0.000000e+00	1.588190e+11
21	26	351	11	9	4.464792e+02	0.000000e+00	1.588190e+11
22	26	351	12	2	1.746632e+03	0.000000e+00	1.178180e+12
23	26	351	12	3	1.725419e+03	0.000000e+00	1.178180e+12
24	26	351	12	5	4.522450e+02	0.000000e+00	8.387610e+11
25	26	351	12	6	4.459554e+02	0.000000e+00	8.387610e+11
26	26	351	13	2	1.749204e+03	0.000000e+00	9.425400e+12
27	26	351	13	3	1.727991e+03	0.000000e+00	9.425400e+12
28	26	351	13	5	4.548168e+02	0.000000e+00	3.216080e+12
29	26	351	13	6	4.485273e+02	0.000000e+00	3.216080e+12
30	26	351	14	2	1.750071e+03	0.000000e+00	9.425400e+12
31	26	351	14	3	1.728858e+03	0.000000e+00	9.425400e+12
32	26	351	14	5	4.556835e+02	0.000000e+00	3.216080e+12
33	26	351	14	6	4.493940e+02	0.000000e+00	3.216080e+12
34	26	351	15	8	4.494084e+02	0.000000e+00	6.300880e+12
35	26	351	15	9	4.473466e+02	0.000000e+00	6.300880e+12
36	26	351	16	8	4.498391e+02	0.000000e+00	6.300880e+12
37	26	351	16	9	4.477773e+02	0.000000e+00	6.300880e+12
38	26	351	17	1	8.907203e+03	0.000000e+00	1.570900e+13
39	26	351	17	4	1.954913e+03	0.000000e+00	2.261310e+12
40	26	351	17	7	6.609141e+02	0.000000e+00	7.484120e+11
41	26	351	17	8	6.548130e+02	0.000000e+00	6.833570e+10
