	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
10008	26	327	25	1	4	2	6	10	0.000000e+00	1.620000e+01	3d6.4s1.6D_9/2
10009	26	327	25	2	4	2	6	8	4.768140e-02	1.620000e+01	3d6.4s1.6D_7/2
10010	26	327	25	3	4	2	6	6	8.273570e-02	1.620000e+01	3d6.4s1.6D_5/2
10011	26	327	25	4	4	2	6	4	1.068900e-01	1.620000e+01	3d6.4s1.6D_3/2
10012	26	327	25	5	4	2	6	2	1.210710e-01	1.620000e+01	3d6.4s1.6D_1/2
10013	26	327	25	6	3	3	4	10	2.320360e-01	1.620000e+01	3d7.4F_9/2
10014	26	327	25	7	3	3	4	8	3.011280e-01	1.620000e+01	3d7.4F_7/2
10015	26	327	25	8	3	3	4	6	3.516580e-01	1.620000e+01	3d7.4F_5/2
10016	26	327	25	9	3	3	4	4	3.862920e-01	1.620000e+01	3d7.4F_3/2
10017	26	327	25	10	4	2	4	8	9.857730e-01	1.620000e+01	3d6.4s1.4D_7/2
10018	26	327	25	11	4	2	4	6	1.039880e+00	1.620000e+01	3d6.4s1.4D_5/2
10019	26	327	25	12	4	2	4	4	1.075630e+00	1.620000e+01	3d6.4s1.4D_3/2
10020	26	327	25	13	4	2	4	2	1.096240e+00	1.620000e+01	3d6.4s1.4D_1/2
10021	26	327	25	14	3	1	4	6	1.669700e+00	1.620000e+01	3d7.4P_5/2
10022	26	327	25	15	3	1	4	4	1.694310e+00	1.620000e+01	3d7.4P_3/2
10023	26	327	25	16	3	1	4	2	1.723000e+00	1.620000e+01	3d7.4P_1/2
10024	26	327	25	17	3	4	2	10	1.963370e+00	1.620000e+01	3d7.2G_9/2
10025	26	327	25	18	3	4	2	8	2.028400e+00	1.620000e+01	3d7.2G_7/2
10026	26	327	25	19	3	1	2	4	2.275150e+00	1.620000e+01	3d7.2P_3/2
10027	26	327	25	20	3	1	2	2	2.340340e+00	1.620000e+01	3d7.2P_1/2
10028	26	327	25	21	3	5	2	12	2.520440e+00	1.620000e+01	3d7.2H_11/2
10029	26	327	25	22	3	5	2	10	2.578130e+00	1.620000e+01	3d7.2H_9/2
10030	26	327	25	23	3	2	2	6	2.542340e+00	1.620000e+01	3d7.2D_5/2
10031	26	327	25	24	3	2	2	4	2.640360e+00	1.620000e+01	3d7.2D_3/2
10032	26	327	25	25	4	1	4	6	2.581170e+00	1.620000e+01	3d6.4s1.4P_5/2
10033	26	327	25	26	4	1	4	4	2.702870e+00	1.620000e+01	3d6.4s1.4P_3/2
10034	26	327	25	27	4	1	4	2	2.776850e+00	1.620000e+01	3d6.4s1.4P_1/2
10035	26	327	25	28	4	5	4	14	2.633390e+00	1.620000e+01	3d6.4s1.4H_13/2
10036	26	327	25	29	4	5	4	12	2.655550e+00	1.620000e+01	3d6.4s1.4H_11/2
10037	26	327	25	30	4	5	4	10	2.674320e+00	1.620000e+01	3d6.4s1.4H_9/2
10038	26	327	25	31	4	5	4	8	2.690360e+00	1.620000e+01	3d6.4s1.4H_7/2
10039	26	327	25	32	4	3	4	10	2.805130e+00	1.620000e+01	3d6.4s1.4F_9/2
10040	26	327	25	33	4	3	4	8	2.826480e+00	1.620000e+01	3d6.4s1.4F_7/2
10041	26	327	25	34	4	3	4	6	2.842530e+00	1.620000e+01	3d6.4s1.4F_5/2
10042	26	327	25	35	4	3	4	4	2.853950e+00	1.620000e+01	3d6.4s1.4F_3/2
10043	26	327	25	36	4	0	6	6	2.889380e+00	1.620000e+01	3d5.4s2.6S_5/2
10044	26	327	25	37	4	4	4	12	3.150930e+00	1.620000e+01	3d6.4s1.4G_11/2
10045	26	327	25	38	4	4	4	10	3.197710e+00	1.620000e+01	3d6.4s1.4G_9/2
10046	26	327	25	39	4	4	4	8	3.219460e+00	1.620000e+01	3d6.4s1.4G_7/2
10047	26	327	25	40	4	4	4	6	3.228570e+00	1.620000e+01	3d6.4s1.4G_5/2
10048	26	327	25	41	4	1	2	4	3.195450e+00	1.620000e+01	3d6.4s1.2P_3/2
10049	26	327	25	42	4	1	2	2	3.337340e+00	1.620000e+01	3d6.4s1.2P_1/2
