	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	342	2	1	7.251565e+02	0.000000e+00	2.182000e+05
1	26	342	3	1	7.271555e+02	1.229000e-01	9.370000e+11
2	26	342	4	2	1.275033e+01	0.000000e+00	1.409000e+00
3	26	342	4	3	1.075123e+01	0.000000e+00	1.624000e+04
4	26	342	5	1	7.389879e+02	1.064000e-01	8.377000e+11
5	26	342	6	1	7.554136e+02	0.000000e+00	1.836000e+05
6	26	342	6	2	3.026072e+01	2.522000e-01	3.332000e+09
7	26	342	6	3	2.826167e+01	1.112000e-02	1.280000e+08
8	26	342	6	4	1.751041e+01	2.229000e-03	1.001000e+07
9	26	342	6	5	1.642931e+01	2.868000e-03	1.108000e+07
10	26	342	7	1	7.589652e+02	1.016000e-04	5.068000e+08
11	26	342	7	2	3.381002e+01	2.569000e-01	2.574000e+09
12	26	342	7	3	3.181095e+01	2.787000e-01	2.473000e+09
13	26	342	8	2	3.537455e+01	8.059000e-01	6.325000e+09
14	26	342	9	2	3.660640e+01	1.927000e-02	3.774000e+08
15	26	342	9	3	3.460731e+01	3.194000e-01	5.590000e+09
16	26	342	9	4	2.385607e+01	6.705000e-04	5.674000e+06
17	26	342	10	1	7.634612e+02	1.104000e-04	5.571000e+08
18	26	342	10	2	3.830681e+01	3.422000e-01	4.427000e+09
19	26	342	10	3	3.630773e+01	2.768000e-01	3.219000e+09
20	26	342	10	5	2.447532e+01	4.726000e-03	2.508000e+07
21	26	342	11	3	-4.219203e+01	1.033000e-01	7.981000e+09
22	26	342	11	5	-3.031222e+01	2.981000e-02	1.189000e+09
23	26	342	12	2	-4.613879e+01	3.640000e-04	1.121000e+07
24	26	342	12	3	-4.413293e+01	1.363000e-03	3.841000e+07
25	26	342	12	4	-3.353566e+01	1.319000e-01	2.145000e+09
26	26	342	12	5	-3.225320e+01	1.874000e-01	2.820000e+09
27	26	342	13	1	-7.731692e+02	0.000000e+00	2.086000e+05
28	26	342	13	2	-4.924394e+01	2.678000e-02	9.394000e+08
29	26	342	13	3	-4.723821e+01	1.339000e-04	4.322000e+06
30	26	342	13	4	-3.664080e+01	2.099000e-01	4.076000e+09
31	26	342	13	5	-3.535830e+01	1.297000e-01	2.345000e+09
32	26	342	14	1	7.746330e+02	1.297000e-04	6.736000e+08
33	26	342	14	2	4.947682e+01	5.618000e-03	1.202000e+08
34	26	342	14	3	4.747772e+01	4.614000e-03	9.089000e+07
35	26	342	14	5	3.564539e+01	5.848000e-01	6.490000e+09
36	26	342	15	3	6.057704e+01	7.058000e-02	1.211000e+10
37	26	342	15	5	4.874443e+01	1.187000e-01	1.339000e+10
38	26	342	16	2	7.619973e+01	0.000000e+00	3.404000e+05
39	26	342	16	6	4.593893e+01	1.216000e-01	1.113000e+10
40	26	342	16	9	3.959315e+01	4.573000e-03	3.075000e+08
41	26	342	16	12	-3.001581e+01	6.201000e-05	2.424000e+06
42	26	342	16	13	-2.691070e+01	4.431000e-03	1.393000e+08
43	26	342	17	1	8.024596e+02	9.957000e-03	9.242000e+10
44	26	342	17	6	4.704231e+01	2.993000e-01	9.528001e+09
45	26	342	17	7	4.349290e+01	2.967000e-02	7.993000e+08
46	26	342	17	9	4.069655e+01	1.912000e-03	4.503000e+07
47	26	342	17	10	3.899625e+01	5.039000e-02	1.082000e+09
48	26	342	17	11	-3.293828e+01	1.045000e-02	1.640000e+08
49	26	342	17	13	-2.789214e+01	3.838000e-03	4.319000e+07
50	26	342	17	14	2.782616e+01	2.622000e-03	2.867000e+07
51	26	342	18	1	8.041355e+02	0.000000e+00	6.240000e+06
52	26	342	18	2	7.897972e+01	0.000000e+00	2.848000e+05
53	26	342	18	6	4.871876e+01	2.633000e-01	5.440000e+09
54	26	342	18	7	4.516954e+01	5.025000e-02	8.847000e+08
55	26	342	18	8	4.360503e+01	2.044000e-02	3.346000e+08
56	26	342	18	9	4.237314e+01	6.404000e-02	9.909000e+08
57	26	342	18	10	4.067278e+01	2.591000e-01	3.671000e+09
58	26	342	18	12	-3.287522e+01	1.409000e-03	1.321000e+07
59	26	342	18	13	-2.977004e+01	1.695000e-03	1.304000e+07
60	26	342	18	14	2.950275e+01	5.444000e-03	4.076000e+07
61	26	342	19	2	7.902755e+01	0.000000e+00	4.028000e+05
62	26	342	19	8	4.365324e+01	1.220000e+00	1.115000e+10
63	26	342	20	2	7.981254e+01	0.000000e+00	1.919000e+05
64	26	342	20	3	7.781334e+01	0.000000e+00	2.055000e+05
65	26	342	20	7	4.600252e+01	8.364000e-01	1.097000e+10
66	26	342	20	8	4.443791e+01	1.487000e-01	1.817000e+09
67	26	342	20	10	4.150570e+01	7.774000e-03	8.245000e+07
68	26	342	20	14	3.033565e+01	7.515000e-04	4.285000e+06
69	26	342	21	1	8.067360e+02	0.000000e+00	1.125000e+06
70	26	342	21	3	7.958098e+01	0.000000e+00	3.046000e+05
71	26	342	21	6	5.131920e+01	1.416000e-02	3.265000e+08
72	26	342	21	7	4.776986e+01	2.521000e-01	4.995000e+09
73	26	342	21	8	4.620533e+01	1.283000e-02	2.374000e+08
74	26	342	21	9	4.497357e+01	4.493000e-01	7.886000e+09
75	26	342	21	10	4.327309e+01	1.771000e-04	2.862000e+06
76	26	342	21	12	-3.561968e+01	5.477000e-04	6.031000e+06
77	26	342	21	13	-3.251457e+01	5.017000e-04	4.604000e+06
78	26	342	22	2	8.255372e+01	0.000000e+00	2.645000e+05
79	26	342	22	3	8.055461e+01	0.000000e+00	2.027000e+05
80	26	342	22	7	4.874367e+01	8.498000e-03	1.260000e+08
81	26	342	22	8	4.717907e+01	1.897000e-01	2.631000e+09
82	26	342	22	10	4.424681e+01	8.011000e-01	9.733000e+09
83	26	342	22	14	3.307686e+01	1.163000e-03	7.963000e+06
84	26	342	23	1	8.123444e+02	5.970000e-01	5.689000e+12
85	26	342	23	7	5.337777e+01	1.708000e-02	7.133000e+08
86	26	342	23	9	5.058137e+01	1.919000e-01	7.195000e+09
87	26	342	23	11	-4.350740e+01	2.050000e-01	5.613000e+09
88	26	342	24	1	-8.164851e+02	0.000000e+00	4.582000e+05
89	26	342	24	4	-7.995769e+01	0.000000e+00	2.104000e+05
90	26	342	24	5	-7.867550e+01	0.000000e+00	1.930000e+05
91	26	342	24	6	-6.233753e+01	7.055000e-04	2.379000e+07
92	26	342	24	7	-5.858421e+01	4.004000e-03	1.193000e+08
93	26	342	24	8	-5.698082e+01	2.352000e-04	6.627000e+06
94	26	342	24	9	-5.577073e+01	2.044000e-04	5.519000e+06
95	26	342	24	10	-5.394891e+01	4.518000e-04	1.141000e+07
96	26	342	24	12	-4.642229e+01	6.112000e-01	1.143000e+10
97	26	342	24	13	-4.331724e+01	1.922000e-02	3.130000e+08
98	26	342	24	14	-4.291747e+01	8.335000e-02	1.332000e+09
99	26	342	25	1	-8.172925e+02	0.000000e+00	2.576000e+05
100	26	342	25	4	-8.076242e+01	0.000000e+00	2.099000e+05
101	26	342	25	5	-7.947996e+01	0.000000e+00	2.016000e+05
102	26	342	25	6	-6.314235e+01	2.281000e-03	7.894000e+07
103	26	342	25	7	-5.938877e+01	7.498000e-03	2.295000e+08
104	26	342	25	8	-5.778526e+01	6.764000e-03	1.960000e+08
105	26	342	25	9	-5.657519e+01	1.096000e-03	3.043000e+07
106	26	342	25	10	-5.475350e+01	2.651000e-02	6.898000e+08
107	26	342	25	12	-4.722688e+01	1.375000e-03	2.661000e+07
108	26	342	25	13	-4.412178e+01	5.816000e-01	9.827000e+09
109	26	342	25	14	-4.372205e+01	7.536000e-02	1.250000e+09
110	26	342	26	5	7.989225e+01	0.000000e+00	4.200000e+05
111	26	342	26	7	5.991369e+01	4.436000e-04	9.886000e+06
112	26	342	26	8	5.834929e+01	7.899000e-03	1.667000e+08
113	26	342	26	10	5.541699e+01	7.000000e-04	1.328000e+07
114	26	342	26	14	4.424681e+01	9.664000e-01	1.175000e+10
115	26	342	27	1	8.257076e+02	2.517000e+00	2.483000e+13
116	26	342	27	12	-5.567356e+01	1.301000e-01	5.833000e+09
117	26	342	27	13	-5.256842e+01	7.955000e-02	3.180000e+09
118	26	342	27	15	3.797511e+01	1.902000e-01	3.754000e+09
119	26	342	28	2	-1.368711e+02	3.645000e-01	9.876000e+10
120	26	342	28	3	-1.348652e+02	1.008000e-01	2.653000e+10
121	26	342	28	4	-1.242679e+02	6.764000e-02	1.511000e+10
122	26	342	28	5	-1.229851e+02	1.072000e-01	2.344000e+10
123	26	342	29	3	1.419780e+02	7.872000e-02	6.830000e+10
124	26	342	29	5	1.301457e+02	5.960000e-02	4.339000e+10
125	26	342	29	23	5.678924e+01	1.279000e-03	1.722000e+08
126	26	342	29	27	4.342602e+01	5.729000e-03	4.300000e+08
127	26	342	30	6	-1.396113e+02	6.012000e-02	5.085000e+10
128	26	342	30	9	-1.330443e+02	6.732000e-02	5.171000e+10
129	26	342	30	12	-1.236955e+02	5.862000e-02	3.892000e+10
130	26	342	30	13	-1.205914e+02	4.188000e-03	2.643000e+09
131	26	342	30	28	-3.296367e+01	1.197000e-01	5.643000e+09
132	26	342	31	1	8.925204e+02	3.370000e-02	3.898000e+11
133	26	342	31	6	1.371029e+02	5.131000e-02	1.456000e+10
134	26	342	31	7	1.335537e+02	3.032000e-01	8.149000e+10
135	26	342	31	10	1.290568e+02	1.438000e-02	3.607000e+09
136	26	342	31	11	-1.260941e+02	3.683000e-02	8.471000e+09
137	26	342	31	12	-1.241532e+02	1.104000e-01	2.461000e+10
138	26	342	31	13	-1.210482e+02	8.995000e-03	1.907000e+09
139	26	342	31	14	1.178865e+02	5.738000e-03	1.208000e+09
140	26	342	31	15	1.047881e+02	2.322000e-02	3.733000e+09
141	26	342	31	28	-3.342085e+01	3.275000e-01	5.291000e+09
142	26	342	31	29	2.338654e+01	1.831000e-02	1.914000e+08
143	26	342	32	6	-1.423586e+02	2.098000e-02	3.690000e+09
144	26	342	32	7	-1.386052e+02	4.937000e-03	8.232000e+08
145	26	342	32	8	-1.370019e+02	5.112000e-01	8.328000e+10
146	26	342	32	9	-1.357917e+02	1.821000e-02	2.915000e+09
147	26	342	32	10	-1.339702e+02	1.388000e-01	2.162000e+10
148	26	342	32	12	-1.264435e+02	3.966000e-03	5.504000e+08
149	26	342	32	13	-1.233386e+02	9.546000e-02	1.260000e+10
150	26	342	32	14	-1.229387e+02	1.503000e-01	1.971000e+10
151	26	342	32	28	-3.571110e+01	6.561000e-01	7.262000e+09
152	26	342	33	1	8.969109e+02	2.822000e-01	3.295000e+12
