	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	26	332	20	1	3	3	3	5	0.000000e+00	1.250000e+02	3d2.3F_2
1	26	332	20	2	3	3	3	7	1.303150e-01	1.250000e+02	3d2.3F_3
2	26	332	20	3	3	3	3	9	2.889480e-01	1.250000e+02	3d2.3F_4
3	26	332	20	4	3	2	1	5	2.165780e+00	1.250000e+02	3d2.1D_2
4	26	332	20	5	3	1	3	1	2.483640e+00	1.250000e+02	3d2.3P_0
5	26	332	20	6	3	1	3	3	2.531950e+00	1.250000e+02	3d2.3P_1
6	26	332	20	7	3	1	3	5	2.637110e+00	1.250000e+02	3d2.3P_2
7	26	332	20	8	3	4	1	9	3.585030e+00	1.250000e+02	3d2.1G_4
8	26	332	20	9	3	0	1	1	8.313170e+00	1.250000e+02	3d2.1S_0
9	26	332	20	11	3	2	5	5	4.821610e+01	1.250000e+02	3p5.3d3.5D_2
10	26	332	20	12	3	2	5	3	4.823030e+01	1.250000e+02	3p5.3d3.5D_1
11	26	332	20	13	3	2	5	1	4.824500e+01	1.250000e+02	3p5.3d3.5D_0
12	26	332	20	14	3	3	5	3	4.933380e+01	1.250000e+02	3p5.3d3.5F_1
13	26	332	20	15	3	3	5	5	4.935960e+01	1.250000e+02	3p5.3d3.5F_2
14	26	332	20	16	3	3	5	7	4.936540e+01	1.250000e+02	3p5.3d3.5F_3
15	26	332	20	17	3	4	5	7	5.137230e+01	1.250000e+02	3p5.3d3.5G_3
16	26	332	20	18	3	4	5	5	5.143020e+01	1.250000e+02	3p5.3d3.5G_2
17	26	332	20	19	3	3	3	5	5.224460e+01	1.250000e+02	3p5.3d3.3F_2
18	26	332	20	20	3	4	3	7	5.320840e+01	1.250000e+02	3p5.3d3.3G_3
19	26	332	20	21	3	4	3	7	5.704900e+01	1.250000e+02	3p5.3d3.3G_3#2
20	26	332	20	22	3	3	3	5	7.379970e+01	1.250000e+02	3p5.3d3.3F_2#2
21	26	332	20	23	3	2	3	3	7.857040e+01	1.250000e+02	3p5.3d3.3D_1
22	26	332	20	24	3	3	5	7	7.182930e+02	1.250000e+02	2p5.3s2.3p6.3d3.5F_3
23	26	332	20	25	3	2	5	5	7.184610e+02	1.250000e+02	2p5.3s2.3p6.3d3.5D_2
24	26	332	20	26	3	2	5	3	7.187130e+02	1.250000e+02	2p5.3s2.3p6.3d3.5D_1
25	26	332	20	27	3	2	5	1	7.189120e+02	1.250000e+02	2p5.3s2.3p6.3d3.5D_0
26	26	332	20	28	3	3	3	5	7.201410e+02	1.250000e+02	2p5.3s2.3p6.3d3.3F_2
27	26	332	20	29	3	2	5	7	7.201570e+02	1.250000e+02	2p5.3s2.3p6.3d3.5D_3
28	26	332	20	30	3	3	5	3	7.204780e+02	1.250000e+02	2p5.3s2.3p6.3d3.5F_1
29	26	332	20	31	3	4	3	7	7.209080e+02	1.250000e+02	2p5.3s2.3p6.3d3.3G_3
30	26	332	20	32	3	3	3	5	7.212250e+02	1.250000e+02	2p5.3s2.3p6.3d3.3F_2#2
31	26	332	20	33	3	4	3	7	7.246050e+02	1.250000e+02	2p5.3s2.3p6.3d3.3G_3#2
32	26	332	20	34	3	3	3	5	7.255130e+02	1.250000e+02	2p5.3s2.3p6.3d3.3F_2#3
33	26	332	20	35	3	4	3	7	7.257010e+02	1.250000e+02	2p5.3s2.3p6.3d3.3G_3#3
34	26	332	20	36	3	2	3	3	7.257940e+02	1.250000e+02	2p5.3s2.3p6.3d3.3D_1
35	26	332	20	37	3	3	3	5	7.275670e+02	1.250000e+02	2p5.3s2.3p6.3d3.3F_2#4
36	26	332	20	38	3	3	3	7	7.290350e+02	1.250000e+02	2p5.3s2.3p6.3d3.3F_3
37	26	332	20	39	3	3	3	7	7.321410e+02	1.250000e+02	2p5.3s2.3p6.3d3.3F_3#2
38	26	332	20	40	3	4	5	7	7.335240e+02	1.250000e+02	2p5.3s2.3p6.3d3.5G_3
39	26	332	20	41	3	4	5	5	7.338540e+02	1.250000e+02	2p5.3s2.3p6.3d3.5G_2
40	26	332	20	42	3	2	3	3	7.339680e+02	1.250000e+02	2p5.3s2.3p6.3d3.3D_1#2
41	26	332	20	43	3	2	3	5	7.355040e+02	1.250000e+02	2p5.3s2.3p6.3d3.3D_2
42	26	332	20	44	3	3	3	7	7.356150e+02	1.250000e+02	2p5.3s2.3p6.3d3.3F_3#3
43	26	332	20	45	3	2	3	3	7.357190e+02	1.250000e+02	2p5.3s2.3p6.3d3.3D_1#3
44	26	332	20	46	3	2	5	5	7.362280e+02	1.250000e+02	2p5.3s2.3p6.3d3.5D_2#2
45	26	332	20	47	3	2	5	3	7.363240e+02	1.250000e+02	2p5.3s2.3p6.3d3.5D_1#2
