	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	26	337	1	336	48	12	0	2	1.000000e+01	4.110079e-08
1	26	337	1	336	48	12	0	2	1.258925e+01	3.395079e-08
2	26	337	1	336	48	12	0	2	1.584893e+01	2.804466e-08
3	26	337	1	336	48	12	0	2	1.995262e+01	2.316595e-08
4	26	337	1	336	48	12	0	2	2.511886e+01	1.913594e-08
5	26	337	1	336	48	12	0	2	3.162278e+01	1.580703e-08
6	26	337	1	336	48	12	0	2	3.981072e+01	1.305720e-08
7	26	337	1	336	48	12	0	2	5.011873e+01	1.078574e-08
8	26	337	1	336	48	12	0	2	6.309573e+01	8.909433e-09
9	26	337	1	336	48	12	0	2	7.943282e+01	7.359527e-09
10	26	337	1	336	48	12	0	2	1.000000e+02	6.080234e-09
11	26	337	1	336	48	12	0	2	1.258925e+02	5.034195e-09
12	26	337	1	336	48	12	0	2	1.584893e+02	4.233313e-09
13	26	337	1	336	48	12	0	2	1.995262e+02	3.791314e-09
14	26	337	1	336	48	12	0	2	2.511887e+02	3.909216e-09
15	26	337	1	336	48	12	0	2	3.162278e+02	4.715738e-09
16	26	337	1	336	48	12	0	2	3.981071e+02	6.080087e-09
17	26	337	1	336	48	12	0	2	5.011873e+02	7.608867e-09
18	26	337	1	336	48	12	0	2	6.309573e+02	8.839551e-09
19	26	337	1	336	48	12	0	2	7.943284e+02	9.458005e-09
20	26	337	1	336	48	12	0	2	1.000000e+03	9.389221e-09
21	26	337	1	336	48	12	0	2	1.258925e+03	8.765365e-09
22	26	337	1	336	48	12	0	2	1.584893e+03	7.837722e-09
23	26	337	1	336	48	12	0	2	1.995262e+03	6.877173e-09
24	26	337	1	336	48	12	0	2	2.511887e+03	6.074629e-09
25	26	337	1	336	48	12	0	2	3.162278e+03	5.484664e-09
26	26	337	1	336	48	12	0	2	3.981071e+03	5.047312e-09
27	26	337	1	336	48	12	0	2	5.011873e+03	4.667779e-09
28	26	337	1	336	48	12	0	2	6.309573e+03	4.289533e-09
29	26	337	1	336	48	12	0	2	7.943284e+03	3.912007e-09
30	26	337	1	336	48	12	0	2	1.000000e+04	3.557951e-09
31	26	337	1	336	48	12	0	2	1.258925e+04	3.235711e-09
