	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
96953	26	338	2	1	1.153710e+00	0.000000e+00	1.401000e+01
96954	26	338	3	1	2.301911e+00	0.000000e+00	6.348000e-03
96955	26	338	3	2	1.148207e+00	0.000000e+00	9.867000e+00
96956	26	338	4	1	5.959460e+00	0.000000e+00	3.774000e-03
96957	26	338	4	2	4.805762e+00	0.000000e+00	6.200000e+01
96958	26	338	4	3	3.657562e+00	0.000000e+00	7.557000e+01
96959	26	338	5	2	1.019145e+01	0.000000e+00	9.860000e+02
96960	26	338	5	3	9.043232e+00	0.000000e+00	3.851000e+00
96961	26	338	5	4	5.385681e+00	0.000000e+00	7.756000e+00
96962	26	338	6	2	2.545540e+01	8.708000e-04	4.897000e+06
96963	26	338	6	3	2.430718e+01	1.613000e-03	8.272000e+06
96964	26	338	6	4	2.064960e+01	5.270000e-05	1.950000e+05
96965	26	338	7	1	3.560771e+01	7.445000e-02	1.365000e+09
96966	26	338	7	2	3.445401e+01	2.158000e-02	3.706000e+08
96967	26	338	7	3	3.330575e+01	7.559000e-04	1.213000e+07
96968	26	338	7	4	2.964823e+01	2.118000e-03	2.693000e+07
96969	26	338	7	5	2.426252e+01	3.115000e-04	2.653000e+06
96970	26	338	8	2	3.447317e+01	1.526000e-01	1.574000e+09
96971	26	338	8	3	3.332500e+01	5.978000e-03	5.762000e+07
96972	26	338	8	4	2.966746e+01	1.346000e-03	1.028000e+07
96973	26	338	9	3	3.367457e+01	1.939000e-01	1.363000e+09
96974	26	338	9	4	3.001704e+01	1.595000e-02	8.909000e+07
96975	26	338	10	2	3.962643e+01	6.389000e-02	4.354000e+09
96976	26	338	11	1	4.087689e+01	5.426000e-02	1.312000e+09
96977	26	338	11	2	3.972330e+01	8.560000e-02	1.954000e+09
96978	26	338	11	3	3.857499e+01	4.672000e-02	1.006000e+09
96979	26	338	11	4	3.491745e+01	2.986000e-03	5.266000e+07
96980	26	338	11	5	2.953177e+01	1.706000e-03	2.152000e+07
96981	26	338	12	2	3.979432e+01	3.382000e-02	4.648000e+08
96982	26	338	12	3	3.864605e+01	2.669000e-01	3.459000e+09
96983	26	338	12	4	3.498850e+01	4.558000e-04	4.843000e+06
96984	26	338	13	2	4.377748e+01	4.082000e-03	6.790000e+07
96985	26	338	13	3	4.262927e+01	6.738000e-03	1.063000e+08
96986	26	338	13	4	3.897174e+01	4.338000e-01	5.718000e+09
96987	26	338	14	1	5.150896e+01	1.839000e-01	7.056000e+09
96988	26	338	14	2	5.035518e+01	4.785000e-01	1.755000e+10
96989	26	338	14	3	4.920701e+01	9.637000e-01	3.375000e+10
96990	26	338	14	4	4.554957e+01	2.247000e-02	6.744000e+08
96991	26	338	14	5	4.016379e+01	1.704000e-02	3.977000e+08
96992	26	338	15	2	5.249742e+01	4.220000e-03	1.009000e+08
96993	26	338	15	3	5.134938e+01	5.520000e-03	1.263000e+08
96994	26	338	15	4	4.769177e+01	1.633000e-02	3.223000e+08
96995	26	338	16	3	5.217728e+01	1.669000e-02	2.817000e+08
96996	26	338	16	4	4.851990e+01	1.384000e-03	2.020000e+07
96997	26	338	17	1	5.430955e+01	2.003000e-02	8.544000e+08
96998	26	338	17	2	5.315578e+01	1.219000e-01	4.981000e+09
96999	26	338	17	3	5.200743e+01	2.671000e-02	1.045000e+09
97000	26	338	17	4	4.834999e+01	8.953000e-01	3.027000e+10
97001	26	338	17	5	4.296432e+01	1.666000e-01	4.448000e+09
97002	26	338	18	3	5.331533e+01	0.000000e+00	2.477000e+01
97003	26	338	18	4	4.965775e+01	0.000000e+00	2.327000e+01
97004	26	338	18	6	2.900823e+01	0.000000e+00	4.309000e+00
97005	26	338	18	8	1.999042e+01	0.000000e+00	1.104000e+01
97006	26	338	18	9	1.964080e+01	0.000000e+00	1.334000e+01
97007	26	338	18	12	1.466931e+01	0.000000e+00	2.195000e+01
97008	26	338	18	13	1.068609e+01	0.000000e+00	1.981000e-01
97009	26	338	18	15	1.966077e+00	0.000000e+00	1.300000e-04
97010	26	338	18	16	1.138016e+00	0.000000e+00	1.554000e+01
97011	26	338	19	2	5.914484e+01	5.941000e-01	1.804000e+10
97012	26	338	19	3	5.799664e+01	6.215000e-01	1.814000e+10
97013	26	338	19	4	5.433930e+01	6.042000e-01	1.548000e+10
97014	26	338	20	1	6.136287e+01	8.278000e-01	4.508000e+10
97015	26	338	20	2	6.020931e+01	1.432000e-03	7.508000e+07
97016	26	338	20	3	5.906087e+01	1.582000e-01	7.984000e+09
97017	26	338	20	4	5.540337e+01	1.685000e-02	7.481000e+08
97018	26	338	20	5	5.001775e+01	1.217000e-03	4.404000e+07
97019	26	338	21	2	6.069626e+01	6.009000e-01	1.921000e+10
97020	26	338	21	3	5.954794e+01	4.937000e-04	1.519000e+07
97021	26	338	21	4	5.589040e+01	1.393000e+00	3.777000e+10
97022	26	338	22	2	6.102489e+01	2.918000e-01	4.715000e+10
97023	26	338	23	1	6.279599e+01	1.702000e-01	9.705000e+09
97024	26	338	23	2	6.164234e+01	7.440000e-01	4.089000e+10
97025	26	338	23	3	6.049428e+01	2.304000e-01	1.220000e+10
97026	26	338	23	4	5.683662e+01	2.675000e-02	1.250000e+09
97027	26	338	23	5	5.145103e+01	3.128000e-04	1.198000e+07
97028	26	338	24	3	6.082579e+01	2.845000e+00	6.526000e+10
97029	26	338	24	4	5.716815e+01	1.055000e-01	2.138000e+09
97030	26	338	25	2	6.198318e+01	7.583000e-01	2.528000e+10
97031	26	338	25	3	6.083505e+01	1.053000e+00	3.383000e+10
97032	26	338	25	4	5.717738e+01	2.065000e-01	5.860000e+09
97033	26	338	26	3	6.673880e+01	1.102000e-01	3.043000e+09
97034	26	338	26	4	6.308131e+01	2.799000e+00	6.904000e+10
97035	26	338	27	1	7.075434e+01	4.331000e-03	3.136000e+08
97036	26	338	27	2	6.960046e+01	2.079000e-03	1.456000e+08
97037	26	338	27	3	6.845223e+01	4.481000e-05	3.037000e+06
97038	26	338	27	4	6.479464e+01	3.165000e-04	1.922000e+07
97039	26	338	27	5	5.940898e+01	1.113000e+00	5.682000e+10
97040	26	338	29	1	1.239800e-06	0.000000e+00	1.000000e+09
97041	26	338	30	1	1.239800e-06	0.000000e+00	1.000000e+09
