	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
24805	26	347	1	346	591	12	0	2	1.000000e+00	-7.725170e+00
24806	26	347	1	346	591	12	0	2	1.100000e+00	-7.776750e+00
24807	26	347	1	346	591	12	0	2	1.200000e+00	-7.828500e+00
24808	26	347	1	346	591	12	0	2	1.300000e+00	-7.880440e+00
24809	26	347	1	346	591	12	0	2	1.400000e+00	-7.932580e+00
24810	26	347	1	346	591	12	0	2	1.500000e+00	-7.984940e+00
24811	26	347	1	346	591	12	0	2	1.600000e+00	-8.037540e+00
24812	26	347	1	346	591	12	0	2	1.700000e+00	-8.090390e+00
24813	26	347	1	346	591	12	0	2	1.800000e+00	-8.143530e+00
24814	26	347	1	346	591	12	0	2	1.900000e+00	-8.196950e+00
24815	26	347	1	346	591	12	0	2	2.000000e+00	-8.250700e+00
24816	26	347	1	346	591	12	0	2	2.100000e+00	-8.304780e+00
24817	26	347	1	346	591	12	0	2	2.200000e+00	-8.359210e+00
24818	26	347	1	346	591	12	0	2	2.300000e+00	-8.414010e+00
24819	26	347	1	346	591	12	0	2	2.400000e+00	-8.469200e+00
24820	26	347	1	346	591	12	0	2	2.500000e+00	-8.524790e+00
24821	26	347	1	346	591	12	0	2	2.600000e+00	-8.580520e+00
24822	26	347	1	346	591	12	0	2	2.700000e+00	-8.633650e+00
24823	26	347	1	346	591	12	0	2	2.800000e+00	-8.669200e+00
24824	26	347	1	346	591	12	0	2	2.900000e+00	-8.648210e+00
24825	26	347	1	346	591	12	0	2	3.000000e+00	-8.540810e+00
24826	26	347	1	346	591	12	0	2	3.100000e+00	-8.381990e+00
24827	26	347	1	346	591	12	0	2	3.200000e+00	-8.230420e+00
24828	26	347	1	346	591	12	0	2	3.300000e+00	-8.116490e+00
24829	26	347	1	346	591	12	0	2	3.400000e+00	-8.046540e+00
24830	26	347	1	346	591	12	0	2	3.500000e+00	-8.017100e+00
24831	26	347	1	346	591	12	0	2	3.600000e+00	-8.022090e+00
24832	26	347	1	346	591	12	0	2	3.700000e+00	-8.055310e+00
24833	26	347	1	346	591	12	0	2	3.800000e+00	-8.111210e+00
24834	26	347	1	346	591	12	0	2	3.900000e+00	-8.184930e+00
24835	26	347	1	346	591	12	0	2	4.000000e+00	-8.271970e+00
24836	26	347	1	346	591	12	0	2	4.100000e+00	-8.367960e+00
24837	26	347	1	346	591	12	0	2	4.200000e+00	-8.468880e+00
24838	26	347	1	346	591	12	0	2	4.300000e+00	-8.571660e+00
24839	26	347	1	346	591	12	0	2	4.400000e+00	-8.674700e+00
24840	26	347	1	346	591	12	0	2	4.500000e+00	-8.777630e+00
24841	26	347	1	346	591	12	0	2	4.600000e+00	-8.880230e+00
24842	26	347	1	346	591	12	0	2	4.700000e+00	-8.981350e+00
24843	26	347	1	346	591	12	0	2	4.800000e+00	-9.078930e+00
24844	26	347	1	346	591	12	0	2	4.900000e+00	-9.171380e+00
24845	26	347	1	346	591	12	0	2	5.000000e+00	-9.258910e+00
24846	26	347	1	346	591	12	0	2	5.100000e+00	-9.343220e+00
24847	26	347	1	346	591	12	0	2	5.200000e+00	-9.425690e+00
24848	26	347	1	346	591	12	0	2	5.300000e+00	-9.505760e+00
24849	26	347	1	346	591	12	0	2	5.400000e+00	-9.581610e+00
24850	26	347	1	346	591	12	0	2	5.500000e+00	-9.652350e+00
24851	26	347	1	346	591	12	0	2	5.600000e+00	-9.719720e+00
24852	26	347	1	346	591	12	0	2	5.700000e+00	-9.787420e+00
24853	26	347	1	346	591	12	0	2	5.800000e+00	-9.859180e+00
24854	26	347	1	346	591	12	0	2	5.900000e+00	-9.936940e+00
24855	26	347	1	346	591	12	0	2	6.000000e+00	-1.001980e+01
24856	26	347	1	346	591	12	0	2	6.100000e+00	-1.010420e+01
24857	26	347	1	346	591	12	0	2	6.200000e+00	-1.018470e+01
24858	26	347	1	346	591	12	0	2	6.300000e+00	-1.025620e+01
24859	26	347	1	346	591	12	0	2	6.400000e+00	-1.031580e+01
24860	26	347	1	346	591	12	0	2	6.500000e+00	-1.036460e+01
24861	26	347	1	346	591	12	0	2	6.600000e+00	-1.040810e+01
24862	26	347	1	346	591	12	0	2	6.700000e+00	-1.045360e+01
24863	26	347	1	346	591	12	0	2	6.800000e+00	-1.050730e+01
24864	26	347	1	346	591	12	0	2	6.900000e+00	-1.057290e+01
24865	26	347	1	346	591	12	0	2	7.000000e+00	-1.065220e+01
24866	26	347	1	346	591	12	0	2	7.100000e+00	-1.074530e+01
24867	26	347	1	346	591	12	0	2	7.200000e+00	-1.085140e+01
24868	26	347	1	346	591	12	0	2	7.300000e+00	-1.096920e+01
24869	26	347	1	346	591	12	0	2	7.400000e+00	-1.109700e+01
24870	26	347	1	346	591	12	0	2	7.500000e+00	-1.123310e+01
24871	26	347	1	346	591	12	0	2	7.600000e+00	-1.137530e+01
24872	26	347	1	346	591	12	0	2	7.700000e+00	-1.152200e+01
24873	26	347	1	346	591	12	0	2	7.800000e+00	-1.167150e+01
24874	26	347	1	346	591	12	0	2	7.900000e+00	-1.182230e+01
24875	26	347	1	346	591	12	0	2	8.000000e+00	-1.197340e+01
24876	26	347	1	346	591	12	0	2	8.100000e+00	-1.212420e+01
24877	26	347	1	346	591	12	0	2	8.200000e+00	-1.227400e+01
24878	26	347	1	346	591	12	0	2	8.300000e+00	-1.242290e+01
24879	26	347	1	346	591	12	0	2	8.400000e+00	-1.257070e+01
24880	26	347	1	346	591	12	0	2	8.500000e+00	-1.271760e+01
24881	26	347	1	346	591	12	0	2	8.600000e+00	-1.286370e+01
24882	26	347	1	346	591	12	0	2	8.700000e+00	-1.300920e+01
24883	26	347	1	346	591	12	0	2	8.800000e+00	-1.315430e+01
24884	26	347	1	346	591	12	0	2	8.900000e+00	-1.329910e+01
24885	26	347	1	346	591	12	0	2	9.000000e+00	-1.344380e+01
