	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
10823	26	337	15	1	3	0	4	4	0.000000e+00	3.310000e+02	3p3.4S_3/2
10824	26	337	15	2	3	2	2	4	5.150010e+00	3.310000e+02	3p3.2D_3/2
10825	26	337	15	3	3	2	2	6	5.711790e+00	3.310000e+02	3p3.2D_5/2
10826	26	337	15	4	3	1	2	2	9.184380e+00	3.310000e+02	3p3.2P_1/2
10827	26	337	15	5	3	1	2	4	9.978410e+00	3.310000e+02	3p3.2P_3/2
10828	26	337	15	6	3	1	4	6	3.400370e+01	3.310000e+02	3s1.3p4.4P_5/2
10829	26	337	15	7	3	1	4	4	3.519740e+01	3.310000e+02	3s1.3p4.4P_3/2
10830	26	337	15	8	3	1	4	2	3.573060e+01	3.310000e+02	3s1.3p4.4P_1/2
10831	26	337	15	9	3	2	2	4	4.210740e+01	3.310000e+02	3s1.3p4.2D_3/2
10832	26	337	15	10	3	2	2	6	4.234810e+01	3.310000e+02	3s1.3p4.2D_5/2
10833	26	337	15	11	3	1	2	4	4.829250e+01	3.310000e+02	3s1.3p4.2P_3/2
10834	26	337	15	12	3	1	2	2	4.887300e+01	3.310000e+02	3s1.3p4.2P_1/2
10835	26	337	15	13	3	0	2	2	5.086200e+01	3.310000e+02	3s1.3p4.2S_1/2
10836	26	337	15	14	3	3	4	4	5.257450e+01	3.310000e+02	3p2.3d1.4F_3/2
10837	26	337	15	15	3	3	4	6	5.302300e+01	3.310000e+02	3p2.3d1.4F_5/2
10838	26	337	15	16	3	3	4	8	5.366770e+01	3.310000e+02	3p2.3d1.4F_7/2
10839	26	337	15	17	3	3	4	10	5.447520e+01	3.310000e+02	3p2.3d1.4F_9/2
10840	26	337	15	18	3	3	2	6	5.495640e+01	3.310000e+02	3p2.3d1.2F_5/2
10841	26	337	15	19	3	2	4	2	5.533550e+01	3.310000e+02	3p2.3d1.4D_1/2
10842	26	337	15	20	3	2	4	8	5.541100e+01	3.310000e+02	3p2.3d1.4D_7/2
10843	26	337	15	21	3	2	4	4	5.547100e+01	3.310000e+02	3p2.3d1.4D_3/2
10844	26	337	15	22	3	2	4	6	5.600850e+01	3.310000e+02	3p2.3d1.4D_5/2
10845	26	337	15	23	3	3	2	8	5.713690e+01	3.310000e+02	3p2.3d1.2F_7/2
10846	26	337	15	24	3	4	2	8	6.138630e+01	3.310000e+02	3p2.3d1.2G_7/2
10847	26	337	15	25	3	4	2	10	6.174540e+01	3.310000e+02	3p2.3d1.2G_9/2
10848	26	337	15	26	3	1	2	4	6.218920e+01	3.310000e+02	3p2.3d1.2P_3/2
10849	26	337	15	27	3	1	4	6	6.351660e+01	3.310000e+02	3p2.3d1.4P_5/2
10850	26	337	15	28	3	1	4	4	6.404080e+01	3.310000e+02	3p2.3d1.4P_3/2
10851	26	337	15	29	3	1	4	2	6.441630e+01	3.310000e+02	3p2.3d1.4P_1/2
10852	26	337	15	30	3	1	2	2	6.368260e+01	3.310000e+02	3p2.3d1.2P_1/2
10853	26	337	15	31	3	2	2	4	6.520330e+01	3.310000e+02	3p2.3d1.2D_3/2
10854	26	337	15	32	3	2	2	6	6.668060e+01	3.310000e+02	3p2.3d1.2D_5/2
10855	26	337	15	33	3	2	2	6	6.873410e+01	3.310000e+02	3p2.3d1.2D_5/2#2
10856	26	337	15	34	3	2	2	4	6.866220e+01	3.310000e+02	3p2.3d1.2D_3/2#2
10857	26	337	15	35	3	1	2	2	7.051010e+01	3.310000e+02	3p2.3d1.2P_1/2#2
10858	26	337	15	36	3	1	2	4	7.160070e+01	3.310000e+02	3p2.3d1.2P_3/2#2
10859	26	337	15	37	3	3	2	6	7.147670e+01	3.310000e+02	3p2.3d1.2F_5/2#2
10860	26	337	15	38	3	3	2	8	7.202700e+01	3.310000e+02	3p2.3d1.2F_7/2#2
10861	26	337	15	39	3	0	2	2	7.183490e+01	3.310000e+02	3p2.3d1.2S_1/2
10862	26	337	15	40	3	2	2	6	7.484650e+01	3.310000e+02	3p2.3d1.2D_5/2#3
10863	26	337	15	41	3	2	2	4	7.503860e+01	3.310000e+02	3p2.3d1.2D_3/2#3
10864	26	337	15	43	3	0	2	2	7.043340e+02	3.310000e+02	2p5.3s2.3p4.2S_1/2
10865	26	337	15	44	3	2	4	8	7.051830e+02	3.310000e+02	2p5.3s2.3p4.4D_7/2
10866	26	337	15	45	3	1	4	6	7.064880e+02	3.310000e+02	2p5.3s2.3p4.4P_5/2
10867	26	337	15	46	3	2	4	6	7.075890e+02	3.310000e+02	2p5.3s2.3p4.4D_5/2
10868	26	337	15	47	3	1	4	4	7.087470e+02	3.310000e+02	2p5.3s2.3p4.4P_3/2
10869	26	337	15	48	3	2	2	4	7.095550e+02	3.310000e+02	2p5.3s2.3p4.2D_3/2
10870	26	337	15	49	3	2	4	2	7.097680e+02	3.310000e+02	2p5.3s2.3p4.4D_1/2
10871	26	337	15	50	3	3	2	8	7.123280e+02	3.310000e+02	2p5.3s2.3p4.2F_7/2
10872	26	337	15	51	3	0	4	4	7.124010e+02	3.310000e+02	2p5.3s2.3p4.4S_3/2
10873	26	337	15	52	3	2	2	6	7.138660e+02	3.310000e+02	2p5.3s2.3p4.2D_5/2
10874	26	337	15	53	3	1	2	2	7.169790e+02	3.310000e+02	2p5.3s2.3p4.2P_1/2
10875	26	337	15	54	3	1	2	4	7.176170e+02	3.310000e+02	2p5.3s2.3p4.2P_3/2
10876	26	337	15	55	3	1	2	4	7.181100e+02	3.310000e+02	2p5.3s2.3p4.2P_3/2#2
10877	26	337	15	56	3	1	4	2	7.196410e+02	3.310000e+02	2p5.3s2.3p4.4P_1/2
10878	26	337	15	57	3	2	4	4	7.216730e+02	3.310000e+02	2p5.3s2.3p4.4D_3/2
10879	26	337	15	58	3	3	2	6	7.230940e+02	3.310000e+02	2p5.3s2.3p4.2F_5/2
10880	26	337	15	59	3	2	2	4	7.244790e+02	3.310000e+02	2p5.3s2.3p4.2D_3/2#2
10881	26	337	15	60	3	1	2	2	7.265550e+02	3.310000e+02	2p5.3s2.3p4.2P_1/2#2
10882	26	337	15	61	3	2	2	6	7.265650e+02	3.310000e+02	2p5.3s2.3p4.2D_5/2#2
10883	26	337	15	62	3	1	2	2	7.310080e+02	3.310000e+02	2p5.3s2.3p4.2P_1/2#3
10884	26	337	15	63	3	1	2	4	7.326450e+02	3.310000e+02	2p5.3s2.3p4.2P_3/2#3
10885	26	337	15	65	3	1	4	6	7.115610e+03	3.310000e+02	1s1.2s2.2p6.3s2.3p4.4P_5/2
10886	26	337	15	66	3	1	4	4	7.116960e+03	3.310000e+02	1s1.2s2.2p6.3s2.3p4.4P_3/2
10887	26	337	15	67	3	1	4	2	7.117600e+03	3.310000e+02	1s1.2s2.2p6.3s2.3p4.4P_1/2
10888	26	337	15	68	3	1	2	4	7.120100e+03	3.310000e+02	1s1.2s2.2p6.3s2.3p4.2P_3/2
10889	26	337	15	69	3	1	2	2	7.121600e+03	3.310000e+02	1s1.2s2.2p6.3s2.3p4.2P_1/2
10890	26	337	15	71	3	1	4	6	8.499840e+02	3.310000e+02	2s1.2p6.3s2.3p4.4P_5/2
10891	26	337	15	72	3	1	4	4	8.512120e+02	3.310000e+02	2s1.2p6.3s2.3p4.4P_3/2
10892	26	337	15	73	3	1	4	2	8.518980e+02	3.310000e+02	2s1.2p6.3s2.3p4.4P_1/2
10893	26	337	15	74	3	1	2	4	8.535430e+02	3.310000e+02	2s1.2p6.3s2.3p4.2P_3/2
10894	26	337	15	75	3	1	2	2	8.549820e+02	3.310000e+02	2s1.2p6.3s2.3p4.2P_1/2
10895	26	337	15	76	3	1	2	4	9.300920e+01	3.310000e+02	3s0.3p5.2P_3/2
10896	26	337	15	77	3	1	2	2	9.525620e+01	3.310000e+02	3s0.3p5.2P_1/2
10897	26	337	15	240	3	0	0	1	3.310000e+02	3.310000e+02	continuum
