	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	26	343	9	1	2	1	2	4	0.000000e+00	1.358000e+03	2p5.2P_3/2
1	26	343	9	2	2	1	2	2	1.274450e+01	1.358000e+03	2p5.2P_1/2
2	26	343	9	3	2	0	2	2	1.322800e+02	1.358000e+03	2s1.2p6.2S_1/2
3	26	343	9	4	3	1	4	6	7.728370e+02	1.358000e+03	2p4.3s1.4P_5/2
4	26	343	9	5	3	1	2	4	7.761680e+02	1.358000e+03	2p4.3s1.2P_3/2
5	26	343	9	6	3	1	4	2	7.827200e+02	1.358000e+03	2p4.3s1.4P_1/2
6	26	343	9	7	3	1	4	4	7.848460e+02	1.358000e+03	2p4.3s1.4P_3/2
7	26	343	9	8	3	1	2	2	7.878130e+02	1.358000e+03	2p4.3s1.2P_1/2
8	26	343	9	9	3	2	2	6	7.950420e+02	1.358000e+03	2p4.3s1.2D_5/2
9	26	343	9	10	3	2	2	4	7.954520e+02	1.358000e+03	2p4.3s1.2D_3/2
10	26	343	9	11	3	1	4	4	8.024130e+02	1.358000e+03	2p4.3p1.4P_3/2
11	26	343	9	12	3	1	4	6	8.028640e+02	1.358000e+03	2p4.3p1.4P_5/2
12	26	343	9	13	3	1	2	2	8.063470e+02	1.358000e+03	2p4.3p1.2P_1/2
13	26	343	9	14	3	2	4	8	8.070670e+02	1.358000e+03	2p4.3p1.4D_7/2
14	26	343	9	15	3	2	2	6	8.082300e+02	1.358000e+03	2p4.3p1.2D_5/2
15	26	343	9	16	3	0	2	2	8.135260e+02	1.358000e+03	2p4.3s1.2S_1/2
16	26	343	9	17	3	2	4	2	8.133920e+02	1.358000e+03	2p4.3p1.4D_1/2
17	26	343	9	18	3	2	4	4	8.137810e+02	1.358000e+03	2p4.3p1.4D_3/2
18	26	343	9	19	3	1	4	2	8.138720e+02	1.358000e+03	2p4.3p1.4P_1/2
19	26	343	9	20	3	1	2	4	8.157500e+02	1.358000e+03	2p4.3p1.2P_3/2
20	26	343	9	21	3	2	4	6	8.177870e+02	1.358000e+03	2p4.3p1.4D_5/2
21	26	343	9	22	3	0	4	4	8.181540e+02	1.358000e+03	2p4.3p1.4S_3/2
22	26	343	9	23	3	0	2	2	8.202610e+02	1.358000e+03	2p4.3p1.2S_1/2
23	26	343	9	24	3	2	2	4	8.209940e+02	1.358000e+03	2p4.3p1.2D_3/2
24	26	343	9	25	3	3	2	6	8.251600e+02	1.358000e+03	2p4.3p1.2F_5/2
25	26	343	9	26	3	3	2	8	8.277530e+02	1.358000e+03	2p4.3p1.2F_7/2
26	26	343	9	27	3	2	2	4	8.297240e+02	1.358000e+03	2p4.3p1.2D_3/2#2
27	26	343	9	28	3	2	2	6	8.312390e+02	1.358000e+03	2p4.3p1.2D_5/2#2
28	26	343	9	29	3	1	2	4	8.385400e+02	1.358000e+03	2p4.3p1.2P_3/2#2
29	26	343	9	30	3	1	2	2	8.398980e+02	1.358000e+03	2p4.3p1.2P_1/2#2
30	26	343	9	31	3	2	4	6	8.444370e+02	1.358000e+03	2p4.3d1.4D_5/2
31	26	343	9	32	3	2	4	8	8.444600e+02	1.358000e+03	2p4.3d1.4D_7/2
32	26	343	9	33	3	2	4	4	8.447790e+02	1.358000e+03	2p4.3d1.4D_3/2
33	26	343	9	34	3	2	4	2	8.463590e+02	1.358000e+03	2p4.3d1.4D_1/2
34	26	343	9	35	3	3	4	10	8.475410e+02	1.358000e+03	2p4.3d1.4F_9/2
35	26	343	9	36	3	1	2	4	8.479280e+02	1.358000e+03	2p4.3p1.2P_3/2#3
36	26	343	9	37	3	3	2	8	8.490930e+02	1.358000e+03	2p4.3d1.2F_7/2
37	26	343	9	38	3	1	2	2	8.509990e+02	1.358000e+03	2p4.3p1.2P_1/2#3
38	26	343	9	39	3	1	4	2	8.519010e+02	1.358000e+03	2p4.3d1.4P_1/2
39	26	343	9	40	3	1	4	4	8.539540e+02	1.358000e+03	2p4.3d1.4P_3/2
40	26	343	9	41	3	3	2	6	8.546550e+02	1.358000e+03	2p4.3d1.2F_5/2
41	26	343	9	42	3	1	2	2	8.561990e+02	1.358000e+03	2p4.3d1.2P_1/2
42	26	343	9	43	3	3	4	4	8.576640e+02	1.358000e+03	2p4.3d1.4F_3/2
43	26	343	9	44	3	3	4	6	8.568260e+02	1.358000e+03	2p4.3d1.4F_5/2
44	26	343	9	45	3	3	4	8	8.580890e+02	1.358000e+03	2p4.3d1.4F_7/2
45	26	343	9	46	3	2	2	4	8.596590e+02	1.358000e+03	2p4.3d1.2D_3/2
46	26	343	9	47	3	1	4	6	8.615300e+02	1.358000e+03	2p4.3d1.4P_5/2
47	26	343	9	48	3	1	2	4	8.631170e+02	1.358000e+03	2p4.3d1.2P_3/2
48	26	343	9	49	3	2	2	6	8.642270e+02	1.358000e+03	2p4.3d1.2D_5/2
49	26	343	9	50	3	4	2	8	8.672560e+02	1.358000e+03	2p4.3d1.2G_7/2
50	26	343	9	51	3	4	2	10	8.675000e+02	1.358000e+03	2p4.3d1.2G_9/2
51	26	343	9	52	3	3	2	6	8.713180e+02	1.358000e+03	2p4.3d1.2F_5/2#2
52	26	343	9	53	3	0	2	2	8.713900e+02	1.358000e+03	2p4.3d1.2S_1/2
53	26	343	9	54	3	3	2	8	8.721470e+02	1.358000e+03	2p4.3d1.2F_7/2#2
