	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	26	338	14	1	3	1	3	1	0.000000e+00	3.610000e+02	3p2.3P_0
1	26	338	14	2	3	1	3	3	1.153270e+00	3.610000e+02	3p2.3P_1
2	26	338	14	3	3	1	3	5	2.301020e+00	3.610000e+02	3p2.3P_2
3	26	338	14	4	3	2	1	5	5.957180e+00	3.610000e+02	3p2.1D_2
4	26	338	14	5	3	0	1	1	1.134080e+01	3.610000e+02	3p2.1S_0
5	26	338	14	6	3	0	5	5	2.659890e+01	3.610000e+02	3s1.3p3.5S_2
6	26	338	14	7	3	2	3	3	3.559400e+01	3.610000e+02	3s1.3p3.3D_1
7	26	338	14	8	3	2	3	5	3.561320e+01	3.610000e+02	3s1.3p3.3D_2
8	26	338	14	9	3	2	3	7	3.596270e+01	3.610000e+02	3s1.3p3.3D_3
9	26	338	14	10	3	1	3	1	4.076440e+01	3.610000e+02	3s1.3p3.3P_0
10	26	338	14	11	3	1	3	3	4.086120e+01	3.610000e+02	3s1.3p3.3P_1
11	26	338	14	12	3	1	3	5	4.093230e+01	3.610000e+02	3s1.3p3.3P_2
12	26	338	14	13	3	2	1	5	4.491390e+01	3.610000e+02	3s1.3p3.1D_2
13	26	338	14	14	3	0	3	3	5.148920e+01	3.610000e+02	3s1.3p3.3S_1
14	26	338	14	15	3	3	3	5	5.363060e+01	3.610000e+02	3p1.3d1.3F_2
15	26	338	14	16	3	3	3	7	5.445840e+01	3.610000e+02	3p1.3d1.3F_3
16	26	338	14	17	3	1	1	3	5.428860e+01	3.610000e+02	3s1.3p3.1P_1
17	26	338	14	18	3	3	3	9	5.559590e+01	3.610000e+02	3p1.3d1.3F_4
18	26	338	14	19	3	1	3	5	6.027550e+01	3.610000e+02	3p1.3d1.3P_2
19	26	338	14	20	3	1	3	3	6.133930e+01	3.610000e+02	3p1.3d1.3P_1
20	26	338	14	21	3	2	1	5	6.182610e+01	3.610000e+02	3p1.3d1.1D_2
21	26	338	14	22	3	1	3	1	6.215450e+01	3.610000e+02	3p1.3d1.3P_0
22	26	338	14	23	3	2	3	3	6.277200e+01	3.610000e+02	3p1.3d1.3D_1
23	26	338	14	24	3	2	3	7	6.310340e+01	3.610000e+02	3p1.3d1.3D_3
24	26	338	14	25	3	2	3	5	6.311250e+01	3.610000e+02	3p1.3d1.3D_2
25	26	338	14	26	3	3	1	7	6.901420e+01	3.610000e+02	3p1.3d1.1F_3
26	26	338	14	27	3	1	1	3	7.072700e+01	3.610000e+02	3p1.3d1.1P_1
27	26	338	14	29	3	1	5	7	7.093440e+02	3.610000e+02	2p5.3s2.3p3.5P_3
28	26	338	14	30	3	1	5	5	7.108950e+02	3.610000e+02	2p5.3s2.3p3.5P_2
29	26	338	14	31	3	1	3	3	7.118130e+02	3.610000e+02	2p5.3s2.3p3.3P_1
30	26	338	14	32	3	1	3	1	7.128990e+02	3.610000e+02	2p5.3s2.3p3.3P_0
31	26	338	14	33	3	1	1	3	7.148830e+02	3.610000e+02	2p5.3s2.3p3.1P_1
32	26	338	14	34	3	2	3	7	7.153290e+02	3.610000e+02	2p5.3s2.3p3.3D_3
33	26	338	14	35	3	2	3	5	7.169790e+02	3.610000e+02	2p5.3s2.3p3.3D_2
34	26	338	14	36	3	3	1	7	7.177250e+02	3.610000e+02	2p5.3s2.3p3.1F_3
35	26	338	14	37	3	0	3	3	7.203550e+02	3.610000e+02	2p5.3s2.3p3.3S_1
36	26	338	14	38	3	1	5	3	7.204790e+02	3.610000e+02	2p5.3s2.3p3.5P_1
37	26	338	14	39	3	1	3	5	7.207590e+02	3.610000e+02	2p5.3s2.3p3.3P_2
38	26	338	14	40	3	1	1	3	7.214560e+02	3.610000e+02	2p5.3s2.3p3.1P_1#2
39	26	338	14	41	3	2	3	7	7.214860e+02	3.610000e+02	2p5.3s2.3p3.3D_3#2
40	26	338	14	42	3	2	3	5	7.215330e+02	3.610000e+02	2p5.3s2.3p3.3D_2#2
41	26	338	14	43	3	3	3	5	7.257660e+02	3.610000e+02	2p5.3s2.3p3.3F_2
42	26	338	14	44	3	2	3	3	7.272100e+02	3.610000e+02	2p5.3s2.3p3.3D_1
43	26	338	14	45	3	1	3	1	7.277030e+02	3.610000e+02	2p5.3s2.3p3.3P_0#2
44	26	338	14	46	3	1	3	5	7.281970e+02	3.610000e+02	2p5.3s2.3p3.3P_2#2
45	26	338	14	47	3	1	3	1	7.299170e+02	3.610000e+02	2p5.3s2.3p3.3P_0#3
