	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
11208	26	341	11	42	3	2	2	6	7.581450e+02	4.900000e+02	2p5.3s1.3p1.2D_5/2#2
11209	26	341	11	43	3	1	2	2	7.677770e+02	4.900000e+02	2p5.3s1.3p1.2P_1/2#2
11210	26	341	11	44	3	2	2	4	7.702380e+02	4.900000e+02	2p5.3s1.3p1.2D_3/2#2
11211	26	341	11	45	3	0	2	2	7.773410e+02	4.900000e+02	2p5.3s1.3p1.2S_1/2#2
11212	26	341	11	46	3	1	4	2	7.894140e+02	4.900000e+02	2p5.3s1.3d1.4P_1/2
11213	26	341	11	47	3	1	4	4	7.904550e+02	4.900000e+02	2p5.3s1.3d1.4P_3/2
11214	26	341	11	48	3	3	4	10	7.922150e+02	4.900000e+02	2p5.3s1.3d1.4F_9/2
11215	26	341	11	49	3	1	4	6	7.922650e+02	4.900000e+02	2p5.3s1.3d1.4P_5/2
11216	26	341	11	50	3	3	4	8	7.929440e+02	4.900000e+02	2p5.3s1.3d1.4F_7/2
11217	26	341	11	51	3	3	4	6	7.940080e+02	4.900000e+02	2p5.3s1.3d1.4F_5/2
11218	26	341	11	52	3	2	2	4	7.954600e+02	4.900000e+02	2p5.3s1.3d1.2D_3/2
11219	26	341	11	53	3	2	4	8	7.962780e+02	4.900000e+02	2p5.3s1.3d1.4D_7/2
11220	26	341	11	54	3	3	2	6	7.965950e+02	4.900000e+02	2p5.3s1.3d1.2F_5/2
11221	26	341	11	55	3	1	2	2	7.970720e+02	4.900000e+02	2p5.3s1.3d1.2P_1/2
11222	26	341	11	56	3	1	2	4	7.998920e+02	4.900000e+02	2p5.3s1.3d1.2P_3/2
11223	26	341	11	57	3	2	4	2	8.010630e+02	4.900000e+02	2p5.3s1.3d1.4D_1/2
11224	26	341	11	58	3	2	4	4	8.053000e+02	4.900000e+02	2p5.3s1.3d1.4D_3/2
11225	26	341	11	59	3	3	2	8	8.057830e+02	4.900000e+02	2p5.3s1.3d1.2F_7/2
11226	26	341	11	60	3	3	4	4	8.074110e+02	4.900000e+02	2p5.3s1.3d1.4F_3/2
11227	26	341	11	61	3	2	2	6	8.078100e+02	4.900000e+02	2p5.3s1.3d1.2D_5/2
11228	26	341	11	62	3	2	4	6	8.078630e+02	4.900000e+02	2p5.3s1.3d1.4D_5/2
11229	26	341	11	63	3	3	2	8	8.094050e+02	4.900000e+02	2p5.3s1.3d1.2F_7/2#2
11230	26	341	11	64	3	2	2	6	8.094350e+02	4.900000e+02	2p5.3s1.3d1.2D_5/2#2
11231	26	341	11	65	3	2	2	4	8.144430e+02	4.900000e+02	2p5.3s1.3d1.2D_3/2#2
11232	26	341	11	66	3	1	2	2	8.177340e+02	4.900000e+02	2p5.3s1.3d1.2P_1/2#2
11233	26	341	11	67	3	3	2	6	8.208350e+02	4.900000e+02	2p5.3s1.3d1.2F_5/2#2
11234	26	341	11	68	3	1	2	4	8.239690e+02	4.900000e+02	2p5.3s1.3d1.2P_3/2#2
11235	26	341	11	69	3	0	2	2	8.530390e+02	4.900000e+02	2s1.2p6.3s2.2S_1/2
11236	26	341	11	70	3	1	4	2	8.768810e+02	4.900000e+02	2s1.2p6.3s1.3p1.4P_1/2
11237	26	341	11	71	3	1	4	4	8.777210e+02	4.900000e+02	2s1.2p6.3s1.3p1.4P_3/2
11238	26	341	11	72	3	1	4	6	8.794740e+02	4.900000e+02	2s1.2p6.3s1.3p1.4P_5/2
11239	26	341	11	73	3	1	2	2	8.844100e+02	4.900000e+02	2s1.2p6.3s1.3p1.2P_1/2
11240	26	341	11	74	3	1	2	4	8.859910e+02	4.900000e+02	2s1.2p6.3s1.3p1.2P_3/2
11241	26	341	11	75	3	1	2	2	8.952160e+02	4.900000e+02	2s1.2p6.3s1.3p1.2P_1/2#2
11242	26	341	11	76	3	1	2	4	8.957190e+02	4.900000e+02	2s1.2p6.3s1.3p1.2P_3/2#2
11243	26	341	11	77	3	2	4	2	9.292220e+02	4.900000e+02	2s1.2p6.3s1.3d1.4D_1/2
11244	26	341	11	78	3	2	4	4	9.293600e+02	4.900000e+02	2s1.2p6.3s1.3d1.4D_3/2
11245	26	341	11	79	3	2	4	6	9.295930e+02	4.900000e+02	2s1.2p6.3s1.3d1.4D_5/2
11246	26	341	11	80	3	2	4	8	9.299290e+02	4.900000e+02	2s1.2p6.3s1.3d1.4D_7/2
11247	26	341	11	81	3	2	2	4	9.378030e+02	4.900000e+02	2s1.2p6.3s1.3d1.2D_3/2
11248	26	341	11	82	3	2	2	6	9.382780e+02	4.900000e+02	2s1.2p6.3s1.3d1.2D_5/2
11249	26	341	11	83	3	2	2	4	9.453550e+02	4.900000e+02	2s1.2p6.3s1.3d1.2D_3/2#2
11250	26	341	11	84	3	2	2	6	9.453960e+02	4.900000e+02	2s1.2p6.3s1.3d1.2D_5/2#2
11251	26	341	11	27	3	0	1	1	7.648250e+03	7.648250e+03	superlevel_[K]
11252	26	341	11	22	12	0	1	1	4.865970e+02	4.900000e+02	superlevel
11253	26	341	11	25	3	0	1	1	1.214920e+03	1.214920e+03	superlevel_[L]
11254	26	341	11	123	2	0	2	1	4.900000e+02	4.900000e+02	continuum
