	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	26	350	1	349	25	12	0	2	1.000000e+01	2.050265e-08
1	26	350	1	349	25	12	0	2	1.258925e+01	1.825241e-08
2	26	350	1	349	25	12	0	2	1.584893e+01	1.624726e-08
3	26	350	1	349	25	12	0	2	1.995262e+01	1.446006e-08
4	26	350	1	349	25	12	0	2	2.511886e+01	1.286708e-08
5	26	350	1	349	25	12	0	2	3.162278e+01	1.144749e-08
6	26	350	1	349	25	12	0	2	3.981072e+01	1.018264e-08
7	26	350	1	349	25	12	0	2	5.011873e+01	9.055233e-09
8	26	350	1	349	25	12	0	2	6.309573e+01	8.050816e-09
9	26	350	1	349	25	12	0	2	7.943282e+01	7.155657e-09
10	26	350	1	349	25	12	0	2	1.000000e+02	6.357991e-09
11	26	350	1	349	25	12	0	2	1.258925e+02	5.647421e-09
12	26	350	1	349	25	12	0	2	1.584893e+02	5.014182e-09
13	26	350	1	349	25	12	0	2	1.995262e+02	4.450100e-09
14	26	350	1	349	25	12	0	2	2.511887e+02	3.947664e-09
15	26	350	1	349	25	12	0	2	3.162278e+02	3.500095e-09
16	26	350	1	349	25	12	0	2	3.981071e+02	3.101559e-09
17	26	350	1	349	25	12	0	2	5.011873e+02	2.746694e-09
18	26	350	1	349	25	12	0	2	6.309573e+02	2.430803e-09
19	26	350	1	349	25	12	0	2	7.943284e+02	2.149613e-09
20	26	350	1	349	25	12	0	2	1.000000e+03	1.899502e-09
21	26	350	1	349	25	12	0	2	1.258925e+03	1.676989e-09
22	26	350	1	349	25	12	0	2	1.584893e+03	1.479177e-09
23	26	350	1	349	25	12	0	2	1.995262e+03	1.303406e-09
24	26	350	1	349	25	12	0	2	2.511887e+03	1.147308e-09
25	26	350	1	349	25	12	0	2	3.162278e+03	1.008718e-09
26	26	350	1	349	25	12	0	2	3.981071e+03	8.857272e-10
27	26	350	1	349	25	12	0	2	5.011873e+03	7.765870e-10
28	26	350	1	349	25	12	0	2	6.309573e+03	6.796733e-10
29	26	350	1	349	25	12	0	2	7.943284e+03	5.935672e-10
30	26	350	1	349	25	12	0	2	1.000000e+04	5.169874e-10
31	26	350	1	349	25	12	0	2	1.258925e+04	4.489006e-10
32	26	350	1	349	25	12	0	2	1.584892e+04	3.884273e-10
33	26	350	1	349	25	12	0	2	1.995263e+04	3.348188e-10
34	26	350	1	349	25	12	0	2	2.511887e+04	2.873494e-10
35	26	350	1	349	25	12	0	2	3.162278e+04	2.453407e-10
36	26	350	1	349	25	12	0	2	3.981071e+04	2.081994e-10
37	26	350	1	349	25	12	0	2	5.011870e+04	1.754606e-10
38	26	350	1	349	25	12	0	2	6.309576e+04	1.468116e-10
39	26	350	1	349	25	12	0	2	7.943284e+04	1.219888e-10
40	26	350	1	349	25	12	0	2	1.000000e+05	1.007419e-10
41	26	350	1	349	25	12	0	2	1.258925e+05	8.275609e-11
42	26	350	1	349	25	12	0	2	1.584892e+05	6.768612e-11
43	26	350	1	349	25	12	0	2	1.995263e+05	5.514421e-11
44	26	350	1	349	25	12	0	2	2.511887e+05	4.478166e-11
45	26	350	1	349	25	12	0	2	3.162278e+05	3.626601e-11
46	26	350	1	349	25	12	0	2	3.981071e+05	2.928198e-11
47	26	350	1	349	25	12	0	2	5.011870e+05	2.356677e-11
48	26	350	1	349	25	12	0	2	6.309576e+05	1.891037e-11
49	26	350	1	349	25	12	0	2	7.943284e+05	1.511818e-11
50	26	350	1	349	25	12	0	2	1.000000e+06	1.204481e-11
51	26	350	1	349	25	12	0	2	1.258925e+06	9.556524e-12
52	26	350	1	349	25	12	0	2	1.584892e+06	7.550927e-12
53	26	350	1	349	25	12	0	2	1.995263e+06	5.940184e-12
54	26	350	1	349	25	12	0	2	2.511887e+06	4.652644e-12
55	26	350	1	349	25	12	0	2	3.162278e+06	3.626601e-12
56	26	350	1	349	25	12	0	2	3.981071e+06	2.814492e-12
57	26	350	1	349	25	12	0	2	5.011870e+06	2.174705e-12
58	26	350	1	349	25	12	0	2	6.309576e+06	1.676485e-12
59	26	350	1	349	25	12	0	2	7.943284e+06	1.298672e-12
60	26	350	1	349	25	12	0	2	1.000000e+07	1.031098e-12
61	26	350	1	349	25	12	0	2	1.258925e+07	8.675612e-13
62	26	350	1	349	25	12	0	2	1.584892e+07	7.939631e-13
63	26	350	1	349	25	12	0	2	1.995263e+07	7.807283e-13
64	26	350	1	349	25	12	0	2	2.511887e+07	7.904959e-13
65	26	350	1	349	25	12	0	2	3.162278e+07	7.908605e-13
66	26	350	1	349	25	12	0	2	3.981071e+07	7.631323e-13
67	26	350	1	349	25	12	0	2	5.011870e+07	7.045315e-13
68	26	350	1	349	25	12	0	2	6.309576e+07	6.230177e-13
69	26	350	1	349	25	12	0	2	7.943284e+07	5.297856e-13
70	26	350	1	349	25	12	0	2	1.000000e+08	4.359127e-13
71	26	350	1	349	25	12	0	2	1.258927e+08	3.491405e-13
72	26	350	1	349	25	12	0	2	1.584892e+08	2.738420e-13
73	26	350	1	349	25	12	0	2	1.995263e+08	2.113975e-13
