	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	26	339	13	1	3	1	2	2	0.000000e+00	3.921000e+02	3p1.2P_1/2
1	26	339	13	2	3	1	2	4	2.337410e+00	3.921000e+02	3p1.2P_3/2
2	26	339	13	3	3	1	4	2	2.748000e+01	3.921000e+02	3s1.3p2.4P_1/2
3	26	339	13	4	3	1	4	4	2.844300e+01	3.921000e+02	3s1.3p2.4P_3/2
4	26	339	13	5	3	1	4	6	2.968800e+01	3.921000e+02	3s1.3p2.4P_5/2
5	26	339	13	6	3	2	2	4	3.710200e+01	3.921000e+02	3s1.3p2.2D_3/2
6	26	339	13	7	3	2	2	6	3.737780e+01	3.921000e+02	3s1.3p2.2D_5/2
7	26	339	13	8	3	0	2	2	4.521620e+01	3.921000e+02	3s1.3p2.2S_1/2
8	26	339	13	9	3	1	2	2	4.816900e+01	3.921000e+02	3s1.3p2.2P_1/2
9	26	339	13	10	3	1	2	4	4.916160e+01	3.921000e+02	3s1.3p2.2P_3/2
10	26	339	13	11	3	2	2	4	5.867270e+01	3.921000e+02	3p0.3d1.2D_3/2
11	26	339	13	12	3	2	2	6	5.891940e+01	3.921000e+02	3p0.3d1.2D_5/2
12	26	339	13	14	3	1	4	4	7.201560e+02	3.921000e+02	2p5.3s2.3p2.4P_3/2
13	26	339	13	15	3	1	4	6	7.205000e+02	3.921000e+02	2p5.3s2.3p2.4P_5/2
14	26	339	13	16	3	1	4	2	7.217730e+02	3.921000e+02	2p5.3s2.3p2.4P_1/2
15	26	339	13	17	3	2	4	8	7.233000e+02	3.921000e+02	2p5.3s2.3p2.4D_7/2
16	26	339	13	18	3	2	2	4	7.236350e+02	3.921000e+02	2p5.3s2.3p2.2D_3/2
17	26	339	13	19	3	2	4	6	7.240000e+02	3.921000e+02	2p5.3s2.3p2.4D_5/2
18	26	339	13	20	3	1	2	4	7.242430e+02	3.921000e+02	2p5.3s2.3p2.2P_3/2
19	26	339	13	21	3	1	2	2	7.251940e+02	3.921000e+02	2p5.3s2.3p2.2P_1/2
20	26	339	13	22	3	3	2	8	7.274000e+02	3.921000e+02	2p5.3s2.3p2.2F_7/2
21	26	339	13	23	3	2	2	6	7.294000e+02	3.921000e+02	2p5.3s2.3p2.2D_5/2
22	26	339	13	24	3	2	4	2	7.312400e+02	3.921000e+02	2p5.3s2.3p2.4D_1/2
23	26	339	13	25	3	0	4	4	7.328160e+02	3.921000e+02	2p5.3s2.3p2.4S_3/2
24	26	339	13	26	3	1	2	4	7.335450e+02	3.921000e+02	2p5.3s2.3p2.2P_3/2#2
25	26	339	13	27	3	0	2	2	7.348260e+02	3.921000e+02	2p5.3s2.3p2.2S_1/2
26	26	339	13	28	3	2	4	4	7.354360e+02	3.921000e+02	2p5.3s2.3p2.4D_3/2
27	26	339	13	29	3	2	2	6	7.366000e+02	3.921000e+02	2p5.3s2.3p2.2D_5/2#2
28	26	339	13	30	3	2	2	4	7.403170e+02	3.921000e+02	2p5.3s2.3p2.2D_3/2#2
29	26	339	13	31	3	3	2	6	7.410000e+02	3.921000e+02	2p5.3s2.3p2.2F_5/2
30	26	339	13	32	3	1	2	2	7.445460e+02	3.921000e+02	2p5.3s2.3p2.2P_1/2#2
