	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	26	345	1	344	631	12	0	2	1.000000e+01	1.439427e-08
1	26	345	1	344	631	12	0	2	1.258925e+01	1.279117e-08
2	26	345	1	344	631	12	0	2	1.584893e+01	1.136292e-08
3	26	345	1	344	631	12	0	2	1.995262e+01	1.009067e-08
4	26	345	1	344	631	12	0	2	2.511886e+01	8.957161e-09
5	26	345	1	344	631	12	0	2	3.162278e+01	7.947498e-09
6	26	345	1	344	631	12	0	2	3.981072e+01	7.048394e-09
7	26	345	1	344	631	12	0	2	5.011873e+01	6.247548e-09
8	26	345	1	344	631	12	0	2	6.309573e+01	5.534777e-09
9	26	345	1	344	631	12	0	2	7.943282e+01	4.900161e-09
10	26	345	1	344	631	12	0	2	1.000000e+02	4.335509e-09
11	26	345	1	344	631	12	0	2	1.258925e+02	3.833187e-09
12	26	345	1	344	631	12	0	2	1.584893e+02	3.386416e-09
13	26	345	1	344	631	12	0	2	1.995262e+02	2.989302e-09
14	26	345	1	344	631	12	0	2	2.511887e+02	2.636514e-09
15	26	345	1	344	631	12	0	2	3.162278e+02	2.323432e-09
16	26	345	1	344	631	12	0	2	3.981071e+02	2.048661e-09
17	26	345	1	344	631	12	0	2	5.011873e+02	1.823938e-09
18	26	345	1	344	631	12	0	2	6.309573e+02	1.692546e-09
19	26	345	1	344	631	12	0	2	7.943284e+02	1.727906e-09
20	26	345	1	344	631	12	0	2	1.000000e+03	1.982989e-09
21	26	345	1	344	631	12	0	2	1.258925e+03	2.424933e-09
22	26	345	1	344	631	12	0	2	1.584893e+03	2.927992e-09
23	26	345	1	344	631	12	0	2	1.995262e+03	3.336335e-09
24	26	345	1	344	631	12	0	2	2.511887e+03	3.539241e-09
25	26	345	1	344	631	12	0	2	3.162278e+03	3.505825e-09
26	26	345	1	344	631	12	0	2	3.981071e+03	3.273862e-09
27	26	345	1	344	631	12	0	2	5.011873e+03	2.919242e-09
28	26	345	1	344	631	12	0	2	6.309573e+03	2.524703e-09
29	26	345	1	344	631	12	0	2	7.943284e+03	2.154864e-09
30	26	345	1	344	631	12	0	2	1.000000e+04	1.842173e-09
31	26	345	1	344	631	12	0	2	1.258925e+04	1.587815e-09
32	26	345	1	344	631	12	0	2	1.584892e+04	1.375752e-09
33	26	345	1	344	631	12	0	2	1.995263e+04	1.188118e-09
34	26	345	1	344	631	12	0	2	2.511887e+04	1.014728e-09
35	26	345	1	344	631	12	0	2	3.162278e+04	8.542600e-10
36	26	345	1	344	631	12	0	2	3.981071e+04	7.106082e-10
37	26	345	1	344	631	12	0	2	5.011870e+04	5.874752e-10
38	26	345	1	344	631	12	0	2	6.309576e+04	4.851765e-10
39	26	345	1	344	631	12	0	2	7.943284e+04	4.010328e-10
40	26	345	1	344	631	12	0	2	1.000000e+05	3.316423e-10
41	26	345	1	344	631	12	0	2	1.258925e+05	2.744542e-10
42	26	345	1	344	631	12	0	2	1.584892e+05	2.276564e-10
43	26	345	1	344	631	12	0	2	1.995263e+05	1.895177e-10
44	26	345	1	344	631	12	0	2	2.511887e+05	1.582924e-10
45	26	345	1	344	631	12	0	2	3.162278e+05	1.325470e-10
46	26	345	1	344	631	12	0	2	3.981071e+05	1.112346e-10
47	26	345	1	344	631	12	0	2	5.011870e+05	9.345448e-11
48	26	345	1	344	631	12	0	2	6.309576e+05	7.839718e-11
49	26	345	1	344	631	12	0	2	7.943284e+05	6.552388e-11
50	26	345	1	344	631	12	0	2	1.000000e+06	5.484038e-11
51	26	345	1	344	631	12	0	2	1.258925e+06	4.676274e-11
52	26	345	1	344	631	12	0	2	1.584892e+06	4.168693e-11
53	26	345	1	344	631	12	0	2	1.995263e+06	3.949121e-11
54	26	345	1	344	631	12	0	2	2.511887e+06	3.940034e-11
55	26	345	1	344	631	12	0	2	3.162278e+06	4.012363e-11
56	26	345	1	344	631	12	0	2	3.981071e+06	4.036453e-11
57	26	345	1	344	631	12	0	2	5.011870e+06	3.923742e-11
58	26	345	1	344	631	12	0	2	6.309576e+06	3.652583e-11
59	26	345	1	344	631	12	0	2	7.943284e+06	3.252373e-11
60	26	345	1	344	631	12	0	2	1.000000e+07	2.779074e-11
61	26	345	1	344	631	12	0	2	1.258925e+07	2.290866e-11
62	26	345	1	344	631	12	0	2	1.584892e+07	1.831472e-11
63	26	345	1	344	631	12	0	2	1.995263e+07	1.427908e-11
64	26	345	1	344	631	12	0	2	2.511887e+07	1.090937e-11
65	26	345	1	344	631	12	0	2	3.162278e+07	8.203507e-12
66	26	345	1	344	631	12	0	2	3.981071e+07	6.092557e-12
67	26	345	1	344	631	12	0	2	5.011870e+07	4.483322e-12
68	26	345	1	344	631	12	0	2	6.309576e+07	3.274912e-12
69	26	345	1	344	631	12	0	2	7.943284e+07	2.380128e-12
70	26	345	1	344	631	12	0	2	1.000000e+08	1.722663e-12
71	26	345	1	344	631	12	0	2	1.258927e+08	1.243368e-12
72	26	345	1	344	631	12	0	2	1.584892e+08	8.953641e-13
73	26	345	1	344	631	12	0	2	1.995263e+08	6.435769e-13
