	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	26	334	1	333	13	12	0	2	1.000000e+01	1.418274e-08
1	26	334	1	333	13	12	0	2	1.258925e+01	1.182388e-08
2	26	334	1	333	13	12	0	2	1.584893e+01	9.857348e-09
3	26	334	1	333	13	12	0	2	1.995262e+01	8.217877e-09
4	26	334	1	333	13	12	0	2	2.511886e+01	6.851097e-09
5	26	334	1	333	13	12	0	2	3.162278e+01	5.711624e-09
6	26	334	1	333	13	12	0	2	3.981072e+01	4.761679e-09
7	26	334	1	333	13	12	0	2	5.011873e+01	3.969718e-09
8	26	334	1	333	13	12	0	2	6.309573e+01	3.309483e-09
9	26	334	1	333	13	12	0	2	7.943282e+01	2.758990e-09
10	26	334	1	333	13	12	0	2	1.000000e+02	2.300171e-09
11	26	334	1	333	13	12	0	2	1.258925e+02	1.917607e-09
12	26	334	1	333	13	12	0	2	1.584893e+02	1.598675e-09
13	26	334	1	333	13	12	0	2	1.995262e+02	1.332784e-09
14	26	334	1	333	13	12	0	2	2.511887e+02	1.111296e-09
15	26	334	1	333	13	12	0	2	3.162278e+02	9.285818e-10
16	26	334	1	333	13	12	0	2	3.981071e+02	7.876265e-10
17	26	334	1	333	13	12	0	2	5.011873e+02	7.091367e-10
18	26	334	1	333	13	12	0	2	6.309573e+02	7.286521e-10
19	26	334	1	333	13	12	0	2	7.943284e+02	8.682607e-10
20	26	334	1	333	13	12	0	2	1.000000e+03	1.104307e-09
21	26	334	1	333	13	12	0	2	1.258925e+03	1.368422e-09
22	26	334	1	333	13	12	0	2	1.584893e+03	1.584454e-09
23	26	334	1	333	13	12	0	2	1.995262e+03	1.710214e-09
24	26	334	1	333	13	12	0	2	2.511887e+03	1.750127e-09
25	26	334	1	333	13	12	0	2	3.162278e+03	1.734723e-09
26	26	334	1	333	13	12	0	2	3.981071e+03	1.690091e-09
27	26	334	1	333	13	12	0	2	5.011873e+03	1.626036e-09
28	26	334	1	333	13	12	0	2	6.309573e+03	1.543830e-09
29	26	334	1	333	13	12	0	2	7.943284e+03	1.445639e-09
30	26	334	1	333	13	12	0	2	1.000000e+04	1.335488e-09
31	26	334	1	333	13	12	0	2	1.258925e+04	1.215794e-09
32	26	334	1	333	13	12	0	2	1.584892e+04	1.087202e-09
33	26	334	1	333	13	12	0	2	1.995263e+04	9.513057e-10
34	26	334	1	333	13	12	0	2	2.511887e+04	8.129052e-10
35	26	334	1	333	13	12	0	2	3.162278e+04	6.796106e-10
36	26	334	1	333	13	12	0	2	3.981071e+04	5.594223e-10
37	26	334	1	333	13	12	0	2	5.011870e+04	4.577520e-10
38	26	334	1	333	13	12	0	2	6.309576e+04	3.763741e-10
39	26	334	1	333	13	12	0	2	7.943284e+04	3.146008e-10
40	26	334	1	333	13	12	0	2	1.000000e+05	2.711255e-10
41	26	334	1	333	13	12	0	2	1.258925e+05	2.448385e-10
42	26	334	1	333	13	12	0	2	1.584892e+05	2.342180e-10
43	26	334	1	333	13	12	0	2	1.995263e+05	2.357055e-10
44	26	334	1	333	13	12	0	2	2.511887e+05	2.429069e-10
45	26	334	1	333	13	12	0	2	3.162278e+05	2.481359e-10
46	26	334	1	333	13	12	0	2	3.981071e+05	2.453972e-10
47	26	334	1	333	13	12	0	2	5.011870e+05	2.323059e-10
48	26	334	1	333	13	12	0	2	6.309576e+05	2.100390e-10
49	26	334	1	333	13	12	0	2	7.943284e+05	1.818739e-10
50	26	334	1	333	13	12	0	2	1.000000e+06	1.515445e-10
51	26	334	1	333	13	12	0	2	1.258925e+06	1.221405e-10
52	26	334	1	333	13	12	0	2	1.584892e+06	9.567527e-11
53	26	334	1	333	13	12	0	2	1.995263e+06	7.309711e-11
54	26	334	1	333	13	12	0	2	2.511887e+06	5.466388e-11
55	26	334	1	333	13	12	0	2	3.162278e+06	4.007740e-11
56	26	334	1	333	13	12	0	2	3.981071e+06	2.885362e-11
57	26	334	1	333	13	12	0	2	5.011870e+06	2.040328e-11
58	26	334	1	333	13	12	0	2	6.309576e+06	1.417424e-11
59	26	334	1	333	13	12	0	2	7.943284e+06	9.671645e-12
