	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	333	2	1	6.752723e+00	0.000000e+00	7.050000e-02
1	26	333	3	1	6.402933e+01	0.000000e+00	2.434000e+10
2	26	333	4	1	6.447553e+01	0.000000e+00	2.485000e+09
3	26	333	4	2	6.424167e+01	0.000000e+00	2.212000e+10
4	26	333	4	3	2.351669e+00	0.000000e+00	3.390000e-01
5	26	333	5	1	1.149773e+02	0.000000e+00	7.113000e+10
6	26	333	5	2	1.147432e+02	0.000000e+00	5.050000e+09
7	26	333	5	3	3.141996e+01	0.000000e+00	3.800000e+05
8	26	333	5	4	3.076579e+01	0.000000e+00	1.000000e+05
9	26	333	6	2	1.147432e+02	0.000000e+00	7.576000e+10
10	26	333	6	4	3.077801e+01	0.000000e+00	4.600000e+05
11	26	333	7	1	1.260613e+02	0.000000e+00	3.883000e+10
12	26	333	7	2	1.258284e+02	0.000000e+00	2.758000e+09
13	26	333	7	3	5.167341e+01	0.000000e+00	3.200000e+05
14	26	333	7	4	5.101848e+01	0.000000e+00	8.700000e+04
15	26	333	7	5	2.025288e+01	0.000000e+00	3.500000e+04
16	26	333	7	6	2.024097e+01	0.000000e+00	5.700000e+03
17	26	333	8	2	1.258310e+02	0.000000e+00	4.138000e+10
18	26	333	8	4	5.102478e+01	0.000000e+00	3.900000e+05
19	26	333	8	5	2.025817e+01	0.000000e+00	4.300000e+03
20	26	333	9	1	1.328077e+02	0.000000e+00	1.858000e+10
21	26	333	9	2	1.325748e+02	0.000000e+00	1.320000e+09
22	26	333	9	3	6.276833e+01	0.000000e+00	4.400000e+05
23	26	333	9	4	6.211423e+01	0.000000e+00	1.200000e+05
24	26	333	9	5	3.134925e+01	0.000000e+00	1.700000e+04
25	26	333	9	6	2.024626e+01	0.000000e+00	2.200000e+04
26	26	333	9	6	3.133736e+01	0.000000e+00	2.900000e+03
27	26	333	9	8	1.109639e+01	0.000000e+00	1.400000e+04
28	26	333	9	8	1.109143e+01	0.000000e+00	2.300000e+03
29	26	333	10	2	1.325762e+02	0.000000e+00	1.980000e+10
30	26	333	10	5	3.135083e+01	0.000000e+00	2.100000e+03
31	26	333	10	6	3.133895e+01	0.000000e+00	1.100000e+04
32	26	333	10	7	1.109739e+01	0.000000e+00	1.700000e+03
33	26	333	10	8	1.109242e+01	0.000000e+00	8.500000e+03
34	26	333	11	3	6.937885e+01	0.000000e+00	3.700000e+05
35	26	333	11	4	6.211734e+01	0.000000e+00	5.400000e+05
36	26	333	11	4	6.872506e+01	0.000000e+00	1.000000e+05
37	26	333	11	6	3.795848e+01	0.000000e+00	1.100000e+04
38	26	333	11	6	3.794687e+01	0.000000e+00	1.800000e+03
39	26	333	11	7	1.770612e+01	0.000000e+00	9.300000e+03
40	26	333	11	8	1.770081e+01	0.000000e+00	1.500000e+03
41	26	333	11	9	6.609799e+00	0.000000e+00	5.100000e+03
42	26	333	11	10	6.608390e+00	0.000000e+00	8.500000e+02
43	26	333	12	4	6.874411e+01	0.000000e+00	4.600000e+05
44	26	333	12	5	3.797825e+01	0.000000e+00	1.300000e+03
45	26	333	12	6	3.796662e+01	0.000000e+00	6.600000e+03
46	26	333	12	7	1.772536e+01	0.000000e+00	1.200000e+03
47	26	333	12	8	1.772004e+01	0.000000e+00	5.800000e+03
48	26	333	12	9	6.629238e+00	0.000000e+00	6.400000e+02
49	26	333	12	10	6.627820e+00	0.000000e+00	3.200000e+03
50	26	333	14	1	1.239800e-06	0.000000e+00	1.000000e+09
51	26	333	15	1	1.239800e-06	0.000000e+00	1.000000e+09
52	26	333	16	1	1.239800e-06	0.000000e+00	1.000000e+09
53	26	333	17	1	1.239800e-06	0.000000e+00	1.000000e+09
54	26	333	18	1	1.239800e-06	0.000000e+00	1.000000e+09
55	26	333	19	1	1.239800e-06	0.000000e+00	1.000000e+09
56	26	333	20	1	1.239800e-06	0.000000e+00	1.000000e+09
57	26	333	21	1	1.239800e-06	0.000000e+00	1.000000e+09
58	26	333	22	1	1.239800e-06	0.000000e+00	1.000000e+09
59	26	333	23	1	1.239800e-06	0.000000e+00	1.000000e+09
60	26	333	24	1	1.239800e-06	0.000000e+00	1.000000e+09
61	26	333	25	1	1.239800e-06	0.000000e+00	1.000000e+09
62	26	333	26	1	1.239800e-06	0.000000e+00	1.000000e+09
63	26	333	27	1	1.239800e-06	0.000000e+00	1.000000e+09
64	26	333	28	1	1.239800e-06	0.000000e+00	1.000000e+09
65	26	333	29	1	1.239800e-06	0.000000e+00	1.000000e+09
66	26	333	30	1	1.239800e-06	0.000000e+00	1.000000e+09
67	26	333	31	1	1.239800e-06	0.000000e+00	1.000000e+09
68	26	333	32	1	1.239800e-06	0.000000e+00	1.000000e+09
69	26	333	33	1	1.239800e-06	0.000000e+00	1.000000e+09
70	26	333	34	1	1.239800e-06	0.000000e+00	1.000000e+09
71	26	333	35	1	1.239800e-06	0.000000e+00	1.000000e+09
72	26	333	36	1	1.239800e-06	0.000000e+00	1.000000e+09
73	26	333	37	1	1.239800e-06	0.000000e+00	1.000000e+09
74	26	333	38	1	1.239800e-06	0.000000e+00	1.000000e+09
75	26	333	39	1	1.239800e-06	0.000000e+00	1.000000e+09
76	26	333	40	1	1.239800e-06	0.000000e+00	1.000000e+09
77	26	333	41	1	1.239800e-06	0.000000e+00	1.000000e+09
78	26	333	42	1	1.239800e-06	0.000000e+00	1.000000e+09
79	26	333	43	1	1.239800e-06	0.000000e+00	1.000000e+09
80	26	333	44	1	1.239800e-06	0.000000e+00	1.000000e+09
81	26	333	45	1	1.239800e-06	0.000000e+00	1.000000e+09
82	26	333	46	1	1.239800e-06	0.000000e+00	1.000000e+09
83	26	333	47	1	1.239800e-06	0.000000e+00	1.000000e+09
84	26	333	48	1	1.239800e-06	0.000000e+00	1.000000e+09
85	26	333	49	1	1.239800e-06	0.000000e+00	1.000000e+09
86	26	333	50	1	1.239800e-06	0.000000e+00	1.000000e+09
87	26	333	51	1	1.239800e-06	0.000000e+00	1.000000e+09
88	26	333	52	1	1.239800e-06	0.000000e+00	1.000000e+09
89	26	333	53	1	1.239800e-06	0.000000e+00	1.000000e+09
90	26	333	54	1	1.239800e-06	0.000000e+00	1.000000e+09
91	26	333	55	1	1.239800e-06	0.000000e+00	1.000000e+09
92	26	333	56	1	1.239800e-06	0.000000e+00	1.000000e+09
93	26	333	57	1	1.239800e-06	0.000000e+00	1.000000e+09
94	26	333	58	1	1.239800e-06	0.000000e+00	1.000000e+09
95	26	333	59	1	1.239800e-06	0.000000e+00	1.000000e+09
96	26	333	60	1	1.239800e-06	0.000000e+00	1.000000e+09
97	26	333	61	1	1.239800e-06	0.000000e+00	1.000000e+09
98	26	333	62	1	1.239800e-06	0.000000e+00	1.000000e+09
99	26	333	63	1	1.239800e-06	0.000000e+00	1.000000e+09
100	26	333	64	1	1.239800e-06	0.000000e+00	1.000000e+09
101	26	333	65	1	1.239800e-06	0.000000e+00	1.000000e+09
102	26	333	66	1	1.239800e-06	0.000000e+00	1.000000e+09
103	26	333	67	1	1.239800e-06	0.000000e+00	1.000000e+09
104	26	333	68	1	1.239800e-06	0.000000e+00	1.000000e+09
105	26	333	69	1	1.239800e-06	0.000000e+00	1.000000e+09
106	26	333	70	1	1.239800e-06	0.000000e+00	1.000000e+09
107	26	333	71	1	1.239800e-06	0.000000e+00	1.000000e+09
108	26	333	72	1	1.239800e-06	0.000000e+00	1.000000e+09
109	26	333	73	1	1.239800e-06	0.000000e+00	1.000000e+09
110	26	333	74	1	1.239800e-06	0.000000e+00	1.000000e+09
111	26	333	75	1	1.239800e-06	0.000000e+00	1.000000e+09
112	26	333	76	1	1.239800e-06	0.000000e+00	1.000000e+09
113	26	333	77	1	1.239800e-06	0.000000e+00	1.000000e+09
