	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
0	26	340	12	1	3	0	1	1	0.000000e+00	4.570000e+02	3s2.1S_0
1	26	340	12	2	3	1	3	1	2.898900e+01	4.570000e+02	3s1.3p1.3P_0
2	26	340	12	3	3	1	3	3	2.970160e+01	4.570000e+02	3s1.3p1.3P_1
3	26	340	12	4	3	1	3	5	3.145650e+01	4.570000e+02	3s1.3p1.3P_2
4	26	340	12	5	3	1	1	3	4.361350e+01	4.570000e+02	3s1.3p1.1P_1
5	26	340	12	6	3	1	3	1	6.872050e+01	4.570000e+02	3s0.3p2.3P_0
6	26	340	12	7	3	2	1	5	6.935500e+01	4.570000e+02	3s0.3p2.1D_2
7	26	340	12	8	3	1	3	3	6.996850e+01	4.570000e+02	3s0.3p2.3P_1
8	26	340	12	9	3	1	3	5	7.209020e+01	4.570000e+02	3s0.3p2.3P_2
9	26	340	12	10	3	0	1	1	8.191560e+01	4.570000e+02	3s0.3p2.1S_0
10	26	340	12	11	3	2	3	3	8.412900e+01	4.570000e+02	3s1.3d1.3D_1
11	26	340	12	12	3	2	3	5	8.424730e+01	4.570000e+02	3s1.3d1.3D_2
12	26	340	12	13	3	2	3	7	8.444870e+01	4.570000e+02	3s1.3d1.3D_3
13	26	340	12	14	3	2	1	5	9.444920e+01	4.570000e+02	3s1.3d1.1D_2
14	26	340	12	15	3	3	3	5	1.150610e+02	4.570000e+02	3s0.3p1.3d1.3F_2
15	26	340	12	16	3	3	3	7	1.162710e+02	4.570000e+02	3s0.3p1.3d1.3F_3
16	26	340	12	17	3	2	1	5	1.178830e+02	4.570000e+02	3s0.3p1.3d1.1D_2
17	26	340	12	18	3	3	3	9	1.176940e+02	4.570000e+02	3s0.3p1.3d1.3F_4
18	26	340	12	19	3	2	3	3	1.224920e+02	4.570000e+02	3s0.3p1.3d1.3D_1
19	26	340	12	20	3	1	3	5	1.225770e+02	4.570000e+02	3s0.3p1.3d1.3P_2
20	26	340	12	21	3	2	3	7	1.239600e+02	4.570000e+02	3s0.3p1.3d1.3D_3
21	26	340	12	22	3	1	3	1	1.239800e+02	4.570000e+02	3s0.3p1.3d1.3P_0
22	26	340	12	23	3	1	3	3	1.240500e+02	4.570000e+02	3s0.3p1.3d1.3P_1
23	26	340	12	24	3	2	3	5	1.241290e+02	4.570000e+02	3s0.3p1.3d1.3D_2
24	26	340	12	25	3	3	1	7	1.331830e+02	4.570000e+02	3s0.3p1.3d1.1F_3
25	26	340	12	26	3	1	1	3	1.351400e+02	4.570000e+02	3s0.3p1.3d1.1P_1
26	26	340	12	27	3	3	3	5	1.698370e+02	4.570000e+02	3s0.3d2.3F_2
27	26	340	12	28	3	3	3	7	1.700410e+02	4.570000e+02	3s0.3d2.3F_3
28	26	340	12	29	3	3	3	9	1.702860e+02	4.570000e+02	3s0.3d2.3F_4
29	26	340	12	30	3	2	1	5	1.738490e+02	4.570000e+02	3s0.3d2.1D_2
30	26	340	12	31	3	1	3	1	1.741890e+02	4.570000e+02	3s0.3d2.3P_0
31	26	340	12	32	3	1	3	3	1.742700e+02	4.570000e+02	3s0.3d2.3P_1
32	26	340	12	33	3	1	3	5	1.743790e+02	4.570000e+02	3s0.3d2.3P_2
33	26	340	12	34	3	4	1	9	1.743800e+02	4.570000e+02	3s0.3d2.1G_4
34	26	340	12	35	3	0	1	1	1.842940e+02	4.570000e+02	3s0.3d2.1S_0
