	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	332	2	1	1.303650e-01	0.000000e+00	3.250000e-02
1	26	332	3	1	2.857103e-01	0.000000e+00	2.670000e-08
2	26	332	3	2	1.586944e-01	0.000000e+00	4.660000e-02
3	26	332	4	1	2.166611e+00	0.000000e+00	3.250000e+00
4	26	332	4	2	2.036248e+00	0.000000e+00	6.030000e-01
5	26	332	4	3	1.877555e+00	0.000000e+00	1.390000e-03
6	26	332	5	1	2.484599e+00	0.000000e+00	1.350000e-01
7	26	332	5	4	3.179839e-01	0.000000e+00	4.720000e-07
8	26	332	6	1	2.532923e+00	0.000000e+00	5.020000e-02
9	26	332	6	2	2.402559e+00	0.000000e+00	7.620000e-02
10	26	332	6	4	3.663116e-01	0.000000e+00	5.720000e-02
11	26	332	6	5	4.832737e-02	0.000000e+00	1.150000e-03
12	26	332	7	1	2.638119e+00	0.000000e+00	1.740000e-01
13	26	332	7	2	2.507757e+00	0.000000e+00	6.970000e-02
14	26	332	7	3	2.349063e+00	0.000000e+00	7.350000e-02
15	26	332	7	4	4.715090e-01	0.000000e+00	1.910000e-01
16	26	332	7	5	4.832737e-02	0.000000e+00	1.390000e-08
17	26	332	7	6	1.051971e-01	0.000000e+00	7.430000e-03
18	26	332	8	1	3.591780e+00	0.000000e+00	9.590000e-04
19	26	332	8	2	3.456043e+00	0.000000e+00	3.430000e-01
20	26	332	8	3	3.297349e+00	0.000000e+00	5.030000e-01
21	26	332	8	4	1.419794e+00	0.000000e+00	4.140000e-03
22	26	332	8	7	9.482871e-01	0.000000e+00	4.540000e-05
23	26	332	9	1	8.316340e+00	0.000000e+00	1.810000e-01
24	26	332	9	4	6.149741e+00	0.000000e+00	2.670000e+01
25	26	332	9	6	5.783432e+00	0.000000e+00	6.880000e+00
26	26	332	9	7	5.678248e+00	0.000000e+00	1.110000e+00
27	26	332	11	1	1.239800e-06	0.000000e+00	1.000000e+09
28	26	332	12	1	1.239800e-06	0.000000e+00	1.000000e+09
29	26	332	13	1	1.239800e-06	0.000000e+00	1.000000e+09
30	26	332	14	1	1.239800e-06	0.000000e+00	1.000000e+09
31	26	332	15	1	1.239800e-06	0.000000e+00	1.000000e+09
32	26	332	16	1	1.239800e-06	0.000000e+00	1.000000e+09
33	26	332	17	1	1.239800e-06	0.000000e+00	1.000000e+09
34	26	332	18	1	1.239800e-06	0.000000e+00	1.000000e+09
35	26	332	19	1	1.239800e-06	0.000000e+00	1.000000e+09
36	26	332	20	1	1.239800e-06	0.000000e+00	1.000000e+09
37	26	332	21	1	1.239800e-06	0.000000e+00	1.000000e+09
38	26	332	22	1	1.239800e-06	0.000000e+00	1.000000e+09
39	26	332	23	1	1.239800e-06	0.000000e+00	1.000000e+09
40	26	332	24	1	1.239800e-06	0.000000e+00	1.000000e+09
41	26	332	25	1	1.239800e-06	0.000000e+00	1.000000e+09
42	26	332	26	1	1.239800e-06	0.000000e+00	1.000000e+09
43	26	332	27	1	1.239800e-06	0.000000e+00	1.000000e+09
44	26	332	28	1	1.239800e-06	0.000000e+00	1.000000e+09
45	26	332	29	1	1.239800e-06	0.000000e+00	1.000000e+09
46	26	332	30	1	1.239800e-06	0.000000e+00	1.000000e+09
47	26	332	31	1	1.239800e-06	0.000000e+00	1.000000e+09
48	26	332	32	1	1.239800e-06	0.000000e+00	1.000000e+09
49	26	332	33	1	1.239800e-06	0.000000e+00	1.000000e+09
50	26	332	34	1	1.239800e-06	0.000000e+00	1.000000e+09
51	26	332	35	1	1.239800e-06	0.000000e+00	1.000000e+09
52	26	332	36	1	1.239800e-06	0.000000e+00	1.000000e+09
53	26	332	37	1	1.239800e-06	0.000000e+00	1.000000e+09
54	26	332	38	1	1.239800e-06	0.000000e+00	1.000000e+09
55	26	332	39	1	1.239800e-06	0.000000e+00	1.000000e+09
56	26	332	40	1	1.239800e-06	0.000000e+00	1.000000e+09
57	26	332	41	1	1.239800e-06	0.000000e+00	1.000000e+09
58	26	332	42	1	1.239800e-06	0.000000e+00	1.000000e+09
59	26	332	43	1	1.239800e-06	0.000000e+00	1.000000e+09
