	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
0	26	340	1	339	13	12	0	2	1.000000e+01	7.207747e-09
1	26	340	1	339	13	12	0	2	1.258925e+01	6.403684e-09
2	26	340	1	339	13	12	0	2	1.584893e+01	5.687357e-09
3	26	340	1	339	13	12	0	2	1.995262e+01	5.049285e-09
4	26	340	1	339	13	12	0	2	2.511886e+01	4.480743e-09
5	26	340	1	339	13	12	0	2	3.162278e+01	3.974384e-09
6	26	340	1	339	13	12	0	2	3.981072e+01	3.523468e-09
7	26	340	1	339	13	12	0	2	5.011873e+01	3.121908e-09
8	26	340	1	339	13	12	0	2	6.309573e+01	2.764393e-09
9	26	340	1	339	13	12	0	2	7.943282e+01	2.446246e-09
10	26	340	1	339	13	12	0	2	1.000000e+02	2.163118e-09
11	26	340	1	339	13	12	0	2	1.258925e+02	1.911305e-09
12	26	340	1	339	13	12	0	2	1.584893e+02	1.687369e-09
13	26	340	1	339	13	12	0	2	1.995262e+02	1.488368e-09
14	26	340	1	339	13	12	0	2	2.511887e+02	1.311656e-09
15	26	340	1	339	13	12	0	2	3.162278e+02	1.155660e-09
16	26	340	1	339	13	12	0	2	3.981071e+02	1.023174e-09
17	26	340	1	339	13	12	0	2	5.011873e+02	9.279621e-10
18	26	340	1	339	13	12	0	2	6.309573e+02	8.957161e-10
19	26	340	1	339	13	12	0	2	7.943284e+02	9.471973e-10
20	26	340	1	339	13	12	0	2	1.000000e+03	1.073719e-09
21	26	340	1	339	13	12	0	2	1.258925e+03	1.231602e-09
22	26	340	1	339	13	12	0	2	1.584893e+03	1.363326e-09
23	26	340	1	339	13	12	0	2	1.995262e+03	1.426003e-09
24	26	340	1	339	13	12	0	2	2.511887e+03	1.407344e-09
25	26	340	1	339	13	12	0	2	3.162278e+03	1.327456e-09
26	26	340	1	339	13	12	0	2	3.981071e+03	1.229732e-09
27	26	340	1	339	13	12	0	2	5.011873e+03	1.160300e-09
28	26	340	1	339	13	12	0	2	6.309573e+03	1.142090e-09
29	26	340	1	339	13	12	0	2	7.943284e+03	1.163081e-09
30	26	340	1	339	13	12	0	2	1.000000e+04	1.188421e-09
31	26	340	1	339	13	12	0	2	1.258925e+04	1.184841e-09
32	26	340	1	339	13	12	0	2	1.584892e+04	1.138911e-09
