	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
21	26	331	21	24	3	3	6	4	5.093490e+01	9.900000e+01	3p5.3d4.6F_3/2
22	26	331	21	25	3	3	6	2	5.098960e+01	9.900000e+01	3p5.3d4.6F_1/2
23	26	331	21	26	3	1	6	4	5.213230e+01	9.900000e+01	3p5.3d4.6P_3/2
24	26	331	21	27	3	3	4	4	5.271610e+01	9.900000e+01	3p5.3d4.4F_3/2
25	26	331	21	28	3	3	4	4	5.489270e+01	9.900000e+01	3p5.3d4.4F_3/2#2
26	26	331	21	29	3	3	4	4	6.877780e+01	9.900000e+01	3p5.3d4.4F_3/2#3
27	26	331	21	30	3	2	4	2	7.674550e+01	9.900000e+01	3p5.3d4.4D_1/2
28	26	331	21	31	3	2	4	4	7.684090e+01	9.900000e+01	3p5.3d4.4D_3/2
29	26	331	21	32	3	2	6	4	7.137520e+02	9.900000e+01	2p5.3s2.3p6.3d4.6D_3/2
30	26	331	21	33	3	2	6	2	7.144380e+02	9.900000e+01	2p5.3s2.3p6.3d4.6D_1/2
31	26	331	21	34	3	1	6	4	7.158720e+02	9.900000e+01	2p5.3s2.3p6.3d4.6P_3/2
32	26	331	21	35	3	2	4	2	7.163530e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_1/2
33	26	331	21	36	3	3	4	4	7.163870e+02	9.900000e+01	2p5.3s2.3p6.3d4.4F_3/2
34	26	331	21	37	3	3	4	4	7.168180e+02	9.900000e+01	2p5.3s2.3p6.3d4.4F_3/2#2
35	26	331	21	38	3	2	4	2	7.206630e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_1/2#2
36	26	331	21	39	3	2	4	4	7.208150e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_3/2
37	26	331	21	40	3	1	4	2	7.213270e+02	9.900000e+01	2p5.3s2.3p6.3d4.4P_1/2
38	26	331	21	41	3	1	4	4	7.218870e+02	9.900000e+01	2p5.3s2.3p6.3d4.4P_3/2
39	26	331	21	42	3	3	4	4	7.226480e+02	9.900000e+01	2p5.3s2.3p6.3d4.4F_3/2#3
40	26	331	21	43	3	3	4	4	7.237880e+02	9.900000e+01	2p5.3s2.3p6.3d4.4F_3/2#4
41	26	331	21	44	3	1	2	2	7.261910e+02	9.900000e+01	2p5.3s2.3p6.3d4.2P_1/2
42	26	331	21	45	3	2	4	4	7.289770e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_3/2#2
43	26	331	21	46	3	2	2	4	7.291860e+02	9.900000e+01	2p5.3s2.3p6.3d4.2D_3/2
44	26	331	21	47	3	2	4	2	7.292270e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_1/2#3
45	26	331	21	48	3	1	4	4	7.303720e+02	9.900000e+01	2p5.3s2.3p6.3d4.4P_3/2#2
46	26	331	21	49	3	1	4	2	7.313340e+02	9.900000e+01	2p5.3s2.3p6.3d4.4P_1/2#2
47	26	331	21	50	3	1	4	4	7.331520e+02	9.900000e+01	2p5.3s2.3p6.3d4.4P_3/2#3
48	26	331	21	51	3	2	4	2	7.338190e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_1/2#4
49	26	331	21	52	3	2	2	4	7.352860e+02	9.900000e+01	2p5.3s2.3p6.3d4.2D_3/2#2
50	26	331	21	53	3	2	6	2	7.119920e+03	9.900000e+01	1s1.2s2.2p6.3s2.3p6.3d4.6D_1/2
51	26	331	21	54	3	2	4	2	7.120010e+03	9.900000e+01	1s1.2s2.2p6.3s2.3p6.3d4.4D_1/2
52	26	331	21	20	12	0	1	5	9.831250e+01	9.900000e+01	superlevel
53	26	331	21	150	3	0	3	5	9.900000e+01	9.900000e+01	continuum
54	26	331	21	21	3	2	6	4	4.691170e+01	1.472000e+02	[3p]fake
